################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -9.3810678970473094E-01 a       325     0    22     1    10
  1.3882481514373626E-01 a       326     0    22     1    11
  5.9473153096799369E-01 a       327     0    22     1    12
 -5.5138786659708772E-01 a       328     0    22     1    13
  6.0306720147095383E-01 a       329     0    22     1    14
  7.8439469717497035E-01 a       330     0    22     1    15
  3.2368494154459981E-01 a       331     0    23     1     1
 -1.5600293241619816E+00 a       332     0    23     1     2
 -5.7802171622814791E-01 a       333     0    23     1     3
  8.3706019909788390E-03 a       334     0    23     1     4
  4.4234694387908391E-01 a       335     0    23     1     5
 -2.9259697328597883E-01 a       336     0    23     1     6
 -2.0309058725428972E-01 a       337     0    23     1     7
 -9.8813405648165920E-01 a       338     0    23     1     8
  5.3960099075514156E-01 a       339     0    23     1     9
  3.1349946848270466E-01 a       340     0    23     1    10
  8.9959943062780723E-01 a       341     0    23     1    11
  2.2444914951741888E+00 a       342     0    23     1    12
  1.1544909842154261E-01 a       343     0    23     1    13
 -1.2350086989469253E+00 a       344     0    23     1    14
  7.7945763444341265E-01 a       345     0    23     1    15
 -4.8898776369951752E-01 a       346     0    24     1     1
  2.5806091631594570E+00 a       347     0    24     1     2
  1.7489659540053695E-01 a       348     0    24     1     3
 -8.6182701387882010E-01 a       349     0    24     1     4
  1.4207113251344865E+00 a       350     0    24     1     5
  5.9238837249464282E-01 a       351     0    24     1     6
 -9.4916976707134004E-01 a       352     0    24     1     7
  9.8466635528041313E-01 a       353     0    24     1     8
  6.8475399603861997E-01 a       354     0    24     1     9
  2.6612700640658410E-01 a       355     0    24     1    10
 -1.1405100114465068E+00 a       356     0    24     1    11
 -2.5071046946511664E+00 a       357     0    24     1    12
  2.3212264492705598E-02 a       358     0    24     1    13
  1.5463366122033511E+00 a       359     0    24     1    14
  8.7258454115093975E-02 a       360     0    24     1    15
  5.6563085988505313E-01 a       361     0    25     1     1
 -1.3852488982862516E+00 a       362     0    25     1     2
  5.5224930942185024E-01 a       363     0    25     1     3
  8.3601283765429646E-01 a       364     0    25     1     4
 -4.2260965155003438E-01 a       365     0    25     1     5
 -7.3168482350604927E-03 a       366     0    25     1     6
 -1.5119580323651641E-01 a       367     0    25     1     7
  6.4966190372738958E-02 a       368     0    25     1     8
  1.7081973051274166E-01 a       369     0    25     1     9
  4.8317470688952330E-01 a       370     0    25     1    10
  6.9820475862103312E-02 a       371     0    25     1    11
 -3.6644346505576303E-01 a       372     0    25     1    12
 -1.2092556072270436E-01 a       373     0    25     1    13
 -1.1240716563247677E+00 a       374     0    25     1    14
  1.4893770799081818E+00 a       375     0    25     1    15
 -5.0249105080005951E-01 a       376     0    26     1     1
  6.0496325864741063E-01 a       377     0    26     1     2
 -1.0842886189546568E+00 a       378     0    26     1     3
  1.2122097752457834E+00 a       379     0    26     1     4
  6.7721884673898314E-01 a       380     0    26     1     5
  1.2967753124725196E+00 a       381     0    26     1     6
  3.0087184043529325E-01 a       382     0    26     1     7
  1.5770095049520019E+00 a       383     0    26     1     8
 -1.1194220630127860E+00 a       384     0    26     1     9
 -1.1386463793825699E+00 a       385     0    26     1    10
  2.0759635826310929E+00 a       386     0    26     1    11
  1.1446139976521157E+00 a       387     0    26     1    12
  5.8536212654251885E-01 a       388     0    26     1    13
  9.0733566449060155E-01 a       389     0    26     1    14
  5.4799832625966133E-02 a       390     0    26     1    15
 -1.6708513512615881E+00 a       391     0    27     1     1
 -2.3503505937683228E-01 a       392     0    27     1     2
  3.0601708236731722E+00 a       393     0    27     1     3
 -1.1756079230518210E+00 a       394     0    27     1     4
  1.0904568665756178E+00 a       395     0    27     1     5
 -1.2055201720411177E-01 a       396     0    27     1     6
 -1.0509732798817393E+00 a       397     0    27     1     7
 -1.4527266652113884E+00 a       398     0    27     1     8
 -7.5715484891739271E-01 a       399     0    27     1     9
  2.2032877505684745E+00 a       400     0    27     1    10
  1.6002626938703153E+00 a       401     0    27     1    11
 -1.8397537272945970E+00 a       402     0    27     1    12
 -2.4022581253693477E-02 a       403     0    27     1    13
 -4.3430760572692140E-01 a       404     0    27     1    14
 -2.2340117417635348E+00 a       405     0    27     1    15
  2.3694195766408543E+00 a       406     0    28     1     1
  5.9567101091888275E-01 a       407     0    28     1     2
 -7.3549904178176939E-01 a       408     0    28     1     3
 -7.6977802792570416E-01 a       409     0    28     1     4
  7.1399485821243713E-01 a       410     0    28     1     5
 -6.3992608869321121E-01 a       411     0    28     1     6
  3.8292702191389152E-02 a       412     0    28     1     7
  3.7229156053969753E-01 a       413     0    28     1     8
 -3.3248769972231529E-01 a       414     0    28     1     9
 -9.8858465718474131E-01 a       415     0    28     1    10
 -1.2420961921458658E-01 a       416     0    28     1    11
  6.7300113567765507E-01 a       417     0    28     1    12
 -5.5263050837679062E-01 a       418     0    28     1    13
 -1.2383889347862408E-01 a       419     0    28     1    14
 -1.7584263690195612E+00 a       420     0    28     1    15
 -1.9897360669641635E+00 a       421     0    29     1     1
 -3.8990391352959802E-01 a       422     0    29     1     2
  4.6469753482310872E-01 a       423     0    29     1     3
  4.2399650489799795E-01 a       424     0    29     1     4
  1.2763161999053296E-01 a       425     0    29     1     5
  1.0526229260926763E+00 a       426     0    29     1     6
 -7.9573977205014146E-01 a       427     0    29     1     7
 -1.2379721119940776E+00 a       428     0    29     1     8
 -3.3950764885774776E-01 a       429     0    29     1     9
  9.7439231807770990E-02 a       430     0    29     1    10
  1.4948372348207664E+00 a       431     0    29     1    11
  6.9469184912161946E-02 a       432     0    29     1    12
 -2.7556849022844560E-01 a       433     0    29     1    13
  1.7146977415090945E+00 a       434     0    29     1    14
 -1.2952929408849876E+00 a       435     0    29     1    15
 -8.9664936090083547E-01 a       436     0    30     1     1
 -2.1331295689730267E-01 a       437     0    30     1     2
  4.5847204775411204E-01 a       438     0    30     1     3
 -7.8863677432688684E-01 a       439     0    30     1     4
 -7.4460553349459224E-01 a       440     0    30     1     5
 -2.1775364508659148E-02 a       441     0    30     1     6
  2.2858923040737864E-01 a       442     0    30     1     7
 -9.6228268546588136E-01 a       443     0    30     1     8
  4.1209977283114246E-01 a       444     0    30     1     9
  5.6150824080811801E-01 a       445     0    30     1    10
 -3.2644502757200740E+00 a       446     0    30     1    11
 -1.6628480910465809E-01 a       447     0    30     1    12
  9.7966867103539068E-01 a       448     0    30     1    13
 -4.6630176109347510E-01 a       449     0    30     1    14
 -3.7606803587260368E-01 a       450     0    30     1    15
  7.2132894288888332E-04 b       451     1     1
 -9.2994007412952273E-02 b       452     1     2
  6.7220437488860640E-01 b       453     1     3
  1.6924820062448684E-01 b       454     1     4
  2.5011183503388634E-01 b       455     1     5
  7.0279872193394474E-02 b       456     1     6
  6.9690312680126021E-01 b       457     1     7
 -1.1045522061072872E+00 b       458     1     8
  6.8408955982633302E-01 b       459     1     9
  5.8335912535234036E-01 b       460     1    10
 -1.0251237261958992E+00 b       461     1    11
  6.0330176656036447E-02 b       462     1    12
 -4.7840998909162602E-02 b       463     1    13
 -4.8872761547193438E-01 b       464     1    14
 -9.0833651076563948E-01 b       465     1    15
 -1.1545701529075741E-01 a       466     1     1     2     1
  7.2866650504643515E-01 a       467     1     1     2     2
 -7.5470818210931778E-01 a       468     1     1     2     3
 -1.4854958814307233E+00 a       469     1     1     2     4
 -1.6367694298759905E+00 a       470     1     1     2     5
 -4.0094856948844326E-01 a       471     1     1     2     6
  6.4308256699891542E-01 a       472     1     1     2     7
 -6.7612521386161528E-01 a       473     1     1     2     8
  5.1473372265282102E-01 a       474     1     1     2     9
 -2.0764651735789003E-01 a       475     1     1     2    10
  2.3158014157053117E-01 a       476     1     1     2    11
  5.8323474725535163E-01 a       477     1     1     2    12
 -1.8682733914718477E-01 a       478     1     1     2    13
 -2.1178984281902086E-01 a       479     1     1     2    14
 -8.2565573656445979E-01 a       480     1     1     2    15
 -5.9743476817914720E-01 a       481     1     2     2     1
  7.7410263692698000E-01 a       482     1     2     2     2
  2.6851780552757260E-01 a       483     1     2     2     3
 -4.6444981867104296E-01 a       484     1     2     2     4
 -2.8101316287414111E-02 a       485     1     2     2     5
 -2.2453962651486267E-01 a       486     1     2     2     6
 -6.5814210854178035E-01 a       487     1     2     2     7
  1.1773596043461456E+00 a       488     1     2     2     8
  4.6235620239860279E-03 a       489     1     2     2     9
  2.5939059081321575E-01 a       490     1     2     2    10
 -6.7809291613759937E-01 a       491     1     2     2    11
  1.8060635331032582E+00 a       492     1     2     2    12
 -1.1112189646170052E+00 a       493     1     2     2    13
  2.0450566838175215E+00 a       494     1     2     2    14
 -9.1957817460062863E-01 a       495     1     2     2    15
 -2.9155963008210339E-01 a       496     1     3     2     1
  3.8672092272760711E-01 a       497     1     3     2     2
  6.7904853097560580E-01 a       498     1     3     2     3
  3.9535644941192144E-01 a       499     1     3     2     4
  1.4300547625722082E+00 a       500     1     3     2     5
  9.0693892263027709E-01 a       501     1     3     2     6
 -1.1573292543722860E-01 a       502     1     3     2     7
 -5.4540797972182009E-01 a       503     1     3     2     8
 -8.8312221350059728E-01 a       504     1     3     2     9
 -1.5113294451776474E-01 a       505     1     3     2    10
  6.6587623065288593E-01 a       506     1     3     2    11
  6.7179927413228502E-01 a       507     1     3     2    12
  6.9049251958163615E-01 a       508     1     3     2    13
  5.9258000512740494E-01 a       509     1     3     2    14
  6.1690455706375191E-01 a       510     1     3     2    15
 -7.0653492743444790E-01 a       511     1     4     2     1
  7.8688971829076293E-01 a       512     1     4     2     2
 -4.6313442558299356E-01 a       513     1     4     2     3
 -7.5933432495557029E-01 a       514     1     4     2     4
  2.2241186367765229E+00 a       515     1     4     2     5
 -2.2246061433420147E-01 a       516     1     4     2     6
 -5.2258189013599066E-01 a       517     1     4     2     7
 -6.2577916174580128E-01 a       518     1     4     2     8
 -2.0555168994261924E-01 a       519     1     4     2     9
  5.4158583481561451E-01 a       520     1     4     2    10
  4.6720142134517845E-01 a       521     1     4     2    11
 -9.5776772997225368E-01 a       522     1     4     2    12
 -1.3766819016550642E+00 a       523     1     4     2    13
  3.8143667284482802E-01 a       524     1     4     2    14
  1.2614214059757594E+00 a       525     1     4     2    15
 -8.8193779976385855E-01 a       526     1     5     2     1
  2.2408767537793954E+00 a       527     1     5     2     2
  3.9774372129783675E-01 a       528     1     5     2     3
  1.9256924189092944E-01 a       529     1     5     2     4
 -2.7556305110609586E-01 a       530     1     5     2     5
  2.6784218617759170E-01 a       531     1     5     2     6
 -6.4599418681744802E-01 a       532     1     5     2     7
