################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.0232698336158552E-01 a        85     0     6     1    10
 -4.0677228618665245E-01 a        86     0     6     1    11
 -2.0352372843271607E-01 a        87     0     6     1    12
 -2.7906282647711855E-01 a        88     0     6     1    13
  3.4807820184371507E-01 a        89     0     6     1    14
 -1.1774294545885812E-01 a        90     0     6     1    15
  1.8416201823138365E-01 a        91     0     7     1     1
 -2.0826074002406286E-01 a        92     0     7     1     2
 -1.2198906769680131E+00 a        93     0     7     1     3
 -1.2183385507275606E+00 a        94     0     7     1     4
 -8.5238502457213616E-01 a        95     0     7     1     5
  1.4478938540170019E-01 a        96     0     7     1     6
 -5.1744834987925215E-01 a        97     0     7     1     7
 -3.1981295747320182E-01 a        98     0     7     1     8
  9.4415794111990314E-01 a        99     0     7     1     9
  3.9143963569789514E-01 a       100     0     7     1    10
 -2.4045137602776706E-01 a       101     0     7     1    11
 -2.7528222754145615E-01 a       102     0     7     1    12
 -2.0515590106171719E-01 a       103     0     7     1    13
 -6.4409058811309294E-01 a       104     0     7     1    14
  1.7352276777795757E+00 a       105     0     7     1    15
  2.2953377810526537E-03 a       106     0     8     1     1
 -1.4256057150522385E+00 a       107     0     8     1     2
  2.9654661637782516E+00 a       108     0     8     1     3
  1.1409862092614080E+00 a       109     0     8     1     4
  2.7419534137130688E+00 a       110     0     8     1     5
 -1.5240405200659143E-01 a       111     0     8     1     6
 -2.0394066221804037E+00 a       112     0     8     1     7
 -1.5619381938751323E-01 a       113     0     8     1     8
 -4.1445546691643526E-01 a       114     0     8     1     9
 -3.6822499790898128E-01 a       115     0     8     1    10
  2.5375381248215878E+00 a       116     0     8     1    11
  1.8093800064818761E+00 a       117     0     8     1    12
  8.0147702639564930E-02 a       118     0     8     1    13
 -1.5965500198738578E+00 a       119     0     8     1    14
 -1.2976685699435724E+00 a       120     0     8     1    15
 -2.7135616752395988E+00 a       121     0     9     1     1
 -6.7162606007835823E-01 a       122     0     9     1     2
  1.0464530653991271E+00 a       123     0     9     1     3
  2.0326066089518666E+00 a       124     0     9     1     4
  1.8689265544116955E+00 a       125     0     9     1     5
 -6.2390799893708082E-01 a       126     0     9     1     6
  1.0757011709813371E+00 a       127     0     9     1     7
  1.0907512717072052E+00 a       128     0     9     1     8
 -9.3185539835306430E-01 a       129     0     9     1     9
 -4.8746095470858031E-01 a       130     0     9     1    10
  2.4139204517369572E+00 a       131     0     9     1    11
  1.2072049376057798E+00 a       132     0     9     1    12
  6.9600566496318683E-02 a       133     0     9     1    13
 -4.1713581631256789E+00 a       134     0     9     1    14
 -1.4204135696489921E+00 a       135     0     9     1    15
  1.0651998664140114E-01 a       136     0    10     1     1
  4.7595680057240614E-01 a       137     0    10     1     2
 -1.0032952022933697E+00 a       138     0    10     1     3
 -1.3525979898072076E+00 a       139     0    10     1     4
 -1.6826304109127055E+00 a       140     0    10     1     5
  1.0088391595749144E-01 a       141     0    10     1     6
 -2.1327398127256361E+00 a       142     0    10     1     7
 -2.7211358162627391E-01 a       143     0    10     1     8
  3.1634827307915092E-01 a       144     0    10     1     9
  4.5397384348491071E-01 a       145     0    10     1    10
 -1.2566772648444446E+00 a       146     0    10     1    11
 -7.3795414623460309E-01 a       147     0    10     1    12
  6.0083184701278292E-01 a       148     0    10     1    13
 -3.2169886480105303E-01 a       149     0    10     1    14
  2.3477692066976830E+00 a       150     0    10     1    15
 -7.5424342758840524E-01 a       151     0    11     1     1
 -2.9769404180802167E-01 a       152     0    11     1     2
 -1.0727114124790438E-01 a       153     0    11     1     3
 -1.3305258470513370E-01 a       154     0    11     1     4
  2.4412903645222736E-01 a       155     0    11     1     5
  5.2335200110247693E-01 a       156     0    11     1     6
 -1.3083346784668426E+00 a       157     0    11     1     7
  2.0117549627985731E+00 a       158     0    11     1     8
 -3.2738360978555214E-01 a       159     0    11     1     9
 -6.7064523960940436E-01 a       160     0    11     1    10
 -1.2452054062508136E+00 a       161     0    11     1    11
 -2.2011897058629598E-01 a       162     0    11     1    12
  6.0599273385500985E-01 a       163     0    11     1    13
 -1.7735947656502191E+00 a       164     0    11     1    14
  7.6423018606146509E-01 a       165     0    11     1    15
 -3.2096997483508488E-01 a       166     0    12     1     1
  8.7068319606721045E-01 a       167     0    12     1     2
 -6.6418970955675982E-01 a       168     0    12     1     3
  1.3347386391905813E-01 a       169     0    12     1     4
 -3.5515506749952702E-01 a       170     0    12     1     5
  3.3006092857645582E-03 a       171     0    12     1     6
  3.1900717688925408E+00 a       172     0    12     1     7
 -7.2857727313860121E-01 a       173     0    12     1     8
  4.7471208806728177E-01 a       174     0    12     1     9
  6.2878847989809206E-01 a       175     0    12     1    10
 -7.1130190027077400E-01 a       176     0    12     1    11
  8.1620876454457547E-01 a       177     0    12     1    12
 -1.7403383369766445E-01 a       178     0    12     1    13
  2.7080679488050565E+00 a       179     0    12     1    14
 -1.2110374116105103E+00 a       180     0    12     1    15
 -4.3390038337911996E-01 a       181     0    13     1     1
 -1.0989706745925909E+00 a       182     0    13     1     2
 -9.9391952141686857E-01 a       183     0    13     1     3
 -3.2178048472011500E-01 a       184     0    13     1     4
  4.2624922522303788E-01 a       185     0    13     1     5
 -4.6154378131401119E-01 a       186     0    13     1     6
  1.0754208444306079E+00 a       187     0    13     1     7
  8.9533147253430412E-01 a       188     0    13     1     8
  3.1914421398903964E-01 a       189     0    13     1     9
 -8.4147515430710063E-01 a       190     0    13     1    10
  1.3642260582265471E+00 a       191     0    13     1    11
 -1.2854362695925620E-01 a       192     0    13     1    12
 -1.5338294275987379E+00 a       193     0    13     1    13
  1.0296703282996673E+00 a       194     0    13     1    14
  2.2682636919534591E-01 a       195     0    13     1    15
 -6.9968152916720094E-01 a       196     0    14     1     1
 -5.2431803617630768E-01 a       197     0    14     1     2
 -7.1619680999720348E-01 a       198     0    14     1     3
 -1.7570938671214955E+00 a       199     0    14     1     4
 -1.4837106918669807E+00 a       200     0    14     1     5
  3.1736567780681957E-01 a       201     0    14     1     6
 -3.1798373430941926E+00 a       202     0    14     1     7
  4.3738148803818194E-01 a       203     0    14     1     8
 -3.4660597908600682E-01 a       204     0    14     1     9
  4.5273573046746063E-01 a       205     0    14     1    10
 -1.6766922505908582E-01 a       206     0    14     1    11
  6.8053040269398135E-01 a       207     0    14     1    12
 -2.3163036083777424E+00 a       208     0    14     1    13
  1.4204857507213204E+00 a       209     0    14     1    14
  3.4210289758361503E+00 a       210     0    14     1    15
  1.9579969999523947E+00 a       211     0    15     1     1
  1.6839645902272240E+00 a       212     0    15     1     2
 -1.8180189397674522E+00 a       213     0    15     1     3
  2.0853295160096891E-01 a       214     0    15     1     4
 -1.1296708522609225E+00 a       215     0    15     1     5
 -2.1634041985810926E-01 a       216     0    15     1     6
 -6.3976653973755099E-02 a       217     0    15     1     7
  1.2073847662911650E+00 a       218     0    15     1     8
  5.8817624549602565E-01 a       219     0    15     1     9
 -3.0082183698585746E-01 a       220     0    15     1    10
 -1.1547465904001264E+00 a       221     0    15     1    11
 -4.4753730904905914E-01 a       222     0    15     1    12
  8.8505655772914471E-01 a       223     0    15     1    13
  2.7597483368066071E+00 a       224     0    15     1    14
  1.1810859237320812E-01 a       225     0    15     1    15
  7.9812985565668759E-01 a       226     0    16     1     1
  4.8760108771572497E-01 a       227     0    16     1     2
 -1.9129359126276951E-01 a       228     0    16     1     3
  9.5497584285323533E-01 a       229     0    16     1     4
 -5.9444509291344749E-01 a       230     0    16     1     5
 -2.7633854998997703E-01 a       231     0    16     1     6
 -1.8134614040731336E+00 a       232     0    16     1     7
  1.5026492793941357E-01 a       233     0    16     1     8
  1.1719132539442731E-01 a       234     0    16     1     9
  1.2909661296740635E-02 a       235     0    16     1    10
 -1.8652035244490220E-01 a       236     0    16     1    11
 -3.1215050761824792E-01 a       237     0    16     1    12
  2.0502179418500741E-01 a       238     0    16     1    13
 -7.8085037750096686E-01 a       239     0    16     1    14
 -1.1836161154588136E+00 a       240     0    16     1    15
  1.0270170284355813E+00 a       241     0    17     1     1
  7.2035728889403838E-01 a       242     0    17     1     2
 -5.8293208554658549E-01 a       243     0    17     1     3
  2.0472388681625095E-01 a       244     0    17     1     4
 -3.2514293069915146E-01 a       245     0    17     1     5
  1.9004073978240993E-01 a       246     0    17     1     6
  2.3184018948401708E-01 a       247     0    17     1     7
  5.0263691970992819E-01 a       248     0    17     1     8
 -9.9950200315114524E-01 a       249     0    17     1     9
 -1.1200346072847489E+00 a       250     0    17     1    10
  3.2412971855470391E-01 a       251     0    17     1    11
 -2.6840014333189183E-01 a       252     0    17     1    12
 -1.1397142464903032E+00 a       253     0    17     1    13
  8.2487713329386636E-01 a       254     0    17     1    14
  3.9188960633594117E-01 a       255     0    17     1    15
  2.6136027474356682E-01 a       256     0    18     1     1
 -6.6575392900874153E-01 a       257     0    18     1     2
 -4.5884502413742290E-01 a       258     0    18     1     3
 -8.8667069162880585E-01 a       259     0    18     1     4
 -2.8002517554630491E-01 a       260     0    18     1     5
 -1.2611848624173456E+00 a       261     0    18     1     6
 -1.1483980314234881E+00 a       262     0    18     1     7
 -5.8923304640692092E-02 a       263     0    18     1     8
  1.0215996170752198E-01 a       264     0    18     1     9
  6.7421568469435567E-01 a       265     0    18     1    10
 -2.2453221666370182E-01 a       266     0    18     1    11
  1.1335674083029073E+00 a       267     0    18     1    12
  1.6307862719813744E+00 a       268     0    18     1    13
 -1.6595498511528012E-01 a       269     0    18     1    14
 -4.2296849054454622E-01 a       270     0    18     1    15
 -1.5515608278665460E+00 a       271     0    19     1     1
 -9.0071778350568443E-01 a       272     0    19     1     2
  1.0909847985153469E+00 a       273     0    19     1     3
  2.0914325813647883E-02 a       274     0    19     1     4
  1.0841882619759970E+00 a       275     0    19     1     5
 -4.8949702032134751E-01 a       276     0    19     1     6
  6.4772968202686548E-02 a       277     0    19     1     7
 -1.0180171496179693E+00 a       278     0    19     1     8
  9.2501511367058575E-01 a       279     0    19     1     9
 -1.9999684802752052E-01 a       280     0    19     1    10
  5.7581795471057984E-01 a       281     0    19     1    11
  1.4499524015759866E+00 a       282     0    19     1    12
 -2.2697784844608706E+00 a       283     0    19     1    13
  2.7911720213480313E+00 a       284     0    19     1    14
 -1.2766388647790932E+00 a       285     0    19     1    15
 -2.4818493049046868E+00 a       286     0    20     1     1
  7.6908463833081109E-01 a       287     0    20     1     2
  8.0323024836026147E-01 a       288     0    20     1     3
  2.6079869283488666E+00 a       289     0    20     1     4
 -5.4088494806533483E-01 a       290     0    20     1     5
  6.1882548603816045E-01 a       291     0    20     1     6
  2.8336011329808439E+00 a       292     0    20     1     7
  8.9104745909616298E-02 a       293     0    20     1     8
 -5.4944070359315929E-02 a       294     0    20     1     9
  1.8612647338457888E-01 a       295     0    20     1    10
 -7.4791472108219237E-01 a       296     0    20     1    11
 -2.8962019985139378E+00 a       297     0    20     1    12
 -5.4014599281804576E-02 a       298     0    20     1    13
 -9.7993008521495617E-01 a       299     0    20     1    14
  5.5297718933733819E-01 a       300     0    20     1    15
  1.0332855059021024E+00 a       301     0    21     1     1
 -6.8616414547526572E-01 a       302     0    21     1     2
  4.1835335332883554E+00 a       303     0    21     1     3
  3.7035583868415349E+00 a       304     0    21     1     4
  7.0786509183291002E-01 a       305     0    21     1     5
  4.5778617516851333E-01 a       306     0    21     1     6
  1.9758931736191445E+00 a       307     0    21     1     7
 -3.9722002288696928E-01 a       308     0    21     1     8
 -3.2502403777114899E+00 a       309     0    21     1     9
  1.2259970495933284E-01 a       310     0    21     1    10
  1.5817779263681710E+00 a       311     0    21     1    11
  1.0225812893951642E+00 a       312     0    21     1    12
  1.1760074539949565E+00 a       313     0    21     1    13
 -4.4280630581903159E-02 a       314     0    21     1    14
 -2.7157684693629776E+00 a       315     0    21     1    15
  1.8066675525743561E+00 a       316     0    22     1     1
  2.1768292865473660E+00 a       317     0    22     1     2
 -6.2830258228323501E+00 a       318     0    22     1     3
 -3.1480910226966912E+00 a       319     0    22     1     4
 -3.9528766722328674E+00 a       320     0    22     1     5
 -6.5051087140212716E-01 a       321     0    22     1     6
  1.2792335732699506E-01 a       322     0    22     1     7
  1.9475308692257849E+00 a       323     0    22     1     8
  2.3947558223192047E+00 a       324     0    22     1     9
 -2.2775993856181553E-01 a       325     0    22     1    10
 -4.1247336706154840E+00 a       326     0    22     1    11
 -1.2814237567348465E+00 a       327     0    22     1    12
  8.7404292346321188E-02 a       328     0    22     1    13
  1.4188899108417312E+00 a       329     0    22     1    14
  2.7550140484311116E+00 a       330     0    22     1    15
  6.2369141164877107E-01 a       331     0    23     1     1
 -1.1846658484147214E+00 a       332     0    23     1     2
 -2.9264122985599030E+00 a       333     0    23     1     3
 -1.5697252955563314E+00 a       334     0    23     1     4
  1.7754104846123483E-01 a       335     0    23     1     5
 -1.1363193047188871E+00 a       336     0    23     1     6
 -1.9420387659647398E+00 a       337     0    23     1     7
  6.0451864576559988E-01 a       338     0    23     1     8
  2.5492770617111842E+00 a       339     0    23     1     9
 -1.4308222703236728E-01 a       340     0    23     1    10
  1.2383058624431938E-01 a       341     0    23     1    11
 -1.7119637722686400E+00 a       342     0    23     1    12
 -2.4086008495991446E-01 a       343     0    23     1    13
 -5.7623332777533132E-01 a       344     0    23     1    14
  2.0221319084314063E-01 a       345     0    23     1    15
 -1.9699430023970939E+00 a       346     0    24     1     1
 -2.5686744724981020E-01 a       347     0    24     1     2
  7.2998774772193842E-01 a       348     0    24     1     3
 -1.9826784500181735E-01 a       349     0    24     1     4
 -2.2787996689843840E-01 a       350     0    24     1     5
  9.3686279975227704E-01 a       351     0    24     1     6
  3.9833144076819932E-01 a       352     0    24     1     7
 -6.4981711208192039E-01 a       353     0    24     1     8
 -9.6579035449935702E-01 a       354     0    24     1     9
  4.9799813119428500E-02 a       355     0    24     1    10
  1.7774613300340722E-01 a       356     0    24     1    11
  9.7587224059350852E-01 a       357     0    24     1    12
  1.3700988341174461E-01 a       358     0    24     1    13
  1.7572741735151716E+00 a       359     0    24     1    14
  1.3079979076285395E-01 a       360     0    24     1    15
  2.2907464080249160E-01 a       361     0    25     1     1
  5.9021640827168910E-02 a       362     0    25     1     2
  6.0628620877340578E-01 a       363     0    25     1     3
 -1.3100003471224191E+00 a       364     0    25     1     4
  1.4165434990821293E+00 a       365     0    25     1     5
  1.1509875349126588E+00 a       366     0    25     1     6
 -1.9276219323646178E+00 a       367     0    25     1     7
 -3.8459624682317406E-01 a       368     0    25     1     8
  1.2066744073077909E+00 a       369     0    25     1     9
  4.5753338574930957E-01 a       370     0    25     1    10
  1.1197853348502815E+00 a       371     0    25     1    11
  5.0703487483914267E-01 a       372     0    25     1    12
  1.9302712186239535E+00 a       373     0    25     1    13
 -1.1271844568766911E+00 a       374     0    25     1    14
  7.4181742731952466E-02 a       375     0    25     1    15
 -1.4789596970048300E+00 a       376     0    26     1     1
  1.1324740653856906E+00 a       377     0    26     1     2
  1.5315281008915154E+00 a       378     0    26     1     3
  1.2445479006741056E+00 a       379     0    26     1     4
  7.1724742036089639E-01 a       380     0    26     1     5
 -8.6431422154991622E-01 a       381     0    26     1     6
  1.0278105753123101E+00 a       382     0    26     1     7
  1.0144784688766812E+00 a       383     0    26     1     8
 -1.2837198543256305E+00 a       384     0    26     1     9
  3.6630273961229404E-01 a       385     0    26     1    10
 -1.9893112932886425E-01 a       386     0    26     1    11
 -3.3072434166901532E-01 a       387     0    26     1    12
  9.6639053832127197E-01 a       388     0    26     1    13
 -2.1729317865556177E+00 a       389     0    26     1    14
 -1.9884906979562360E+00 a       390     0    26     1    15
 -1.4750807119353465E-01 a       391     0    27     1     1
 -7.0298532563360194E-01 a       392     0    27     1     2
  1.6148016604992918E-01 a       393     0    27     1     3
 -1.0771037832389987E+00 a       394     0    27     1     4
  1.8397726807798534E-01 a       395     0    27     1     5
  1.6699788802730602E+00 a       396     0    27     1     6
  1.1365220191868683E-01 a       397     0    27     1     7
 -8.1580605071986412E-01 a       398     0    27     1     8
  3.3651836586243394E-01 a       399     0    27     1     9
  2.5655459098449906E-01 a       400     0    27     1    10
  3.7195835869608090E-01 a       401     0    27     1    11
  2.3983763541990202E-01 a       402     0    27     1    12
  1.4504744479026592E+00 a       403     0    27     1    13
  5.8150005112857639E-01 a       404     0    27     1    14
  8.1868645964256703E-01 a       405     0    27     1    15
 -1.2540135931916034E+00 b       406     1     1
  9.8420085534530499E-01 b       407     1     2
 -1.0418070873538843E+00 b       408     1     3
 -4.4485607870839339E-01 b       409     1     4
 -1.0034139092514693E+00 b       410     1     5
 -7.9071247056917071E-01 b       411     1     6
 -1.7042123341810718E+00 b       412     1     7
  2.3932593698029327E+00 b       413     1     8
  6.3108080495952013E-01 b       414     1     9
  2.4956269870377499E+00 b       415     1    10
 -2.5420732004019020E-01 b       416     1    11
  2.5344194245096768E-01 b       417     1    12
  1.4697685936410654E+00 b       418     1    13
 -1.2101982955896029E+00 b       419     1    14
  1.5840399211813933E-01 b       420     1    15
 -6.7638138031111184E-02 a       421     1     1     2     1
  6.2572922225164540E-01 a       422     1     1     2     2
  2.6184220235896200E-01 a       423     1     1     2     3
 -3.6025508795468275E-01 a       424     1     1     2     4
  3.2679616010685841E-01 a       425     1     1     2     5
  1.0701533957407043E+00 a       426     1     1     2     6
 -6.3385691936749500E-01 a       427     1     1     2     7
  3.5714753071823085E-01 a       428     1     1     2     8
 -5.7171086947424743E-01 a       429     1     1     2     9
 -5.7478147540259827E-01 a       430     1     1     2    10
 -1.8694383471309137E+00 a       431     1     1     2    11
  1.1413030689544976E-01 a       432     1     1     2    12
 -3.5799573030839321E-01 a       433     1     1     2    13
  4.4057695601712948E-01 a       434     1     1     2    14
  6.9218463016779641E-02 a       435     1     1     2    15
 -2.1293668706353261E+00 a       436     1     2     2     1
  1.4903265352921591E-01 a       437     1     2     2     2
  4.8568907585044047E-01 a       438     1     2     2     3
 -6.3214852260101784E-01 a       439     1     2     2     4
  5.4064743298498330E-01 a       440     1     2     2     5
 -3.5953693767018645E-02 a       441     1     2     2     6
  3.5029143377937927E-01 a       442     1     2     2     7
 -5.1231634581614649E-01 a       443     1     2     2     8
  1.7124176234639406E+00 a       444     1     2     2     9
 -5.4469047100574253E-01 a       445     1     2     2    10
  1.2490792121519820E+00 a       446     1     2     2    11
  1.4964255848888111E-01 a       447     1     2     2    12
  6.6892163265834048E-01 a       448     1     2     2    13
 -6.0105608041593972E-01 a       449     1     2     2    14
 -1.8852714971135270E-01 a       450     1     2     2    15
  4.2832536189375858E-01 a       451     1     3     2     1
 -1.7693953104532643E+00 a       452     1     3     2     2
 -2.7660862410568721E-01 a       453     1     3     2     3
 -1.7366007637649780E-01 a       454     1     3     2     4
 -5.4339853716768682E-01 a       455     1     3     2     5
 -8.9604660858332325E-02 a       456     1     3     2     6
  1.9477821759286109E+00 a       457     1     3     2     7
  4.7024236839773209E-01 a       458     1     3     2     8
 -1.3508861203807390E+00 a       459     1     3     2     9
 -2.1976347521917486E-01 a       460     1     3     2    10
 -7.2992780282620884E-01 a       461     1     3     2    11
 -7.4923932019925799E-01 a       462     1     3     2    12
  1.8959457329604410E+00 a       463     1     3     2    13
  2.8036870413734305E-01 a       464     1     3     2    14
 -7.3764990744930425E-01 a       465     1     3     2    15
 -1.6166324197638038E+00 a       466     1     4     2     1
 -8.2775308690371252E-01 a       467     1     4     2     2
  1.6464653172489149E-01 a       468     1     4     2     3
 -1.5230932067708045E+00 a       469     1     4     2     4
 -3.4531203623478662E-01 a       470     1     4     2     5
  1.6024198422269706E+00 a       471     1     4     2     6
  5.4362575722133999E-01 a       472     1     4     2     7
  1.2254779413344881E+00 a       473     1     4     2     8
 -1.1650490802464208E+00 a       474     1     4     2     9
 -1.7596114087927406E+00 a       475     1     4     2    10
  3.8401887452813988E-01 a       476     1     4     2    11
 -8.7364674200045700E-01 a       477     1     4     2    12
 -3.7578124348081987E-01 a       478     1     4     2    13
 -7.8619099705214870E-02 a       479     1     4     2    14
  7.0202585860952960E-01 a       480     1     4     2    15
  9.8120695952591441E-01 a       481     1     5     2     1
 -1.4764031422841259E+00 a       482     1     5     2     2
 -1.4870687660441922E-01 a       483     1     5     2     3
  6.5622214613146046E-01 a       484     1     5     2     4
 -8.4380589284119412E-01 a       485     1     5     2     5
 -2.5505028395804025E-01 a       486     1     5     2     6
  1.0515125036954681E-01 a       487     1     5     2     7
 -1.9081072060106971E-01 a       488     1     5     2     8
  6.6356083772432750E-01 a       489     1     5     2     9
  5.8515900690459166E-01 a       490     1     5     2    10
  2.9574753141207438E-01 a       491     1     5     2    11
 -1.7712044206418912E-01 a       492     1     5     2    12
  1.0393157739774492E+00 a       493     1     5     2    13
 -7.1824657256289559E-01 a       494     1     5     2    14
 -2.1095324174523339E-01 a       495     1     5     2    15
 -1.0132821172916349E+00 a       496     1     6     2     1
 -1.2401013749028151E+00 a       497     1     6     2     2
  8.3049505738409204E-02 a       498     1     6     2     3
 -1.3814475556504968E-01 a       499     1     6     2     4
  2.0770708290179951E-01 a       500     1     6     2     5
 -5.0416619030949898E-02 a       501     1     6     2     6
 -4.0045822454124397E-01 a       502     1     6     2     7
  2.1445251190223996E-01 a       503     1     6     2     8
 -6.5405102446311536E-01 a       504     1     6     2     9
 -1.2255974586133636E-01 a       505     1     6     2    10
  6.4780571545531418E-01 a       506     1     6     2    11
  4.5389616384803400E-01 a       507     1     6     2    12
 -6.5929882492090308E-02 a       508     1     6     2    13
  1.8080632349634168E-01 a       509     1     6     2    14
 -6.0777307097691469E-01 a       510     1     6     2    15
  2.4630071962128711E-01 a       511     1     7     2     1
  7.7292337310743742E-01 a       512     1     7     2     2
  1.6823363677388352E+00 a       513     1     7     2     3
  5.0395597443674345E-01 a       514     1     7     2     4
  3.3061481633932804E-01 a       515     1     7     2     5
  1.9337596080323025E+00 a       516     1     7     2     6
 -8.4351292078654383E-01 a       517     1     7     2     7
 -1.0724514837126762E+00 a       518     1     7     2     8
 -7.7864241220418595E-01 a       519     1     7     2     9
  2.5940224676124868E-01 a       520     1     7     2    10
 -2.0672639221807900E+00 a       521     1     7     2    11
  1.6852644044109433E+00 a       522     1     7     2    12
 -1.3824619247773515E+00 a       523     1     7     2    13
  1.5598330065317516E+00 a       524     1     7     2    14
 -1.8356092814077030E+00 a       525     1     7     2    15
  2.2620176735001368E-01 a       526     1     8     2     1
  2.6137033360626594E-01 a       527     1     8     2     2
 -2.8210708102256402E-02 a       528     1     8     2     3
 -5.7819995379005462E-01 a       529     1     8     2     4
  4.0080967287715080E-01 a       530     1     8     2     5
  2.7054917451128202E-01 a       531     1     8     2     6
 -1.0609540750239359E+00 a       532     1     8     2     7
