################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0176172840659561E+00 a        70     0     5     1    10
  4.2048084633821248E-01 a        71     0     5     1    11
 -1.1571066218459566E-01 a        72     0     5     1    12
  4.0290185106247017E-01 a        73     0     5     1    13
  2.6347955715393157E-01 a        74     0     5     1    14
 -4.9058685628730037E-01 a        75     0     5     1    15
  1.4389869746685300E+00 a        76     0     6     1     1
 -4.4209960771695062E-01 a        77     0     6     1     2
 -5.8087104090183909E-02 a        78     0     6     1     3
 -7.1903129282369671E-01 a        79     0     6     1     4
  1.0588854627994249E+00 a        80     0     6     1     5
 -5.3920001386967231E-01 a        81     0     6     1     6
 -1.6981343071094709E-01 a        82     0     6     1     7
 -1.8907393460420567E+00 a        83     0     6     1     8
  9.1112666843080536E-01 a        84     0     6     1     9
 -6.9312306026695980E-01 a        85     0     6     1    10
  1.7044960677219787E+00 a        86     0     6     1    11
 -2.0280621447425740E-01 a        87     0     6     1    12
  9.3244009834478436E-01 a        88     0     6     1    13
  6.1027877149130427E-01 a        89     0     6     1    14
  4.2050909616221022E+00 a        90     0     6     1    15
 -2.0934298809258953E+00 a        91     0     7     1     1
 -8.2774802645352874E-01 a        92     0     7     1     2
  1.2423062096037858E+00 a        93     0     7     1     3
  8.7686758348641236E-01 a        94     0     7     1     4
  4.3255106158184448E-01 a        95     0     7     1     5
  2.1951647840516922E-01 a        96     0     7     1     6
 -1.8591462728638921E+00 a        97     0     7     1     7
  2.6708439634376431E+00 a        98     0     7     1     8
  5.8183304328186147E-01 a        99     0     7     1     9
 -8.0560745942341583E-01 a       100     0     7     1    10
 -7.0173946527648634E-01 a       101     0     7     1    11
  7.0864837500035055E-02 a       102     0     7     1    12
 -6.6338705588396218E-01 a       103     0     7     1    13
 -2.3638191194500466E-01 a       104     0     7     1    14
  4.1670494613999171E-01 a       105     0     7     1    15
 -1.1652714118612701E+00 a       106     0     8     1     1
 -4.2120939446377381E-01 a       107     0     8     1     2
 -2.3769027821049085E-01 a       108     0     8     1     3
  3.6473818256908064E-01 a       109     0     8     1     4
 -1.0810428653834401E+00 a       110     0     8     1     5
  1.7729569767014406E+00 a       111     0     8     1     6
 -2.1982900361459221E-01 a       112     0     8     1     7
  1.9404884688169353E+00 a       113     0     8     1     8
 -6.4308965761886516E-01 a       114     0     8     1     9
  3.5140877570439888E-01 a       115     0     8     1    10
 -1.0154215996381406E+00 a       116     0     8     1    11
  4.4793179758815954E-01 a       117     0     8     1    12
 -1.9508813641973757E+00 a       118     0     8     1    13
 -4.5806318007442581E-01 a       119     0     8     1    14
 -4.7256868966913972E+00 a       120     0     8     1    15
  1.2083260459090224E+00 a       121     0     9     1     1
  8.4882089818983320E-01 a       122     0     9     1     2
  5.4204925272842053E-01 a       123     0     9     1     3
  4.1612067727065946E-03 a       124     0     9     1     4
  1.3067188195189750E+00 a       125     0     9     1     5
 -4.0386244858566718E+00 a       126     0     9     1     6
 -9.3506568721716921E-01 a       127     0     9     1     7
 -1.2062268806969687E+00 a       128     0     9     1     8
  1.0898152080639746E-01 a       129     0     9     1     9
  4.7004490443577446E-01 a       130     0     9     1    10
  9.7211188187050257E-01 a       131     0     9     1    11
 -4.5661380593733714E-01 a       132     0     9     1    12
  1.8744477010627210E+00 a       133     0     9     1    13
  5.9093696214386190E-02 a       134     0     9     1    14
  3.1081580138624534E+00 a       135     0     9     1    15
  1.2925040572032194E+00 a       136     0    10     1     1
  6.3840542899955643E-01 a       137     0    10     1     2
 -9.7843341586026011E-01 a       138     0    10     1     3
  2.9247142320627961E-01 a       139     0    10     1     4
 -1.0503249210325395E-01 a       140     0    10     1     5
 -4.1310372494958042E-01 a       141     0    10     1     6
  7.9499158896002176E-01 a       142     0    10     1     7
 -1.0448206360224870E+00 a       143     0    10     1     8
 -7.1786532570681161E-01 a       144     0    10     1     9
  5.6093207903636844E-01 a       145     0    10     1    10
  4.5785907077118398E-01 a       146     0    10     1    11
 -2.7016407748958848E-01 a       147     0    10     1    12
  3.8927830790818502E-01 a       148     0    10     1    13
  2.6179371363490689E-01 a       149     0    10     1    14
  8.7516736497600431E-02 a       150     0    10     1    15
 -1.1176846654752521E+00 a       151     0    11     1     1
 -1.8730832238966891E-01 a       152     0    11     1     2
  9.3343768324848719E-01 a       153     0    11     1     3
  9.3283335714201068E-02 a       154     0    11     1     4
 -2.4866704256791722E-01 a       155     0    11     1     5
  1.9379154518680736E-02 a       156     0    11     1     6
  7.7891657987877738E-01 a       157     0    11     1     7
  8.8911321020502798E-01 a       158     0    11     1     8
  1.8692970361186942E-01 a       159     0    11     1     9
  9.9260223736029585E-01 a       160     0    11     1    10
 -7.1300378157602395E-01 a       161     0    11     1    11
  3.4361038442493885E-01 a       162     0    11     1    12
  7.6555956129875846E-01 a       163     0    11     1    13
 -2.1392797500128707E-02 a       164     0    11     1    14
 -6.2252107008372537E-01 a       165     0    11     1    15
 -7.5202635467759293E-01 a       166     0    12     1     1
 -1.8537423918980003E-01 a       167     0    12     1     2
  1.9044888098678897E-01 a       168     0    12     1     3
 -5.9093373295109219E-01 a       169     0    12     1     4
 -2.6103446731767588E-01 a       170     0    12     1     5
 -2.9128534650288240E-01 a       171     0    12     1     6
  2.2671474640923900E-01 a       172     0    12     1     7
  2.8899177864927576E-02 a       173     0    12     1     8
  5.2591882291769376E-01 a       174     0    12     1     9
 -2.4920681637070272E-01 a       175     0    12     1    10
 -2.3207594617415639E-01 a       176     0    12     1    11
  1.1635128095460595E-01 a       177     0    12     1    12
 -3.1196565682592847E-01 a       178     0    12     1    13
  1.9576468862068100E-01 a       179     0    12     1    14
 -1.6392535163661909E-01 a       180     0    12     1    15
  1.0153292319416076E+00 a       181     0    13     1     1
 -9.1572782649543960E-01 a       182     0    13     1     2
 -1.6399378496780204E+00 a       183     0    13     1     3
 -3.2462425024845853E-01 a       184     0    13     1     4
  2.2739741808850056E-01 a       185     0    13     1     5
  2.1876029100228376E+00 a       186     0    13     1     6
 -1.0258554765456385E-01 a       187     0    13     1     7
 -5.5314129596371442E-02 a       188     0    13     1     8
 -1.0796072040822753E-01 a       189     0    13     1     9
 -1.3323593118835306E+00 a       190     0    13     1    10
  9.4430669388309754E-02 a       191     0    13     1    11
 -2.9508713946275272E-01 a       192     0    13     1    12
 -1.9406500534171731E+00 a       193     0    13     1    13
  5.1668416761331593E-01 a       194     0    13     1    14
 -2.2129365533674092E-01 a       195     0    13     1    15
  5.6283139873679744E-01 a       196     0    14     1     1
  8.5399908630510349E-02 a       197     0    14     1     2
 -5.0827775893738114E-01 a       198     0    14     1     3
  6.4556532627931362E-01 a       199     0    14     1     4
 -5.3777478621807616E-02 a       200     0    14     1     5
  2.9762514482546371E-01 a       201     0    14     1     6
 -1.1377966085064302E-01 a       202     0    14     1     7
  1.5599787902447407E-01 a       203     0    14     1     8
 -8.0497506458792467E-01 a       204     0    14     1     9
  4.3228841095985249E-01 a       205     0    14     1    10
  1.8923925120131266E-01 a       206     0    14     1    11
 -6.7438313186506926E-01 a       207     0    14     1    12
  1.9518813606794758E-01 a       208     0    14     1    13
  2.4488828312308925E-01 a       209     0    14     1    14
  4.4143058161050053E-01 a       210     0    14     1    15
 -1.6449977422761192E-01 a       211     0    15     1     1
  7.5802074570317191E-01 a       212     0    15     1     2
  5.5162194273326093E-01 a       213     0    15     1     3
  2.0438400361162914E-01 a       214     0    15     1     4
 -2.1823165611488687E-01 a       215     0    15     1     5
 -5.3070793491649515E-01 a       216     0    15     1     6
  3.0456171237116147E-01 a       217     0    15     1     7
 -4.1153173762889206E-01 a       218     0    15     1     8
 -3.1112673517119749E-01 a       219     0    15     1     9
 -7.9376943669159913E-02 a       220     0    15     1    10
 -1.3960113547482650E-01 a       221     0    15     1    11
 -4.1435973664644732E-01 a       222     0    15     1    12
  7.6647966195451722E-01 a       223     0    15     1    13
 -1.0466108277605954E+00 a       224     0    15     1    14
  1.7356720677645318E-01 a       225     0    15     1    15
  2.9724421487414946E-02 a       226     0    16     1     1
  1.4035173083779737E-01 a       227     0    16     1     2
 -9.2360051826771827E-03 a       228     0    16     1     3
 -4.6240811919337893E-01 a       229     0    16     1     4
  2.7198300983252471E-02 a       230     0    16     1     5
 -3.3004040546498949E-02 a       231     0    16     1     6
  1.0312901800195662E-01 a       232     0    16     1     7
 -5.3169324633986090E-02 a       233     0    16     1     8
  3.5339730342742015E-01 a       234     0    16     1     9
 -7.3759550551593459E-02 a       235     0    16     1    10
 -1.4142267788598295E-01 a       236     0    16     1    11
  1.8273515200655979E-01 a       237     0    16     1    12
 -1.3128526763859860E-01 a       238     0    16     1    13
  3.1994358670685397E-01 a       239     0    16     1    14
 -2.2345604715220382E-01 a       240     0    16     1    15
  1.1932746931415895E-02 a       241     0    17     1     1
 -1.9517563330739954E-02 a       242     0    17     1     2
 -4.5335791099175550E-02 a       243     0    17     1     3
  1.0715224007003461E-01 a       244     0    17     1     4
 -7.2201554822485603E-03 a       245     0    17     1     5
  8.6133193254244581E-02 a       246     0    17     1     6
  7.1136606490042695E-03 a       247     0    17     1     7
  4.2293808996383249E-02 a       248     0    17     1     8
 -7.5078422849946091E-02 a       249     0    17     1     9
  1.0056267412673424E-01 a       250     0    17     1    10
 -1.6421726889314459E-01 a       251     0    17     1    11
 -8.4307741933333402E-02 a       252     0    17     1    12
  4.3920584133940975E-02 a       253     0    17     1    13
  7.0412451439566037E-02 a       254     0    17     1    14
  1.9486611280558228E-01 a       255     0    17     1    15
 -1.0006844876270195E-01 a       256     0    18     1     1
 -3.1438019299927754E-02 a       257     0    18     1     2
  9.9285196218901584E-02 a       258     0    18     1     3
  4.5566832919328101E-02 a       259     0    18     1     4
  1.0938978446484734E-01 a       260     0    18     1     5
 -3.4076311067892417E-01 a       261     0    18     1     6
 -7.0369895423102652E-02 a       262     0    18     1     7
  1.9197334960712660E-03 a       263     0    18     1     8
 -7.2627804755068817E-02 a       264     0    18     1     9
  1.2991883837335222E-01 a       265     0    18     1    10
  2.2358714645375276E-02 a       266     0    18     1    11
  1.4127909578082645E-01 a       267     0    18     1    12
  2.4566989357448929E-02 a       268     0    18     1    13
 -8.9968760413172477E-02 a       269     0    18     1    14
  5.6025438324525167E-02 a       270     0    18     1    15
 -3.4990363332316185E-02 a       271     0    19     1     1
  3.2800871265422832E-02 a       272     0    19     1     2
  1.4781007557162926E-01 a       273     0    19     1     3
  2.1024617489570799E-01 a       274     0    19     1     4
  8.6051846546822366E-02 a       275     0    19     1     5
 -5.8840309951855185E-01 a       276     0    19     1     6
 -1.5322525156036243E-01 a       277     0    19     1     7
 -9.8149774857651612E-02 a       278     0    19     1     8
  5.6321213926444152E-02 a       279     0    19     1     9
 -5.4490426148092012E-02 a       280     0    19     1    10
  2.2097316855482754E-01 a       281     0    19     1    11
  6.7099346529264914E-02 a       282     0    19     1    12
  4.2833933726868313E-02 a       283     0    19     1    13
 -4.9482078576000822E-02 a       284     0    19     1    14
 -2.4027468851686959E-01 a       285     0    19     1    15
  1.8353153783143736E-01 a       286     0    20     1     1
  2.0191925986592638E-01 a       287     0    20     1     2
 -1.9849062156634398E-01 a       288     0    20     1     3
 -2.7642236346487367E-02 a       289     0    20     1     4
 -2.2832279795837998E-01 a       290     0    20     1     5
  2.5884661713970836E-01 a       291     0    20     1     6
  1.6771678595419581E-01 a       292     0    20     1     7
 -1.7188397681608614E-01 a       293     0    20     1     8
  2.9388886619106835E-01 a       294     0    20     1     9
 -4.3700128333359328E-01 a       295     0    20     1    10
  2.2597678453240927E-01 a       296     0    20     1    11
 -9.7382790779210152E-02 a       297     0    20     1    12
 -9.0446344891471978E-02 a       298     0    20     1    13
  2.5275892903421384E-02 a       299     0    20     1    14
 -5.1865613588234416E-01 a       300     0    20     1    15
  4.9685437182085257E-01 a       301     0    21     1     1
 -3.2471706901630948E-01 a       302     0    21     1     2
  3.2855646693447405E-01 a       303     0    21     1     3
 -6.4639569730935031E-01 a       304     0    21     1     4
 -3.3729475669160919E-01 a       305     0    21     1     5
  1.3269826647391580E+00 a       306     0    21     1     6
 -9.2313283306884819E-02 a       307     0    21     1     7
 -9.8531475138376540E-02 a       308     0    21     1     8
  4.8708830095592981E-01 a       309     0    21     1     9
 -2.3194117710742471E-01 a       310     0    21     1    10
  8.6157221888919194E-02 a       311     0    21     1    11
 -2.3507057185006425E-01 a       312     0    21     1    12
  5.1669598367777118E-02 a       313     0    21     1    13
 -1.7703756470088358E-01 a       314     0    21     1    14
 -3.8738333943500652E-01 a       315     0    21     1    15
 -6.3014454880893445E-01 a       316     0    22     1     1
  1.4132436723810293E-01 a       317     0    22     1     2
 -4.3953094775550478E-01 a       318     0    22     1     3
  4.7595155402830108E-01 a       319     0    22     1     4
 -2.8934615418785908E-01 a       320     0    22     1     5
 -7.2835205250378310E-01 a       321     0    22     1     6
  6.0013701401344988E-01 a       322     0    22     1     7
 -1.5690548029156867E-01 a       323     0    22     1     8
 -1.5746844841230973E-01 a       324     0    22     1     9
 -3.9609928048657184E-01 a       325     0    22     1    10
 -1.1847021360293117E-01 a       326     0    22     1    11
  2.3432842158799341E-01 a       327     0    22     1    12
 -2.6066825168609076E-01 a       328     0    22     1    13
  1.6293770635622201E-01 a       329     0    22     1    14
 -8.3216764467268889E-02 a       330     0    22     1    15
 -5.5226492231493751E-01 a       331     0    23     1     1
  9.8400771309173019E-02 a       332     0    23     1     2
 -1.0431420917667317E-01 a       333     0    23     1     3
 -3.8045949799242751E-01 a       334     0    23     1     4
  2.5858326989003594E-01 a       335     0    23     1     5
  9.3986157543188772E-02 a       336     0    23     1     6
  4.8560769842211060E-01 a       337     0    23     1     7
  9.3650860101683872E-02 a       338     0    23     1     8
 -1.5476592406635514E-01 a       339     0    23     1     9
  1.8775157154312128E-01 a       340     0    23     1    10
 -4.5657846889071030E-01 a       341     0    23     1    11
  5.1513307566174626E-01 a       342     0    23     1    12
  5.7707764693289497E-02 a       343     0    23     1    13
 -3.6174393717107366E-02 a       344     0    23     1    14
  7.5573955997747277E-01 a       345     0    23     1    15
  1.0852472602010094E-01 a       346     0    24     1     1
 -1.4820291043494446E-01 a       347     0    24     1     2
 -5.7729741806325549E-02 a       348     0    24     1     3
 -1.3750662058979693E-01 a       349     0    24     1     4
 -1.3903112911782683E-01 a       350     0    24     1     5
  5.9485288962410066E-01 a       351     0    24     1     6
 -4.3785891390562708E-02 a       352     0    24     1     7
  1.1721070909799533E-01 a       353     0    24     1     8
  1.3107551495882375E-02 a       354     0    24     1     9
  9.1842937821984584E-03 a       355     0    24     1    10
 -2.2747402257214280E-01 a       356     0    24     1    11
 -2.7913271519725630E-01 a       357     0    24     1    12
 -3.0302418796692130E-02 a       358     0    24     1    13
  1.1328412167125225E-01 a       359     0    24     1    14
  1.5378664927817179E-01 a       360     0    24     1    15
 -2.1444098116114824E-02 a       361     0    25     1     1
  8.2815708092772833E-02 a       362     0    25     1     2
 -3.2300159474626854E-02 a       363     0    25     1     3
  3.3938984829963753E-01 a       364     0    25     1     4
  2.3127533715163742E-01 a       365     0    25     1     5
 -3.5903266633490460E-01 a       366     0    25     1     6
 -1.5831918727158900E-01 a       367     0    25     1     7
  2.2943304539830952E-02 a       368     0    25     1     8
 -2.3994246248682252E-01 a       369     0    25     1     9
  1.4430640655820771E-02 a       370     0    25     1    10
 -5.7640838848829694E-02 a       371     0    25     1    11
  2.0420150312530999E-01 a       372     0    25     1    12
 -1.0030984886888453E-03 a       373     0    25     1    13
 -2.5258215916134746E-01 a       374     0    25     1    14
  1.9960216966306298E-02 a       375     0    25     1    15
  3.6335056717984282E-01 a       376     0    26     1     1
  1.1099627268666948E-01 a       377     0    26     1     2
  3.3325795076491754E-01 a       378     0    26     1     3
  3.2365509439924056E-02 a       379     0    26     1     4
  3.1509787982147647E-01 a       380     0    26     1     5
 -3.1147206446265263E-01 a       381     0    26     1     6
 -2.1414878333655615E-01 a       382     0    26     1     7
 -1.3554907177221462E-01 a       383     0    26     1     8
  1.4683800645040987E-01 a       384     0    26     1     9
  4.3419175097580719E-02 a       385     0    26     1    10
  3.1355672192438327E-01 a       386     0    26     1    11
  2.6094618636904476E-01 a       387     0    26     1    12
  3.3744936937132354E-02 a       388     0    26     1    13
 -1.1100661384070666E-01 a       389     0    26     1    14
 -5.3346457759307864E-01 a       390     0    26     1    15
 -2.0084874635372466E-01 a       391     0    27     1     1
 -2.1229233579428580E-01 a       392     0    27     1     2
 -3.1847158602720499E-02 a       393     0    27     1     3
  3.8816297409155720E-01 a       394     0    27     1     4
 -3.9214019626099167E-01 a       395     0    27     1     5
  2.9185062902282349E-01 a       396     0    27     1     6
 -2.1550177340084273E-02 a       397     0    27     1     7
  2.9152251671778134E-01 a       398     0    27     1     8
  2.1276348155078986E-01 a       399     0    27     1     9
 -1.9370064155723216E-01 a       400     0    27     1    10
 -6.1275299687253764E-03 a       401     0    27     1    11
 -1.1853457104966537E-01 a       402     0    27     1    12
  8.0938960839155805E-02 a       403     0    27     1    13
 -1.9698181911863863E-01 a       404     0    27     1    14
  4.5491058844733157E-01 a       405     0    27     1    15
 -8.6322476662357886E-02 a       406     0    28     1     1
  1.8924970223332227E-01 a       407     0    28     1     2
  2.9328995110855549E-01 a       408     0    28     1     3
 -3.8887449499894217E-01 a       409     0    28     1     4
  3.7928952064328303E-01 a       410     0    28     1     5
 -2.5873706964535642E-02 a       411     0    28     1     6
 -9.6095712170633341E-01 a       412     0    28     1     7
  6.8703653490565342E-01 a       413     0    28     1     8
  3.4355471486460853E-01 a       414     0    28     1     9
  1.4674405613808283E-01 a       415     0    28     1    10
  6.7835758345893712E-02 a       416     0    28     1    11
 -5.9992154199469427E-01 a       417     0    28     1    12
 -1.3440733116315426E-01 a       418     0    28     1    13
  3.8453450573526143E-01 a       419     0    28     1    14
  4.2950668209847187E-01 a       420     0    28     1    15
  4.5907051165912399E-01 b       421     1     1
 -8.5287959082455872E-02 b       422     1     2
  8.2015360101299079E-04 b       423     1     3
  2.0453889425195593E-01 b       424     1     4
  1.1736341802739449E-01 b       425     1     5
  4.8593759916024423E-02 b       426     1     6
  2.0948171808020552E-01 b       427     1     7
 -2.3631219827266425E-01 b       428     1     8
 -2.7896549883644073E-01 b       429     1     9
  4.4771526275904955E-01 b       430     1    10
  1.7886663979498452E-01 b       431     1    11
  9.9294895479005119E-01 b       432     1    12
 -5.5306554559040808E-02 b       433     1    13
  7.7959677747405765E-01 b       434     1    14
  7.8574759934266006E-02 b       435     1    15
 -1.3379560745673125E+00 a       436     1     1     2     1
  7.4754245767789806E-01 a       437     1     1     2     2
 -3.1155015033659783E-01 a       438     1     1     2     3
 -8.2422627073991450E-01 a       439     1     1     2     4
 -1.0582333516945630E+00 a       440     1     1     2     5
 -7.4245692609268354E-01 a       441     1     1     2     6
  2.5703967928044769E-01 a       442     1     1     2     7
  1.7707820737345112E-01 a       443     1     1     2     8
 -2.5660298216898880E-01 a       444     1     1     2     9
 -5.3015121159024581E-01 a       445     1     1     2    10
  2.8950777944528250E-01 a       446     1     1     2    11
 -3.2529917751936371E-01 a       447     1     1     2    12
 -3.1549878970444784E-01 a       448     1     1     2    13
 -4.8647849716948389E-02 a       449     1     1     2    14
 -1.6435684697815553E-01 a       450     1     1     2    15
  2.3546769714399132E-01 a       451     1     2     2     1
  2.2392436401188529E-01 a       452     1     2     2     2
 -4.2120365791919628E-01 a       453     1     2     2     3
 -6.0744325954382394E-01 a       454     1     2     2     4
  2.2510095915385789E-01 a       455     1     2     2     5
  2.6073195224550672E-01 a       456     1     2     2     6
 -3.1461555475464215E-01 a       457     1     2     2     7
 -1.8253122871078012E-02 a       458     1     2     2     8
 -5.2507957781725734E-01 a       459     1     2     2     9
 -8.2246040940565701E-02 a       460     1     2     2    10
 -3.3930540450461405E-01 a       461     1     2     2    11
 -8.4557425806727371E-02 a       462     1     2     2    12
  8.1539152872974396E-01 a       463     1     2     2    13
 -5.2888893622251176E-01 a       464     1     2     2    14
 -2.5637945850118843E-01 a       465     1     2     2    15
 -9.0643757893037058E-01 a       466     1     3     2     1
  7.0366219515037534E-02 a       467     1     3     2     2
  3.9068431336234566E-01 a       468     1     3     2     3
  7.6030057927350714E-01 a       469     1     3     2     4
 -3.3502687697707234E-01 a       470     1     3     2     5
  1.4884088057984288E-01 a       471     1     3     2     6
  6.7392053527999929E-02 a       472     1     3     2     7
 -2.0265057018331437E-01 a       473     1     3     2     8
 -3.3618817086035208E-01 a       474     1     3     2     9
 -7.6493564801771363E-01 a       475     1     3     2    10
 -2.1477891834489379E-01 a       476     1     3     2    11
  1.3221327290184612E-01 a       477     1     3     2    12
  6.5047731634954906E-02 a       478     1     3     2    13
 -8.5472114227778687E-02 a       479     1     3     2    14
  1.2534506100731091E-02 a       480     1     3     2    15
  3.4572042092284722E-01 a       481     1     4     2     1
  1.3396255961515779E-01 a       482     1     4     2     2
  3.8365245586883368E-02 a       483     1     4     2     3
 -2.4721931995818724E-01 a       484     1     4     2     4
 -1.8656378319262290E-01 a       485     1     4     2     5
 -1.2059111150182442E-01 a       486     1     4     2     6
  3.4830653480672830E-01 a       487     1     4     2     7
  9.3923811418194891E-02 a       488     1     4     2     8
 -2.7642905223356334E-01 a       489     1     4     2     9
  2.0952128033758449E-01 a       490     1     4     2    10
  1.6753445480649573E-01 a       491     1     4     2    11
 -1.3228639200399006E-01 a       492     1     4     2    12
  2.5672812906954628E-01 a       493     1     4     2    13
 -2.5697489638264060E-02 a       494     1     4     2    14
 -1.2003008599492268E-01 a       495     1     4     2    15
  6.0981675300790139E-01 a       496     1     5     2     1
 -3.7259252338396254E-01 a       497     1     5     2     2
 -1.5062992934643449E-01 a       498     1     5     2     3
  8.5741339744038414E-01 a       499     1     5     2     4
  4.9784454740075063E-02 a       500     1     5     2     5
  4.5349309570978685E-02 a       501     1     5     2     6
 -3.2384528401197921E-01 a       502     1     5     2     7
  7.8391050547256580E-01 a       503     1     5     2     8
  2.4775908912490607E-01 a       504     1     5     2     9
  4.5665578738857071E-02 a       505     1     5     2    10
  1.9495309224721488E-01 a       506     1     5     2    11
 -6.3310564722629759E-01 a       507     1     5     2    12
 -5.6146724818052629E-01 a       508     1     5     2    13
  3.5075565344924686E-01 a       509     1     5     2    14
  1.8924894144924340E-01 a       510     1     5     2    15
  9.7274152311647666E-01 a       511     1     6     2     1
 -3.6637190164694244E-02 a       512     1     6     2     2
  4.4675078968512902E-02 a       513     1     6     2     3
  1.1220824910378764E-02 a       514     1     6     2     4
  4.2579077328215947E-01 a       515     1     6     2     5
  2.2127334190405565E-01 a       516     1     6     2     6
  4.0666385927588790E-02 a       517     1     6     2     7
 -4.3952877768460338E-02 a       518     1     6     2     8
 -7.3283516299112825E-02 a       519     1     6     2     9
  5.2214313000071171E-02 a       520     1     6     2    10
 -2.3281153398769450E-01 a       521     1     6     2    11
  4.0980994053425382E-02 a       522     1     6     2    12
  1.4657387928721849E-01 a       523     1     6     2    13
  2.0415996032437911E-01 a       524     1     6     2    14
  1.5697180843020705E-01 a       525     1     6     2    15
 -1.0787893625178906E+00 a       526     1     7     2     1
  3.2801499255008582E-01 a       527     1     7     2     2
 -5.1645032944905307E-02 a       528     1     7     2     3
 -1.2435594304775725E-02 a       529     1     7     2     4
 -3.1141170146370561E-01 a       530     1     7     2     5
  4.8598538954518676E-02 a       531     1     7     2     6
 -1.2739620458065182E-01 a       532     1     7     2     7
