################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0268298599036179E+00 a       534     1     5     2     9
 -8.2551734124251541E-01 a       535     1     5     2    10
  1.4531591275731262E+00 a       536     1     5     2    11
  2.6926640596942270E-01 a       537     1     5     2    12
 -1.4747899755506182E+00 a       538     1     5     2    13
 -3.9486697643612184E-01 a       539     1     5     2    14
  3.3005539788257021E-01 a       540     1     5     2    15
  4.4371135285215368E-01 a       541     1     6     2     1
  1.1669015797935767E+00 a       542     1     6     2     2
  2.7586689600505179E+00 a       543     1     6     2     3
  3.3169133288041891E-01 a       544     1     6     2     4
  8.9850699903951736E-01 a       545     1     6     2     5
 -1.1295311383825994E+00 a       546     1     6     2     6
 -3.1170820995420906E-01 a       547     1     6     2     7
 -1.2414569071768671E+00 a       548     1     6     2     8
 -1.0362384162280487E-01 a       549     1     6     2     9
 -3.2964680249287659E-01 a       550     1     6     2    10
  2.1047642554998354E+00 a       551     1     6     2    11
 -9.1334288781929462E-01 a       552     1     6     2    12
  4.4236611691643157E-01 a       553     1     6     2    13
  2.2912556447270171E+00 a       554     1     6     2    14
  4.1652861883885184E-01 a       555     1     6     2    15
 -9.0552969671567307E-01 a       556     1     7     2     1
 -1.0011594696163366E+00 a       557     1     7     2     2
  9.9385769410432179E-01 a       558     1     7     2     3
  2.0455401391811748E-01 a       559     1     7     2     4
 -2.7525309050997994E-03 a       560     1     7     2     5
 -4.2352433272989076E-01 a       561     1     7     2     6
  2.1111891360515947E-01 a       562     1     7     2     7
  1.0635746992110093E+00 a       563     1     7     2     8
 -1.1980302735284136E-01 a       564     1     7     2     9
  3.9820724736125551E-01 a       565     1     7     2    10
 -2.5240212035583848E-01 a       566     1     7     2    11
  7.0871527439343152E-01 a       567     1     7     2    12
  1.0246814447343393E+00 a       568     1     7     2    13
  5.5940418005079784E-01 a       569     1     7     2    14
 -6.5219329245910596E-01 a       570     1     7     2    15
  1.8365131567044651E-01 a       571     1     8     2     1
 -1.1313837764117957E-01 a       572     1     8     2     2
  1.3982625516818359E+00 a       573     1     8     2     3
  1.7929191186440793E-01 a       574     1     8     2     4
 -1.6026128402836334E-01 a       575     1     8     2     5
 -1.2596222169451226E+00 a       576     1     8     2     6
  7.3657623024511487E-01 a       577     1     8     2     7
 -7.2959752926642230E-01 a       578     1     8     2     8
 -8.8247604780963185E-01 a       579     1     8     2     9
 -1.4345135129069952E-01 a       580     1     8     2    10
 -8.2489712006100935E-01 a       581     1     8     2    11
  1.0983830889523953E+00 a       582     1     8     2    12
  2.5397908760408542E-02 a       583     1     8     2    13
 -8.2031306732081355E-01 a       584     1     8     2    14
  1.8336266627850833E-01 a       585     1     8     2    15
 -1.3827515532154968E+00 a       586     1     9     2     1
 -1.5504261401109471E+00 a       587     1     9     2     2
 -7.9811676798916054E-01 a       588     1     9     2     3
  4.6321175671357423E-01 a       589     1     9     2     4
  8.0380879781963432E-01 a       590     1     9     2     5
 -7.6978879685469004E-01 a       591     1     9     2     6
  7.1055292572906603E-02 a       592     1     9     2     7
 -5.8944547092143895E-01 a       593     1     9     2     8
  1.8850518622431531E+00 a       594     1     9     2     9
 -1.0813696147353018E+00 a       595     1     9     2    10
  4.2603257300105940E-01 a       596     1     9     2    11
  5.2295626050654698E-01 a       597     1     9     2    12
  4.8763417296643691E-01 a       598     1     9     2    13
  4.1519459591040386E-01 a       599     1     9     2    14
  3.9593063251662491E-01 a       600     1     9     2    15
  2.1991419057462261E-01 a       601     1    10     2     1
 -4.4706239115108032E-01 a       602     1    10     2     2
 -1.2742462282798812E+00 a       603     1    10     2     3
 -7.2986107431450523E-02 a       604     1    10     2     4
 -8.2952243034778139E-01 a       605     1    10     2     5
 -6.1057351560091744E-01 a       606     1    10     2     6
 -5.1486517990076719E-01 a       607     1    10     2     7
 -1.0992263290486574E-02 a       608     1    10     2     8
  8.8086531345657436E-03 a       609     1    10     2     9
 -1.0154378184210442E+00 a       610     1    10     2    10
  2.9198447564567581E-01 a       611     1    10     2    11
 -6.1044070829396813E-01 a       612     1    10     2    12
 -1.2125429920555315E+00 a       613     1    10     2    13
  1.4904800759402199E+00 a       614     1    10     2    14
 -2.2445182598265893E-02 a       615     1    10     2    15
 -2.2559222910613113E-02 a       616     1    11     2     1
 -9.3957098065223987E-01 a       617     1    11     2     2
 -8.6660680746981056E-01 a       618     1    11     2     3
  1.8837876218602015E-01 a       619     1    11     2     4
  6.4704855801192585E-01 a       620     1    11     2     5
  1.9472831683654029E-01 a       621     1    11     2     6
 -2.1611879544094167E-01 a       622     1    11     2     7
 -3.8261153141226174E-03 a       623     1    11     2     8
  4.2623697187809534E-01 a       624     1    11     2     9
 -8.6260053346020726E-01 a       625     1    11     2    10
  1.7358217806306531E+00 a       626     1    11     2    11
 -3.2969523418161506E-01 a       627     1    11     2    12
  1.1529532992230289E+00 a       628     1    11     2    13
 -3.7269985389800686E-01 a       629     1    11     2    14
  1.2448499517765008E+00 a       630     1    11     2    15
  4.2554725096235030E-01 a       631     1    12     2     1
 -1.4267847702032139E+00 a       632     1    12     2     2
 -1.1520010514181609E+00 a       633     1    12     2     3
  6.6415535868191933E-01 a       634     1    12     2     4
 -2.7375968843762688E-01 a       635     1    12     2     5
 -1.1807544520539330E+00 a       636     1    12     2     6
  1.0007148863734190E+00 a       637     1    12     2     7
 -7.5813638843353037E-01 a       638     1    12     2     8
  2.3195877219792374E-01 a       639     1    12     2     9
 -7.7991466543423604E-01 a       640     1    12     2    10
  6.9808811151989347E-01 a       641     1    12     2    11
 -1.5381179333004265E+00 a       642     1    12     2    12
  1.1778541129981919E+00 a       643     1    12     2    13
  6.6719624861168547E-01 a       644     1    12     2    14
  7.6780577681170070E-01 a       645     1    12     2    15
 -1.9180873364023496E-01 a       646     1    13     2     1
 -2.5658757716657243E+00 a       647     1    13     2     2
  1.3440448631522153E+00 a       648     1    13     2     3
  3.2390300550067141E-01 a       649     1    13     2     4
  1.6958571629676783E-01 a       650     1    13     2     5
 -2.3869357582341758E-01 a       651     1    13     2     6
  8.6663098507820546E-01 a       652     1    13     2     7
 -6.6159548270800769E-02 a       653     1    13     2     8
  1.1007345458944602E+00 a       654     1    13     2     9
 -5.9700813357144344E-01 a       655     1    13     2    10
  4.2484914271504076E-01 a       656     1    13     2    11
  3.5412902631027941E-02 a       657     1    13     2    12
 -3.0646834983915511E-01 a       658     1    13     2    13
  9.1228938558884187E-01 a       659     1    13     2    14
 -9.0085712487634653E-02 a       660     1    13     2    15
 -8.4875854191074618E-01 a       661     1    14     2     1
 -1.5048924406066053E+00 a       662     1    14     2     2
  1.3449801783746971E+00 a       663     1    14     2     3
  6.9034289920106040E-01 a       664     1    14     2     4
 -1.0975200489489212E+00 a       665     1    14     2     5
 -1.3901719621193072E+00 a       666     1    14     2     6
  1.0500184033623658E+00 a       667     1    14     2     7
  1.2301823656965891E+00 a       668     1    14     2     8
 -1.1437095608773946E+00 a       669     1    14     2     9
  1.6611909723998455E-01 a       670     1    14     2    10
 -5.4432320895505582E-01 a       671     1    14     2    11
  1.3604020285951182E+00 a       672     1    14     2    12
  2.8758110595145420E-01 a       673     1    14     2    13
 -1.2350859855219931E+00 a       674     1    14     2    14
  2.3846366900757782E-01 a       675     1    14     2    15
  3.7230646894862368E-01 a       676     1    15     2     1
  8.0966325350905632E-01 a       677     1    15     2     2
 -1.0060128774039818E+00 a       678     1    15     2     3
 -5.6926033261417520E-02 a       679     1    15     2     4
  1.3229059363238183E+00 a       680     1    15     2     5
  5.7050194894825268E-01 a       681     1    15     2     6
  8.7900875813068713E-02 a       682     1    15     2     7
 -7.5387770525043682E-02 a       683     1    15     2     8
 -6.1802335714222933E-01 a       684     1    15     2     9
  7.2783975626337849E-01 a       685     1    15     2    10
  1.3460808131746729E+00 a       686     1    15     2    11
 -6.5880194175359597E-01 a       687     1    15     2    12
 -2.0609926145431728E-01 a       688     1    15     2    13
  1.0658537729444109E-01 a       689     1    15     2    14
 -5.4887707767978378E-01 a       690     1    15     2    15
 -9.1807496468409566E-01 b       691     2     1
 -3.0569787089834427E-01 b       692     2     2
  2.5424930399524674E+00 b       693     2     3
  3.4428245001392954E-01 b       694     2     4
 -3.1532149254187611E-02 b       695     2     5
 -1.7225955648952309E+00 b       696     2     6
  9.3501743566590045E-01 b       697     2     7
  6.4227851580323769E-01 b       698     2     8
 -1.6841477874579691E+00 b       699     2     9
  1.9394624392493381E-02 b       700     2    10
 -1.1712501477933053E+00 b       701     2    11
 -8.3981549675859046E-01 b       702     2    12
  2.4733754469039745E-01 b       703     2    13
  9.5067100133111049E-01 b       704     2    14
 -1.6563472143890764E-01 b       705     2    15
 -2.2953947299673602E-01 a       706     2     1     3     1
  3.0926621795706360E-01 a       707     2     2     3     1
 -6.5311169026178750E-01 a       708     2     3     3     1
  2.1115143264154954E-01 a       709     2     4     3     1
  1.1110963797428730E+00 a       710     2     5     3     1
  9.4751752873226613E-01 a       711     2     6     3     1
 -3.6847512493896351E-01 a       712     2     7     3     1
  7.5258740037071559E-01 a       713     2     8     3     1
 -1.2630854028452920E+00 a       714     2     9     3     1
  1.7091432454686801E+00 a       715     2    10     3     1
  7.6572958691873672E-01 a       716     2    11     3     1
 -3.0242374667774334E+00 a       717     2    12     3     1
 -2.9512992257909652E+00 a       718     2    13     3     1
 -1.1255606234827946E+00 a       719     2    14     3     1
 -9.5394717611977953E-01 a       720     2    15     3     1
  1.0029321834898826E+00 b       721     3     1
