################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.5283202204830146E-01 a       504     1     2     2     9
 -2.5579249331139287E-01 a       505     1     2     2    10
  4.4693250934157402E-01 a       506     1     2     2    11
  4.3783086940414701E-01 a       507     1     2     2    12
 -3.5106374836846543E-01 a       508     1     2     2    13
  2.4297811157410734E-01 a       509     1     2     2    14
 -1.5046869841946509E-01 a       510     1     2     2    15
 -3.2064222066334591E-01 a       511     1     3     2     1
  3.5172354577290943E-01 a       512     1     3     2     2
 -1.8884049495849314E-01 a       513     1     3     2     3
  1.5128065112547329E-01 a       514     1     3     2     4
  1.3748586589974318E-01 a       515     1     3     2     5
  6.0606155593407096E-01 a       516     1     3     2     6
 -1.1333228485927960E-01 a       517     1     3     2     7
 -1.6810968479928402E-02 a       518     1     3     2     8
  6.8782209258010929E-01 a       519     1     3     2     9
 -2.3719533956335614E-01 a       520     1     3     2    10
 -3.8437873324777977E-01 a       521     1     3     2    11
  8.1677239471345725E-02 a       522     1     3     2    12
 -3.3422407086672434E-01 a       523     1     3     2    13
 -4.0968188315964543E-01 a       524     1     3     2    14
  1.7076745558401973E-01 a       525     1     3     2    15
  3.3054801507154874E-01 a       526     1     4     2     1
  6.1982226000426821E-01 a       527     1     4     2     2
  3.5741200811864764E-02 a       528     1     4     2     3
 -3.7332926626538010E-01 a       529     1     4     2     4
  1.5486173757697058E-01 a       530     1     4     2     5
  4.4964924509108445E-01 a       531     1     4     2     6
 -6.1960144768511227E-01 a       532     1     4     2     7
 -8.4181659073731052E-01 a       533     1     4     2     8
  1.0299640040969908E-01 a       534     1     4     2     9
  2.6522547988164419E-01 a       535     1     4     2    10
  3.6431747006392852E-02 a       536     1     4     2    11
  2.1999694324444649E-01 a       537     1     4     2    12
  5.3883731638217425E-01 a       538     1     4     2    13
  3.4159952517144820E-01 a       539     1     4     2    14
  5.5893675626849648E-01 a       540     1     4     2    15
  1.1760486211817466E-01 a       541     1     5     2     1
 -4.8515675643680961E-01 a       542     1     5     2     2
  2.4590889892077594E-01 a       543     1     5     2     3
 -4.5155019664917338E-03 a       544     1     5     2     4
  1.7711761176103724E-01 a       545     1     5     2     5
  2.6740384792383630E-02 a       546     1     5     2     6
 -2.1771967935818762E-01 a       547     1     5     2     7
  9.3252945560614753E-02 a       548     1     5     2     8
 -3.1685624345792218E-01 a       549     1     5     2     9
  2.6215219517565608E-01 a       550     1     5     2    10
  1.9780921359840106E-01 a       551     1     5     2    11
 -1.0717398924402441E-01 a       552     1     5     2    12
 -2.1106265319526238E-01 a       553     1     5     2    13
 -9.0417304732679546E-02 a       554     1     5     2    14
 -3.3246202878900172E-01 a       555     1     5     2    15
  7.6446076163665311E-01 a       556     1     6     2     1
  2.1309918355613752E-01 a       557     1     6     2     2
  4.2374665700106473E-01 a       558     1     6     2     3
  2.9119676835520314E-01 a       559     1     6     2     4
 -5.1209908245515801E-01 a       560     1     6     2     5
 -3.3160689318064307E-01 a       561     1     6     2     6
 -1.3066388084143980E-02 a       562     1     6     2     7
  5.5300313232025933E-01 a       563     1     6     2     8
  2.1951767094482039E-01 a       564     1     6     2     9
  5.2591460011571045E-01 a       565     1     6     2    10
 -2.0109241453333829E-01 a       566     1     6     2    11
  3.3904082594907542E-01 a       567     1     6     2    12
  7.8123377283438891E-02 a       568     1     6     2    13
 -4.8527525308226332E-01 a       569     1     6     2    14
  4.8052170467977162E-01 a       570     1     6     2    15
  7.8380244864640208E-02 a       571     1     7     2     1
 -5.9231349316391424E-01 a       572     1     7     2     2
 -4.4825531651476203E-01 a       573     1     7     2     3
  9.6209006656504670E-02 a       574     1     7     2     4
  3.3435388649195996E-01 a       575     1     7     2     5
 -1.5843028949102683E-01 a       576     1     7     2     6
 -6.0867833707427288E-01 a       577     1     7     2     7
  1.2730370867059576E-01 a       578     1     7     2     8
  5.4116464378103624E-01 a       579     1     7     2     9
  3.4309373991060665E-01 a       580     1     7     2    10
 -1.1820364110385018E-01 a       581     1     7     2    11
 -8.0157943202573897E-02 a       582     1     7     2    12
 -3.3798186460350210E-02 a       583     1     7     2    13
 -9.6984705631182735E-02 a       584     1     7     2    14
 -2.0900158554988577E-01 a       585     1     7     2    15
  4.1114552053564561E-02 a       586     1     8     2     1
  7.8809706927664980E-01 a       587     1     8     2     2
 -1.6428625508168990E-01 a       588     1     8     2     3
 -2.8267938887653044E-01 a       589     1     8     2     4
  1.3944281883379120E-01 a       590     1     8     2     5
 -5.8419353519615536E-01 a       591     1     8     2     6
 -2.3605290703704038E-01 a       592     1     8     2     7
  2.1942351075024810E-01 a       593     1     8     2     8
  1.6274992073340491E-01 a       594     1     8     2     9
  1.5973116247038022E-01 a       595     1     8     2    10
 -2.5882141611893011E-01 a       596     1     8     2    11
 -8.9505189889198178E-01 a       597     1     8     2    12
  5.5812350390336055E-04 a       598     1     8     2    13
 -5.4700364782074316E-02 a       599     1     8     2    14
 -3.0317958106251053E-01 a       600     1     8     2    15
 -8.2908813349983124E-02 a       601     1     9     2     1
 -2.0484531673510106E-01 a       602     1     9     2     2
 -8.5471179158721114E-02 a       603     1     9     2     3
  2.3572569737087046E-01 a       604     1     9     2     4
  1.0750896077706976E-01 a       605     1     9     2     5
 -3.6995166249777062E-01 a       606     1     9     2     6
 -1.5404845337412328E-02 a       607     1     9     2     7
 -2.5029115069068303E-01 a       608     1     9     2     8
  2.7351272987898767E-01 a       609     1     9     2     9
 -2.5343154994174411E-01 a       610     1     9     2    10
  3.5343293127441783E-01 a       611     1     9     2    11
 -5.0979043325982569E-02 a       612     1     9     2    12
  2.0539972131456663E-01 a       613     1     9     2    13
  2.1992360065395936E-01 a       614     1     9     2    14
  6.9699612190529037E-01 a       615     1     9     2    15
  1.9520082647063255E-01 a       616     1    10     2     1
  4.1402734708011292E-02 a       617     1    10     2     2
 -5.1254692306225236E-01 a       618     1    10     2     3
  4.4066639731969692E-01 a       619     1    10     2     4
  1.0140147011801343E-01 a       620     1    10     2     5
 -6.8065113591960558E-01 a       621     1    10     2     6
 -4.4820680878918484E-01 a       622     1    10     2     7
  4.8734874269840373E-01 a       623     1    10     2     8
  2.3399695169467945E-02 a       624     1    10     2     9
 -1.6226284205402991E-01 a       625     1    10     2    10
 -4.2031097362356501E-01 a       626     1    10     2    11
  4.9222121744472858E-01 a       627     1    10     2    12
  1.0936077928190649E-01 a       628     1    10     2    13
 -1.9457926906876033E-01 a       629     1    10     2    14
 -3.6969547658066128E-02 a       630     1    10     2    15
  3.4405261677414767E-01 a       631     1    11     2     1
 -3.9833121935039123E-01 a       632     1    11     2     2
 -5.1780507038211643E-01 a       633     1    11     2     3
  1.2464802656126424E-01 a       634     1    11     2     4
  2.8647407673297537E-01 a       635     1    11     2     5
 -4.6427301799635701E-01 a       636     1    11     2     6
 -1.0625188348336465E-01 a       637     1    11     2     7
 -2.7231651998666651E-01 a       638     1    11     2     8
  3.8265942290598126E-01 a       639     1    11     2     9
  1.5706684465615958E-01 a       640     1    11     2    10
  2.1480973938617842E-01 a       641     1    11     2    11
  2.0787687879920311E-01 a       642     1    11     2    12
  3.9332668365210807E-02 a       643     1    11     2    13
 -2.2835386636024965E-02 a       644     1    11     2    14
 -2.0932283666018325E-01 a       645     1    11     2    15
 -1.9097017189307147E-01 a       646     1    12     2     1
  3.0522280157737898E-02 a       647     1    12     2     2
  2.4507149401729220E-01 a       648     1    12     2     3
  7.1335805359370258E-02 a       649     1    12     2     4
 -2.9299358967703520E-01 a       650     1    12     2     5
 -1.6840184552213283E-01 a       651     1    12     2     6
 -3.3459147512933396E-01 a       652     1    12     2     7
  2.7962230484684059E-01 a       653     1    12     2     8
  2.5805054181466486E-01 a       654     1    12     2     9
 -1.7957913790061575E-01 a       655     1    12     2    10
 -5.0794960429651004E-01 a       656     1    12     2    11
  3.3204290806660525E-01 a       657     1    12     2    12
  5.8671862475231207E-01 a       658     1    12     2    13
 -2.4465157841264742E-01 a       659     1    12     2    14
  8.4323025737155821E-01 a       660     1    12     2    15
 -4.4076482940662465E-01 a       661     1    13     2     1
  4.7371642736475069E-03 a       662     1    13     2     2
 -6.3228994322793430E-01 a       663     1    13     2     3
  4.7486379190983713E-01 a       664     1    13     2     4
 -1.4558355955686417E-01 a       665     1    13     2     5
  5.7157789721412333E-01 a       666     1    13     2     6
  3.4399254495723391E-01 a       667     1    13     2     7
 -2.6108567274380090E-01 a       668     1    13     2     8
  5.1934738489456722E-01 a       669     1    13     2     9
 -4.9763609981013568E-01 a       670     1    13     2    10
 -4.5571213767005758E-01 a       671     1    13     2    11
 -1.0988543415343288E-01 a       672     1    13     2    12
 -4.5831737555908109E-01 a       673     1    13     2    13
 -4.8519180119816230E-01 a       674     1    13     2    14
 -3.3971233776907855E-01 a       675     1    13     2    15
  1.4498769238241152E-01 a       676     1    14     2     1
  2.2747033226226465E-01 a       677     1    14     2     2
 -3.2758942703587035E-01 a       678     1    14     2     3
  2.6743599080774616E-01 a       679     1    14     2     4
  5.3696993561523187E-01 a       680     1    14     2     5
 -6.2032249482383173E-02 a       681     1    14     2     6
 -2.5878735521485330E-01 a       682     1    14     2     7
  5.0072191266573607E-01 a       683     1    14     2     8
  1.1944984260782884E-01 a       684     1    14     2     9
 -2.8125638337864345E-01 a       685     1    14     2    10
 -2.1267619964677655E-02 a       686     1    14     2    11
 -6.2052623911662375E-01 a       687     1    14     2    12
  5.6274956810248256E-01 a       688     1    14     2    13
 -2.0657694388916323E-01 a       689     1    14     2    14
  1.4316607836430540E-02 a       690     1    14     2    15
 -3.4825703409875391E-01 a       691     1    15     2     1
  2.3849499374490251E-02 a       692     1    15     2     2
 -1.1517462362767175E-01 a       693     1    15     2     3
 -1.9447959042976859E-01 a       694     1    15     2     4
  1.3754858361505359E-01 a       695     1    15     2     5
  7.1023800322227648E-01 a       696     1    15     2     6
 -9.4773593305377213E-01 a       697     1    15     2     7
  9.9731004940511003E-01 a       698     1    15     2     8
 -7.0814868732231062E-01 a       699     1    15     2     9
 -9.5630324405518136E-02 a       700     1    15     2    10
  1.4059896792657989E-01 a       701     1    15     2    11
 -3.1738359239669008E-02 a       702     1    15     2    12
 -2.6191274826808136E-01 a       703     1    15     2    13
 -1.4457171183345935E-01 a       704     1    15     2    14
 -4.1841286100568154E-01 a       705     1    15     2    15
 -1.3706497982414727E+00 b       706     2     1
  1.1207764743629942E-01 b       707     2     2
 -1.0350595394144367E-01 b       708     2     3
  4.9057801084601410E-01 b       709     2     4
  3.4083598704352325E-01 b       710     2     5
  5.1142152158458221E-01 b       711     2     6
 -2.3087346366959388E-01 b       712     2     7
 -1.5761582131411420E-01 b       713     2     8
  2.7573602410462889E-01 b       714     2     9
  2.9438581700733324E-01 b       715     2    10
  5.7143368467370859E-01 b       716     2    11
 -2.2023582928215574E-01 b       717     2    12
 -1.5748622933230430E-01 b       718     2    13
  3.5255820200774080E-01 b       719     2    14
  2.0477439383474114E-01 b       720     2    15
  1.2377175135447589E+00 a       721     2     1     3     1
 -5.8676916326918113E-02 a       722     2     2     3     1
  7.7852450758829350E-01 a       723     2     3     3     1
 -1.0494090874459436E+00 a       724     2     4     3     1
 -4.4525248936333445E-01 a       725     2     5     3     1
 -5.2393605824649836E-01 a       726     2     6     3     1
 -2.7481228492149212E-01 a       727     2     7     3     1
 -3.3723566512601255E-01 a       728     2     8     3     1
  3.1377728428959534E-01 a       729     2     9     3     1
 -7.2118952227320310E-01 a       730     2    10     3     1
 -8.3679435234838329E-01 a       731     2    11     3     1
  5.5542378271032855E-01 a       732     2    12     3     1
  7.3354187253014669E-01 a       733     2    13     3     1
 -1.2362215436683501E+00 a       734     2    14     3     1
 -7.3287500140279138E-01 a       735     2    15     3     1
 -1.1784020531411847E+00 b       736     3     1
