################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -9.1178390556411504E-01 a       113     0     8     1     8
 -3.9965071980879885E+00 a       114     0     8     1     9
 -1.6846105276461859E-01 a       115     0     8     1    10
  3.4945172364803261E-02 a       116     0     8     1    11
 -1.2097864761259665E+00 a       117     0     8     1    12
 -3.1231904374358815E-01 a       118     0     8     1    13
 -1.1719194143828384E+00 a       119     0     8     1    14
 -8.9059337039234299E-02 a       120     0     8     1    15
 -1.7717980428844349E+00 a       121     0     9     1     1
 -2.6745375522216919E+00 a       122     0     9     1     2
  1.8528108141767745E+00 a       123     0     9     1     3
 -2.4107687052313159E-01 a       124     0     9     1     4
 -1.6957665764021281E+00 a       125     0     9     1     5
 -5.1629584919977656E-01 a       126     0     9     1     6
  1.6018494711424385E+00 a       127     0     9     1     7
  1.3797916868966458E+00 a       128     0     9     1     8
  3.4863708699230846E+00 a       129     0     9     1     9
 -6.1981230863136960E-01 a       130     0     9     1    10
 -1.9856997649330443E-01 a       131     0     9     1    11
  8.0513877929754230E-01 a       132     0     9     1    12
  5.4161957783958481E-01 a       133     0     9     1    13
  6.7999728682391847E-01 a       134     0     9     1    14
  3.6777126976544658E-02 a       135     0     9     1    15
 -8.1077557836474212E-01 a       136     0    10     1     1
 -1.3047225304138119E+00 a       137     0    10     1     2
  6.9612167056625218E-01 a       138     0    10     1     3
  4.1545815801495767E-01 a       139     0    10     1     4
 -5.7647960577023427E-01 a       140     0    10     1     5
 -2.4391758547337572E-01 a       141     0    10     1     6
 -4.0760722223927720E-01 a       142     0    10     1     7
  8.0613306972133891E-01 a       143     0    10     1     8
  9.0409030112536604E-01 a       144     0    10     1     9
  1.2656414278392221E+00 a       145     0    10     1    10
  5.3920638968725965E-01 a       146     0    10     1    11
  3.0221275515626866E-01 a       147     0    10     1    12
  4.1747364086719341E-01 a       148     0    10     1    13
 -1.2244988162527881E+00 a       149     0    10     1    14
  3.2781425220571214E-01 a       150     0    10     1    15
  5.5789352803632075E-01 a       151     0    11     1     1
  1.5546044423155700E+00 a       152     0    11     1     2
 -4.8195414414893739E-01 a       153     0    11     1     3
 -5.3022188506070622E-01 a       154     0    11     1     4
  3.5947106869246043E-01 a       155     0    11     1     5
  7.6540652891473548E-01 a       156     0    11     1     6
 -7.6989068846386816E-02 a       157     0    11     1     7
  3.1848065782723804E-02 a       158     0    11     1     8
  6.8691173192460586E-01 a       159     0    11     1     9
  5.0131047917290145E-02 a       160     0    11     1    10
 -5.8487768269073170E-01 a       161     0    11     1    11
 -7.5119732412686786E-03 a       162     0    11     1    12
 -1.0087936589193474E+00 a       163     0    11     1    13
 -9.2772364260615692E-01 a       164     0    11     1    14
  2.8448729625766323E-02 a       165     0    11     1    15
  1.8475268621705046E-01 a       166     0    12     1     1
  2.8016907289174597E-01 a       167     0    12     1     2
 -3.2458288798121721E-01 a       168     0    12     1     3
 -2.2850112422809368E-01 a       169     0    12     1     4
  1.5410096339108609E-01 a       170     0    12     1     5
  2.9222839296431224E-01 a       171     0    12     1     6
 -8.9142658877005787E-02 a       172     0    12     1     7
 -5.4976038900755819E-01 a       173     0    12     1     8
 -2.0850003210552909E-01 a       174     0    12     1     9
 -1.9338106764880427E-02 a       175     0    12     1    10
  1.3100525363392465E-01 a       176     0    12     1    11
 -1.6089071766997379E-01 a       177     0    12     1    12
 -2.1769351378491331E-01 a       178     0    12     1    13
  4.8897598197780784E-01 a       179     0    12     1    14
  1.0558341219566351E-01 a       180     0    12     1    15
  1.7836318628930131E-01 a       181     0    13     1     1
 -1.3227862360599483E+00 a       182     0    13     1     2
 -6.5929806394390200E-01 a       183     0    13     1     3
  6.8057632999955364E-01 a       184     0    13     1     4
 -1.2701958357376877E-01 a       185     0    13     1     5
 -1.4387167614913219E+00 a       186     0    13     1     6
 -5.7457711319845484E-01 a       187     0    13     1     7
 -7.3770029524007838E-02 a       188     0    13     1     8
 -2.0401331747640299E+00 a       189     0    13     1     9
  5.3484855051224833E-01 a       190     0    13     1    10
  6.3687261908511783E-01 a       191     0    13     1    11
 -3.3270857647383256E-01 a       192     0    13     1    12
  9.2423155067135299E-01 a       193     0    13     1    13
  1.2151226425807939E+00 a       194     0    13     1    14
 -3.1677372009048660E-01 a       195     0    13     1    15
 -8.8012736872862082E-02 a       196     0    14     1     1
 -2.0024816347784255E-01 a       197     0    14     1     2
 -7.6416154111046256E-02 a       198     0    14     1     3
  1.0634605829919665E-01 a       199     0    14     1     4
 -2.6159095319119430E-01 a       200     0    14     1     5
 -3.2908357659491252E-02 a       201     0    14     1     6
  3.3249607670484022E-01 a       202     0    14     1     7
  6.1478475779142960E-01 a       203     0    14     1     8
  1.3298199895119608E-01 a       204     0    14     1     9
 -4.5199474641508891E-01 a       205     0    14     1    10
  6.0352255878164370E-03 a       206     0    14     1    11
  1.5814149664129806E-01 a       207     0    14     1    12
  7.7752202027182427E-01 a       208     0    14     1    13
 -3.8780740696185201E-01 a       209     0    14     1    14
  1.1019767594494005E-01 a       210     0    14     1    15
 -3.2160496984283948E-01 a       211     0    15     1     1
  1.4688690420668116E-01 a       212     0    15     1     2
  2.0770139878711999E-01 a       213     0    15     1     3
 -5.8821819821071475E-01 a       214     0    15     1     4
  1.0711762010515168E-01 a       215     0    15     1     5
  5.4195245605882858E-01 a       216     0    15     1     6
  5.0312138589952038E-01 a       217     0    15     1     7
  4.2425701081902946E-02 a       218     0    15     1     8
  6.7310543364743514E-01 a       219     0    15     1     9
 -3.8240126929107060E-01 a       220     0    15     1    10
 -1.1818899814641932E+00 a       221     0    15     1    11
  3.8294810493106723E-01 a       222     0    15     1    12
 -3.4063354279201757E-01 a       223     0    15     1    13
 -9.9551863443066724E-01 a       224     0    15     1    14
  6.5446127159048129E-01 a       225     0    15     1    15
 -2.4526653581060923E-01 a       226     0    16     1     1
  8.1392378105649629E-02 a       227     0    16     1     2
  1.5382972547139248E-01 a       228     0    16     1     3
  5.9739311738676019E-02 a       229     0    16     1     4
  4.8318837215824320E-02 a       230     0    16     1     5
  1.2531652349985134E-01 a       231     0    16     1     6
 -3.5819354013846688E-01 a       232     0    16     1     7
 -1.3382422743065647E-01 a       233     0    16     1     8
 -3.9227598458541256E-02 a       234     0    16     1     9
  3.8328155144000470E-01 a       235     0    16     1    10
  2.8504815471786954E-01 a       236     0    16     1    11
  2.7721968428871180E-01 a       237     0    16     1    12
  2.8971168833066930E-02 a       238     0    16     1    13
 -3.2528470007897686E-02 a       239     0    16     1    14
  1.1428441979922788E-01 a       240     0    16     1    15
 -9.7818486258282336E-02 a       241     0    17     1     1
  3.0293006304443270E-02 a       242     0    17     1     2
  1.3393718597057513E-01 a       243     0    17     1     3
  3.7001322081088521E-02 a       244     0    17     1     4
 -6.5937754628587530E-02 a       245     0    17     1     5
  1.8695868979045852E-01 a       246     0    17     1     6
  2.1577644158624412E-02 a       247     0    17     1     7
  3.1931803069742026E-02 a       248     0    17     1     8
  5.8147768225004060E-02 a       249     0    17     1     9
 -1.8357749089019026E-01 a       250     0    17     1    10
  8.2871208958082726E-02 a       251     0    17     1    11
  2.5504459618928599E-01 a       252     0    17     1    12
  1.1664965891375385E-01 a       253     0    17     1    13
 -1.0359367135816809E-01 a       254     0    17     1    14
 -1.5910842263454135E-02 a       255     0    17     1    15
  1.3874609818734562E-01 a       256     0    18     1     1
  2.0488014821834370E-02 a       257     0    18     1     2
 -8.5411468900663506E-02 a       258     0    18     1     3
 -6.1723499451262695E-02 a       259     0    18     1     4
 -3.7022957851851702E-02 a       260     0    18     1     5
  1.3889237531105864E-01 a       261     0    18     1     6
  3.0178956746762454E-02 a       262     0    18     1     7
 -2.6658497375978158E-02 a       263     0    18     1     8
  7.3003614997140656E-02 a       264     0    18     1     9
 -3.0643516839392371E-01 a       265     0    18     1    10
  6.9693871462877366E-02 a       266     0    18     1    11
 -6.1802687793668723E-02 a       267     0    18     1    12
  9.4616684456146904E-02 a       268     0    18     1    13
  2.2310080560318502E-01 a       269     0    18     1    14
  7.3779676124806626E-02 a       270     0    18     1    15
  8.6840799423147180E-02 a       271     0    19     1     1
  1.3809021646527501E-02 a       272     0    19     1     2
 -1.5022581191028081E-01 a       273     0    19     1     3
 -1.3333322665328309E-01 a       274     0    19     1     4
 -6.2846109538249637E-02 a       275     0    19     1     5
 -4.2862386453050183E-02 a       276     0    19     1     6
  3.5142158858683964E-02 a       277     0    19     1     7
 -3.4470311096920260E-02 a       278     0    19     1     8
  2.2739688510256602E-02 a       279     0    19     1     9
 -4.6515538481475445E-02 a       280     0    19     1    10
 -9.5455230635659138E-02 a       281     0    19     1    11
 -1.4706987568647628E-01 a       282     0    19     1    12
 -3.3441443032614773E-02 a       283     0    19     1    13
  1.4016978861796422E-01 a       284     0    19     1    14
  2.6419069758537413E-02 a       285     0    19     1    15
 -4.3292820293521678E-01 a       286     0    20     1     1
 -6.6072983739423552E-02 a       287     0    20     1     2
  2.1615451205284877E-01 a       288     0    20     1     3
  3.2629523551471656E-01 a       289     0    20     1     4
  2.6613648393778710E-01 a       290     0    20     1     5
 -5.2779960687424021E-01 a       291     0    20     1     6
 -7.8712295592665293E-02 a       292     0    20     1     7
 -1.3640604107851223E-01 a       293     0    20     1     8
 -1.7172845125354022E-01 a       294     0    20     1     9
  1.0438979804413642E+00 a       295     0    20     1    10
 -1.4321797448621768E-01 a       296     0    20     1    11
  1.0134541649374607E-01 a       297     0    20     1    12
 -5.0283981936864430E-01 a       298     0    20     1    13
 -3.7457767853446899E-01 a       299     0    20     1    14
 -1.2876458478657016E-01 a       300     0    20     1    15
 -1.6095586597343473E-01 a       301     0    21     1     1
 -6.3670072910614883E-02 a       302     0    21     1     2
 -1.3033439348223078E-01 a       303     0    21     1     3
  3.9886286022951417E-01 a       304     0    21     1     4
 -2.2565346111468954E-01 a       305     0    21     1     5
 -4.4041959190506247E-01 a       306     0    21     1     6
 -3.9535492752254531E-01 a       307     0    21     1     7
 -5.0082723209548242E-02 a       308     0    21     1     8
 -1.7031774469726613E-01 a       309     0    21     1     9
 -9.2055670581644919E-02 a       310     0    21     1    10
 -1.5224231819451005E-02 a       311     0    21     1    11
  5.8679855731060770E-02 a       312     0    21     1    12
 -1.3194641904046009E-01 a       313     0    21     1    13
  3.2616157335043422E-01 a       314     0    21     1    14
  8.6405234149877861E-03 a       315     0    21     1    15
  3.1437155132273552E-03 a       316     0    22     1     1
  1.7265320551919619E-01 a       317     0    22     1     2
 -1.2931674105794638E-01 a       318     0    22     1     3
  6.9894216488659136E-02 a       319     0    22     1     4
  6.8168708468995809E-01 a       320     0    22     1     5
  1.3166689802249829E-01 a       321     0    22     1     6
  2.0174879062932699E-01 a       322     0    22     1     7
 -3.8282072928737876E-01 a       323     0    22     1     8
 -3.2964639768820791E-01 a       324     0    22     1     9
  5.8133017646598395E-01 a       325     0    22     1    10
  2.2557327182156922E-01 a       326     0    22     1    11
 -1.6670048685410518E-01 a       327     0    22     1    12
 -1.6833852060506443E-01 a       328     0    22     1    13
  1.5121185171325057E-02 a       329     0    22     1    14
  1.0103611604811681E-01 a       330     0    22     1    15
  6.3540117331953827E-01 a       331     0    23     1     1
 -9.7587791225558634E-02 a       332     0    23     1     2
 -1.4365578291023759E-01 a       333     0    23     1     3
 -8.0047479854081349E-01 a       334     0    23     1     4
  6.1136408027748647E-02 a       335     0    23     1     5
  4.8239654911340274E-01 a       336     0    23     1     6
  2.3251666798330675E-01 a       337     0    23     1     7
  2.9575288014233464E-01 a       338     0    23     1     8
  3.0894971251161657E-01 a       339     0    23     1     9
 -4.8103521985678535E-02 a       340     0    23     1    10
 -2.6545558682563691E-01 a       341     0    23     1    11
 -8.8656335937476904E-01 a       342     0    23     1    12
  2.1879946567957717E-01 a       343     0    23     1    13
 -1.0809508688900023E-01 a       344     0    23     1    14
  1.1758802442343290E-01 a       345     0    23     1    15
 -1.2497638096687115E-01 a       346     0    24     1     1
  4.8946009603877943E-03 a       347     0    24     1     2
  1.2611356179864827E-01 a       348     0    24     1     3
  1.3021694419737739E-01 a       349     0    24     1     4
 -1.6031614276656844E-01 a       350     0    24     1     5
  1.3823647817196188E-03 a       351     0    24     1     6
 -1.2703003055404613E-01 a       352     0    24     1     7
  7.3414442163724961E-02 a       353     0    24     1     8
 -8.9408590948020741E-02 a       354     0    24     1     9
 -1.3365387600304082E-01 a       355     0    24     1    10
  1.5422403828031421E-02 a       356     0    24     1    11
  3.6123392016987871E-01 a       357     0    24     1    12
  6.5702303486809499E-02 a       358     0    24     1    13
 -1.5998046490472004E-01 a       359     0    24     1    14
 -8.7339926231359985E-02 a       360     0    24     1    15
  1.1424799419398102E-01 a       361     0    25     1     1
  1.0023803619389636E-01 a       362     0    25     1     2
  1.1820487620436583E-01 a       363     0    25     1     3
 -1.7760500008999933E-01 a       364     0    25     1     4
  9.2431326529761285E-02 a       365     0    25     1     5
 -6.7552353950173036E-03 a       366     0    25     1     6
  2.0375682470988235E-01 a       367     0    25     1     7
  5.4143066483771764E-03 a       368     0    25     1     8
  4.5123228687375012E-03 a       369     0    25     1     9
  1.6896978635456712E-03 a       370     0    25     1    10
 -2.5796494584066654E-01 a       371     0    25     1    11
  1.1384684669442759E-01 a       372     0    25     1    12
 -1.4733503408222279E-01 a       373     0    25     1    13
 -1.8275050698237047E-01 a       374     0    25     1    14
 -8.6037054220499926E-02 a       375     0    25     1    15
 -1.7266811666819273E-01 a       376     0    26     1     1
  2.9008197531630436E-01 a       377     0    26     1     2
 -8.4199989286864424E-02 a       378     0    26     1     3
  1.9018940798867665E-01 a       379     0    26     1     4
  1.3607449126216981E-01 a       380     0    26     1     5
 -1.9268360058942788E-01 a       381     0    26     1     6
 -3.2926225452999405E-02 a       382     0    26     1     7
 -4.3660084666230198E-01 a       383     0    26     1     8
 -1.4217584698366476E-01 a       384     0    26     1     9
  2.9957568957785088E-02 a       385     0    26     1    10
  3.5605726551864597E-01 a       386     0    26     1    11
  4.4146677277105451E-01 a       387     0    26     1    12
 -1.1978356875956229E-01 a       388     0    26     1    13
  3.0142385242793723E-01 a       389     0    26     1    14
  8.1682488962121144E-02 a       390     0    26     1    15
 -5.1179409527270736E-02 a       391     0    27     1     1
 -1.5966648109667994E-01 a       392     0    27     1     2
 -9.2933094565848126E-02 a       393     0    27     1     3
 -1.3467719037911063E-01 a       394     0    27     1     4
 -1.2291376230399721E-01 a       395     0    27     1     5
  1.9560565637783148E-01 a       396     0    27     1     6
 -8.0846632390799058E-03 a       397     0    27     1     7
  2.8715123796463288E-01 a       398     0    27     1     8
  1.1570226018798237E-01 a       399     0    27     1     9
 -3.8539943127629005E-02 a       400     0    27     1    10
 -3.3363510879663227E-01 a       401     0    27     1    11
 -4.8950337273747241E-01 a       402     0    27     1    12
 -9.6243345448206993E-02 a       403     0    27     1    13
  2.6193104390728100E-01 a       404     0    27     1    14
 -4.7121855391672834E-01 a       405     0    27     1    15
 -1.4180647163446972E-01 a       406     0    28     1     1
  2.4873815809933761E-01 a       407     0    28     1     2
 -2.7465906521083383E-01 a       408     0    28     1     3
 -3.1360438592875617E-01 a       409     0    28     1     4
 -1.0092337963951064E+00 a       410     0    28     1     5
 -2.7900395539372663E-01 a       411     0    28     1     6
  3.0489631953185897E-01 a       412     0    28     1     7
 -5.5833723530402779E-01 a       413     0    28     1     8
 -1.3231683486988385E-01 a       414     0    28     1     9
 -4.0190017758157642E-01 a       415     0    28     1    10
  1.0262246930805509E-01 a       416     0    28     1    11
 -1.9179428301181833E-01 a       417     0    28     1    12
 -2.3316373239074131E-01 a       418     0    28     1    13
  2.0900196399029303E-01 a       419     0    28     1    14
 -7.2224556800132100E-01 a       420     0    28     1    15
 -7.5543548063372559E-02 b       421     1     1
 -1.9993089409136913E-01 b       422     1     2
  2.3128824939198903E-01 b       423     1     3
  6.1258701529898951E-01 b       424     1     4
 -2.1436200253368501E-01 b       425     1     5
 -4.3469120034828952E-02 b       426     1     6
  2.9312363333790122E-02 b       427     1     7
  5.6216262705002040E-01 b       428     1     8
 -8.2246051327182296E-02 b       429     1     9
  2.2367783568732336E-01 b       430     1    10
  1.7882037839444062E-01 b       431     1    11
 -1.1017974476786538E-01 b       432     1    12
 -1.0103554835092610E-01 b       433     1    13
 -1.3897488764898638E-01 b       434     1    14
  3.7458296513139927E-01 b       435     1    15
 -1.7724830635687641E-01 a       436     1     1     2     1
  2.7626846565908419E-01 a       437     1     1     2     2
  1.0836786131255714E-01 a       438     1     1     2     3
  1.1229404790893957E-01 a       439     1     1     2     4
 -7.6697122286235553E-01 a       440     1     1     2     5
 -7.0718009892010703E-01 a       441     1     1     2     6
  2.1238385628721781E-01 a       442     1     1     2     7
  1.0186613468104750E+00 a       443     1     1     2     8
  6.9375003858275275E-01 a       444     1     1     2     9
 -3.0737721459885181E-01 a       445     1     1     2    10
  2.7773862353808204E-01 a       446     1     1     2    11
 -3.5356827091622800E-01 a       447     1     1     2    12
 -5.4694495456815440E-01 a       448     1     1     2    13
  2.3566790235470705E-01 a       449     1     1     2    14
  3.4725401776869402E-01 a       450     1     1     2    15
 -1.4883319866768572E+00 a       451     1     2     2     1
  8.8498927894310553E-01 a       452     1     2     2     2
 -5.8941363509176378E-02 a       453     1     2     2     3
 -2.7900188005606852E-01 a       454     1     2     2     4
  4.4193824987689706E-01 a       455     1     2     2     5
  3.8058994607582036E-01 a       456     1     2     2     6
  5.8997352734578834E-01 a       457     1     2     2     7
 -6.3408047158495173E-01 a       458     1     2     2     8
 -4.1833729665623232E-01 a       459     1     2     2     9
 -2.3010354805329383E-01 a       460     1     2     2    10
  4.4926614178038288E-01 a       461     1     2     2    11
  2.9365753950317769E-01 a       462     1     2     2    12
 -4.8943744148889662E-01 a       463     1     2     2    13
  7.9838317299174932E-01 a       464     1     2     2    14
  4.6195367587597291E-01 a       465     1     2     2    15
  6.3809564958028786E-01 a       466     1     3     2     1
 -6.1942284938155112E-01 a       467     1     3     2     2
  4.0575330925203024E-01 a       468     1     3     2     3
  2.8281325542162544E-01 a       469     1     3     2     4
 -2.3478604489426275E-01 a       470     1     3     2     5
  5.8241058528623946E-01 a       471     1     3     2     6
 -6.8299076898733779E-01 a       472     1     3     2     7
  2.4773178818149144E-01 a       473     1     3     2     8
 -5.5815770281055055E-01 a       474     1     3     2     9
  5.3212505236599361E-01 a       475     1     3     2    10
 -1.3561202184215160E-01 a       476     1     3     2    11
 -5.9074819056940098E-01 a       477     1     3     2    12
  8.5874623805085826E-01 a       478     1     3     2    13
 -8.2175961420204002E-02 a       479     1     3     2    14
  7.0424501736541717E-02 a       480     1     3     2    15
  1.9997217969536740E-01 a       481     1     4     2     1
 -6.5206683567230972E-01 a       482     1     4     2     2
 -2.2326848279883099E-01 a       483     1     4     2     3
 -1.5410203946951587E-01 a       484     1     4     2     4
  2.2083600692857300E-01 a       485     1     4     2     5
 -4.7720141947788791E-01 a       486     1     4     2     6
 -3.4002698146355781E-01 a       487     1     4     2     7
 -2.4728865139173439E-01 a       488     1     4     2     8
 -4.6379105605837057E-01 a       489     1     4     2     9
 -8.7244793075990812E-01 a       490     1     4     2    10
  1.5474354737003437E-01 a       491     1     4     2    11
  5.6982734699827431E-01 a       492     1     4     2    12
 -1.2742040609932324E+00 a       493     1     4     2    13
  6.2804621088063484E-01 a       494     1     4     2    14
  1.4877972899090680E-01 a       495     1     4     2    15
  5.3461490593554106E-01 a       496     1     5     2     1
 -1.8511857474070845E-01 a       497     1     5     2     2
 -7.0401231746395176E-02 a       498     1     5     2     3
 -5.5234491403978757E-02 a       499     1     5     2     4
  2.7202617806938102E-02 a       500     1     5     2     5
 -7.5285751371409637E-01 a       501     1     5     2     6
 -1.8280557861016630E-01 a       502     1     5     2     7
  1.1353560222361447E+00 a       503     1     5     2     8
  3.4867499449690165E-01 a       504     1     5     2     9
 -1.8859211259385047E-01 a       505     1     5     2    10
  1.4952495392468371E-01 a       506     1     5     2    11
  1.4135713847634712E-01 a       507     1     5     2    12
 -1.2609698805751801E-01 a       508     1     5     2    13
 -2.8585496152128342E-01 a       509     1     5     2    14
 -9.5799467604785005E-01 a       510     1     5     2    15
 -2.3305062134395060E-01 a       511     1     6     2     1
 -2.2707115650810300E-01 a       512     1     6     2     2
 -3.9195885511882267E-01 a       513     1     6     2     3
 -2.8435273408312772E-01 a       514     1     6     2     4
  2.0627438114399185E-01 a       515     1     6     2     5
 -2.1568399574174879E-01 a       516     1     6     2     6
  8.0030807202567322E-01 a       517     1     6     2     7
 -6.6795024659874713E-01 a       518     1     6     2     8
 -1.9810869226506195E-01 a       519     1     6     2     9
  3.4990450781975962E-02 a       520     1     6     2    10
 -6.6070752942047906E-01 a       521     1     6     2    11
  5.9106410007301147E-01 a       522     1     6     2    12
 -4.8086655683338386E-01 a       523     1     6     2    13
  6.6423209415234019E-01 a       524     1     6     2    14
  3.5014984566561130E-01 a       525     1     6     2    15
 -2.1298424907745586E-01 a       526     1     7     2     1
 -4.9814659802957900E-01 a       527     1     7     2     2
  1.2516088845475004E-01 a       528     1     7     2     3
 -3.2180122348328599E-01 a       529     1     7     2     4
  1.1947771806098826E+00 a       530     1     7     2     5
 -4.2776503413871958E-02 a       531     1     7     2     6
 -3.5326854607082625E-01 a       532     1     7     2     7
