################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2986659352512835E+00 a       524     1     7     2    14
 -4.4773689181276055E-01 a       525     1     7     2    15
 -2.1745636512640637E-01 a       526     1     8     2     1
  5.8679547760237938E-01 a       527     1     8     2     2
  5.2931748400479561E-01 a       528     1     8     2     3
 -1.7997839988675413E-01 a       529     1     8     2     4
  1.3222410405995626E+00 a       530     1     8     2     5
  9.1547640592841706E-02 a       531     1     8     2     6
  5.4322356780214764E-01 a       532     1     8     2     7
 -2.0452983437502156E-01 a       533     1     8     2     8
 -1.4217609878211135E+00 a       534     1     8     2     9
 -2.3688663867634614E+00 a       535     1     8     2    10
 -1.0236459167904584E+00 a       536     1     8     2    11
  3.6484501194649926E-01 a       537     1     8     2    12
 -5.2790357876941185E-01 a       538     1     8     2    13
  1.5553909404080851E-01 a       539     1     8     2    14
 -9.9967985024672268E-01 a       540     1     8     2    15
  6.2796708642566368E-01 a       541     1     9     2     1
 -1.8509858456337408E-01 a       542     1     9     2     2
 -1.0045187236279556E+00 a       543     1     9     2     3
 -1.5021938754402422E-01 a       544     1     9     2     4
  1.7382900942534729E-01 a       545     1     9     2     5
  2.0902963415826481E-01 a       546     1     9     2     6
  1.3745862175126111E+00 a       547     1     9     2     7
  1.0238339895104733E+00 a       548     1     9     2     8
 -8.3285933861642500E-02 a       549     1     9     2     9
 -6.7185945325586693E-01 a       550     1     9     2    10
  2.7480985666935198E-01 a       551     1     9     2    11
  3.7272003003931881E-01 a       552     1     9     2    12
  5.9963231725707680E-02 a       553     1     9     2    13
  1.4838765076830296E+00 a       554     1     9     2    14
 -4.9684917021653452E-01 a       555     1     9     2    15
 -2.0659607251628595E-01 a       556     1    10     2     1
 -4.5506709653577015E-01 a       557     1    10     2     2
  1.2992830910110734E-01 a       558     1    10     2     3
  6.1657835475732570E-01 a       559     1    10     2     4
  8.8388689853907898E-01 a       560     1    10     2     5
  1.0700118870266384E+00 a       561     1    10     2     6
  1.6842163075320054E+00 a       562     1    10     2     7
  1.0454621759578759E+00 a       563     1    10     2     8
 -4.7886684923409045E-01 a       564     1    10     2     9
 -1.5645075084711391E+00 a       565     1    10     2    10
 -6.6264240943344754E-01 a       566     1    10     2    11
 -6.2690199755349696E-01 a       567     1    10     2    12
 -2.8617780878885490E-01 a       568     1    10     2    13
  2.4197392844240267E-01 a       569     1    10     2    14
  5.5776286029688538E-01 a       570     1    10     2    15
  9.2186793709385706E-01 a       571     1    11     2     1
 -1.4700220887106458E-01 a       572     1    11     2     2
  2.2478588318200856E+00 a       573     1    11     2     3
 -6.5828029406847299E-01 a       574     1    11     2     4
 -2.1256171994358062E+00 a       575     1    11     2     5
 -6.3758473187028181E-03 a       576     1    11     2     6
 -1.2360182425318880E+00 a       577     1    11     2     7
  4.6590642323489995E-01 a       578     1    11     2     8
  1.2179861099220475E+00 a       579     1    11     2     9
  5.1523800660036079E-01 a       580     1    11     2    10
  1.0677461252956495E+00 a       581     1    11     2    11
  1.0791928627063638E+00 a       582     1    11     2    12
 -6.0872109186921680E-02 a       583     1    11     2    13
 -1.0055237557417838E+00 a       584     1    11     2    14
  1.4404424411791290E+00 a       585     1    11     2    15
  3.3008646824903121E-01 a       586     1    12     2     1
 -7.6346416266928208E-01 a       587     1    12     2     2
  3.7953852979506342E-01 a       588     1    12     2     3
 -6.7444483369632713E-01 a       589     1    12     2     4
 -3.2978268080908524E-01 a       590     1    12     2     5
 -4.5645068612204465E-01 a       591     1    12     2     6
  1.3007875046437043E+00 a       592     1    12     2     7
 -1.0302686352546012E-01 a       593     1    12     2     8
  7.9425995169991426E-01 a       594     1    12     2     9
  5.6958360957427134E-01 a       595     1    12     2    10
  1.0333660564021760E+00 a       596     1    12     2    11
  6.4257110790757899E-01 a       597     1    12     2    12
 -3.8653244711554258E-01 a       598     1    12     2    13
  3.9762996878381535E-01 a       599     1    12     2    14
  8.0607349408288032E-01 a       600     1    12     2    15
  9.2988510870163132E-01 a       601     1    13     2     1
  1.1954596376103964E-01 a       602     1    13     2     2
 -5.0502297512468530E-01 a       603     1    13     2     3
  6.5042775188229063E-01 a       604     1    13     2     4
 -5.3896974074748971E-01 a       605     1    13     2     5
  3.5207281368838411E-02 a       606     1    13     2     6
 -3.2287022973432966E-03 a       607     1    13     2     7
 -9.5609338678253986E-01 a       608     1    13     2     8
  3.4510299103340702E-01 a       609     1    13     2     9
  2.3735531405486532E-01 a       610     1    13     2    10
  8.6057227886117282E-01 a       611     1    13     2    11
  9.1472964790100442E-01 a       612     1    13     2    12
  6.9339692633648609E-01 a       613     1    13     2    13
 -1.6152475725779702E+00 a       614     1    13     2    14
  1.6104900787443030E-01 a       615     1    13     2    15
  5.9141210846951553E-01 a       616     1    14     2     1
  1.0950880862503707E+00 a       617     1    14     2     2
 -5.8703826835786299E-01 a       618     1    14     2     3
  1.0631974852147779E+00 a       619     1    14     2     4
  9.4991422565894046E-01 a       620     1    14     2     5
 -6.2853231030081924E-01 a       621     1    14     2     6
 -9.0749539873813601E-01 a       622     1    14     2     7
  2.1606298297708633E+00 a       623     1    14     2     8
 -8.0429490023254990E-01 a       624     1    14     2     9
 -1.4005511849383501E+00 a       625     1    14     2    10
 -2.5680190428741040E-01 a       626     1    14     2    11
  1.2769039779405877E-01 a       627     1    14     2    12
 -1.1530101909876285E+00 a       628     1    14     2    13
  1.4484520037661250E+00 a       629     1    14     2    14
 -1.4383999956518116E+00 a       630     1    14     2    15
  5.5505995722188006E-01 a       631     1    15     2     1
 -4.6157827488993514E-01 a       632     1    15     2     2
  4.8821378645245284E-01 a       633     1    15     2     3
  3.0971954616650815E-01 a       634     1    15     2     4
 -1.5119266146401630E-01 a       635     1    15     2     5
 -7.9051054410167895E-02 a       636     1    15     2     6
  4.8026841239134482E-01 a       637     1    15     2     7
  1.1235875573358212E+00 a       638     1    15     2     8
  8.7206846060033608E-02 a       639     1    15     2     9
  1.2832149078029875E-01 a       640     1    15     2    10
  1.4678733009876734E+00 a       641     1    15     2    11
 -2.8925702813767590E-01 a       642     1    15     2    12
  1.4859361524639254E+00 a       643     1    15     2    13
  2.2407326574125350E+00 a       644     1    15     2    14
  1.2875872495076659E+00 a       645     1    15     2    15
  6.7749184040154720E-01 b       646     2     1
  7.9499759406304937E-01 b       647     2     2
  2.4006064527199547E+00 b       648     2     3
  1.0331665042543638E+00 b       649     2     4
 -7.4281414067616680E-01 b       650     2     5
 -1.9551023294549477E-01 b       651     2     6
 -1.0941578252815636E+00 b       652     2     7
  4.0857509312757062E-01 b       653     2     8
 -5.3493806479737331E-02 b       654     2     9
 -1.6095596580448874E+00 b       655     2    10
  9.7897254459756430E-02 b       656     2    11
 -8.3461779505051514E-01 b       657     2    12
 -7.1285616727135670E-01 b       658     2    13
 -6.6680514161422427E-02 b       659     2    14
  1.2834333376626692E+00 b       660     2    15
 -2.7114728251408360E-01 a       661     2     1     3     1
 -7.2257199321242904E-01 a       662     2     2     3     1
  4.1390872476211649E-01 a       663     2     3     3     1
 -3.8947129502701333E-01 a       664     2     4     3     1
 -3.0787506137912651E-01 a       665     2     5     3     1
  5.2551369174923777E-03 a       666     2     6     3     1
 -2.5786449354206903E-01 a       667     2     7     3     1
 -5.3800456007792385E-01 a       668     2     8     3     1
  8.1467352013333982E-01 a       669     2     9     3     1
  3.5196803618759626E-01 a       670     2    10     3     1
  4.1110750349857483E-01 a       671     2    11     3     1
  7.6835739892209920E-01 a       672     2    12     3     1
  1.7057716970812395E+00 a       673     2    13     3     1
 -2.4153412622374243E-01 a       674     2    14     3     1
  8.7670345988798570E-01 a       675     2    15     3     1
 -1.0029321834900351E+00 b       676     3     1
