################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.6377317328904825E-01 a        64     0     5     1     4
  1.1295221040974259E+00 a        65     0     5     1     5
 -5.2135363977980242E-01 a        66     0     5     1     6
  3.4306258498409875E-01 a        67     0     5     1     7
  9.7485928054812032E-01 a        68     0     5     1     8
  8.1750282536933561E-01 a        69     0     5     1     9
 -3.1776640338249784E-01 a        70     0     5     1    10
 -7.1817649025356622E-01 a        71     0     5     1    11
  4.2272209759500146E-01 a        72     0     5     1    12
 -3.4992291528622715E-01 a        73     0     5     1    13
 -9.9302990367560862E-01 a        74     0     5     1    14
  4.7139261925034248E-01 a        75     0     5     1    15
  3.7806517374526499E-01 a        76     0     6     1     1
  2.3690661602021140E-01 a        77     0     6     1     2
 -8.3486372013373700E-01 a        78     0     6     1     3
 -1.6342973424542917E-01 a        79     0     6     1     4
  4.1156006832293029E-01 a        80     0     6     1     5
  1.2842050618338665E+00 a        81     0     6     1     6
  1.5721831011083587E-01 a        82     0     6     1     7
  2.7588022148364266E-01 a        83     0     6     1     8
 -1.8071637692826020E-01 a        84     0     6     1     9
  2.8589384677248131E-01 a        85     0     6     1    10
 -4.1059288014242967E-01 a        86     0     6     1    11
  6.1632878263360469E-01 a        87     0     6     1    12
  8.2098078370371830E-01 a        88     0     6     1    13
 -1.3882730019170599E+00 a        89     0     6     1    14
 -1.8821476167083051E+00 a        90     0     6     1    15
  2.3300737666271504E-01 a        91     0     7     1     1
  2.1257048288737040E-01 a        92     0     7     1     2
 -4.1142183389947840E-01 a        93     0     7     1     3
  5.6350859955476718E-01 a        94     0     7     1     4
  4.9325833525512042E-01 a        95     0     7     1     5
 -8.1809091202849848E-01 a        96     0     7     1     6
 -6.5515032957913266E-01 a        97     0     7     1     7
 -1.6729377294725452E+00 a        98     0     7     1     8
  1.4781508754214640E-01 a        99     0     7     1     9
  7.3868126874825124E-01 a       100     0     7     1    10
  6.9578910498512903E-01 a       101     0     7     1    11
 -1.4678359665464660E-01 a       102     0     7     1    12
 -1.3511533188899583E-01 a       103     0     7     1    13
 -1.6060232876034985E-02 a       104     0     7     1    14
 -5.4029831200858947E-01 a       105     0     7     1    15
 -3.6755892457130885E+00 a       106     0     8     1     1
  8.9826118156065726E-01 a       107     0     8     1     2
 -4.8967579726047278E-01 a       108     0     8     1     3
 -6.9579596640229047E-01 a       109     0     8     1     4
  1.4460229761086971E+00 a       110     0     8     1     5
 -1.3370926467652295E+00 a       111     0     8     1     6
  1.8662936909305854E+00 a       112     0     8     1     7
  2.1915775774309680E+00 a       113     0     8     1     8
  1.7520854527579068E+00 a       114     0     8     1     9
 -1.9083379920846875E+00 a       115     0     8     1    10
 -1.8734400662453841E+00 a       116     0     8     1    11
 -1.1838001081367215E+00 a       117     0     8     1    12
  2.0126406014852001E+00 a       118     0     8     1    13
 -1.1427484040088733E+00 a       119     0     8     1    14
  1.9626257216516665E+00 a       120     0     8     1    15
 -2.7240483650706402E+00 a       121     0     9     1     1
  3.6192458035266863E-02 a       122     0     9     1     2
  4.8007837589807140E-01 a       123     0     9     1     3
  4.7910297221059805E-01 a       124     0     9     1     4
  2.9617844796481735E-01 a       125     0     9     1     5
 -4.1208601349655831E+00 a       126     0     9     1     6
  1.9077530950648529E+00 a       127     0     9     1     7
  2.0526961159938129E+00 a       128     0     9     1     8
  7.6093492749616698E-01 a       129     0     9     1     9
 -9.8991656307178666E-01 a       130     0     9     1    10
 -1.1176922900212891E+00 a       131     0     9     1    11
 -2.6397957479057450E-02 a       132     0     9     1    12
  5.6157980877780078E-01 a       133     0     9     1    13
 -3.8267528367814119E-01 a       134     0     9     1    14
  1.3324455113304821E+00 a       135     0     9     1    15
  7.4925346305248908E-01 a       136     0    10     1     1
 -6.1816862187967037E-01 a       137     0    10     1     2
 -2.9317184846125643E-01 a       138     0    10     1     3
  3.7357728399260652E-02 a       139     0    10     1     4
 -1.1067577925215293E+00 a       140     0    10     1     5
 -3.2671728336987460E-01 a       141     0    10     1     6
 -1.3253636683837997E+00 a       142     0    10     1     7
 -1.7932164442218366E+00 a       143     0    10     1     8
 -2.0890017865089267E-01 a       144     0    10     1     9
  1.3121409374976696E+00 a       145     0    10     1    10
  1.4134600016306751E+00 a       146     0    10     1    11
 -2.3573742285609825E-01 a       147     0    10     1    12
  1.2177120316897865E+00 a       148     0    10     1    13
  6.8386290987448395E-01 a       149     0    10     1    14
 -1.2218832198395921E+00 a       150     0    10     1    15
 -3.7114303051798625E-01 a       151     0    11     1     1
  2.1593998950626761E-01 a       152     0    11     1     2
  6.1227419394241800E-01 a       153     0    11     1     3
  6.3512062502368641E-02 a       154     0    11     1     4
 -1.6065410963158977E+00 a       155     0    11     1     5
 -1.8266154751624242E+00 a       156     0    11     1     6
  5.4612079435230210E-01 a       157     0    11     1     7
  2.5850334636703620E-01 a       158     0    11     1     8
 -3.2084935252595981E-01 a       159     0    11     1     9
 -3.1430020108961304E-01 a       160     0    11     1    10
  7.2093318415262297E-01 a       161     0    11     1    11
 -6.3739399746295133E-01 a       162     0    11     1    12
  1.1090294805661491E+00 a       163     0    11     1    13
  3.6323012393565257E-01 a       164     0    11     1    14
  7.0372506452225314E-01 a       165     0    11     1    15
  7.8959963707507086E-01 a       166     0    12     1     1
 -2.8833038130852590E-01 a       167     0    12     1     2
 -5.1572852424148319E-01 a       168     0    12     1     3
 -1.0456277232944201E-01 a       169     0    12     1     4
  6.4800978991947566E-01 a       170     0    12     1     5
  2.8137641741012307E+00 a       171     0    12     1     6
 -6.7581972238827592E-01 a       172     0    12     1     7
  1.1936200592140619E-01 a       173     0    12     1     8
 -9.7876514540595738E-01 a       174     0    12     1     9
 -3.0816899097401991E-02 a       175     0    12     1    10
  7.0304541239731871E-02 a       176     0    12     1    11
  1.0218699103471214E+00 a       177     0    12     1    12
 -2.2857656189026136E+00 a       178     0    12     1    13
  9.5351758968717804E-01 a       179     0    12     1    14
 -7.7782590417132658E-01 a       180     0    12     1    15
  1.7568477017413917E+00 a       181     0    13     1     1
 -1.5008630584047145E-01 a       182     0    13     1     2
  2.0121818400357894E-01 a       183     0    13     1     3
  1.4092446264525942E+00 a       184     0    13     1     4
  1.0654487487803732E-01 a       185     0    13     1     5
  2.1181263041208691E+00 a       186     0    13     1     6
 -6.8015574689341507E-01 a       187     0    13     1     7
 -1.3654204802723585E-01 a       188     0    13     1     8
 -8.6202383122597981E-01 a       189     0    13     1     9
  1.7040492677189332E+00 a       190     0    13     1    10
 -6.1644573582520157E-01 a       191     0    13     1    11
  2.3158994856381281E-02 a       192     0    13     1    12
 -1.3470861910867655E+00 a       193     0    13     1    13
 -7.4131136584754259E-02 a       194     0    13     1    14
  3.3290644149936294E-01 a       195     0    13     1    15
  2.1997052817082330E+00 a       196     0    14     1     1
 -3.6001848901965325E-02 a       197     0    14     1     2
 -5.6312391625078362E-01 a       198     0    14     1     3
  1.0984367102648747E+00 a       199     0    14     1     4
 -2.5776833807275884E-01 a       200     0    14     1     5
 -3.0284812288089397E-01 a       201     0    14     1     6
 -1.8034426193442290E+00 a       202     0    14     1     7
 -2.4761999543732101E+00 a       203     0    14     1     8
 -8.5082029680173676E-01 a       204     0    14     1     9
 -9.0203943783122253E-01 a       205     0    14     1    10
  1.5307514957480635E+00 a       206     0    14     1    11
 -4.0531967933171202E+00 a       207     0    14     1    12
  1.1002502284016202E-01 a       208     0    14     1    13
 -8.4057484148201322E-01 a       209     0    14     1    14
  4.8969788840753442E-01 a       210     0    14     1    15
  1.1059847902922300E+00 a       211     0    15     1     1
 -6.8159446247853062E-01 a       212     0    15     1     2
  3.4146285912882274E-01 a       213     0    15     1     3
 -6.5530203669895842E-02 a       214     0    15     1     4
  3.3256573647668836E-01 a       215     0    15     1     5
  1.7378460502279016E+00 a       216     0    15     1     6
 -2.8528843473307675E-01 a       217     0    15     1     7
  1.7935743327398257E-01 a       218     0    15     1     8
 -1.2801257199768996E+00 a       219     0    15     1     9
  2.9447983503387665E-01 a       220     0    15     1    10
 -1.1009092000233305E+00 a       221     0    15     1    11
  8.1668238429888695E-01 a       222     0    15     1    12
 -3.7433110364593472E-02 a       223     0    15     1    13
  3.5331854809929997E-01 a       224     0    15     1    14
 -1.0712831199219393E+00 a       225     0    15     1    15
 -2.4728859482667070E-01 a       226     0    16     1     1
 -1.8623935229463756E-01 a       227     0    16     1     2
  3.6134114571267939E-01 a       228     0    16     1     3
 -1.4119013915738627E+00 a       229     0    16     1     4
  6.0186567828353232E-01 a       230     0    16     1     5
  4.0863841176081972E-01 a       231     0    16     1     6
  1.9754929336609114E-01 a       232     0    16     1     7
  8.1017441198258655E-02 a       233     0    16     1     8
 -6.0478631557102347E-01 a       234     0    16     1     9
  7.2739652186934289E-01 a       235     0    16     1    10
 -2.6681865978310643E-01 a       236     0    16     1    11
 -9.5988294217617776E-01 a       237     0    16     1    12
  3.7133508989224100E+00 a       238     0    16     1    13
 -9.9421758337658306E-01 a       239     0    16     1    14
 -1.0136318924982881E+00 a       240     0    16     1    15
  9.7777203670860124E-01 a       241     0    17     1     1
  5.8600488482135304E-01 a       242     0    17     1     2
  2.7588701180156843E+00 a       243     0    17     1     3
  7.0427852321704032E-01 a       244     0    17     1     4
 -2.2027891892211171E+00 a       245     0    17     1     5
  1.1992583661466343E+00 a       246     0    17     1     6
 -4.4746586846903130E-01 a       247     0    17     1     7
  5.3206174062470646E-01 a       248     0    17     1     8
 -7.5308791337474956E-01 a       249     0    17     1     9
  8.4802902390836266E-02 a       250     0    17     1    10
  8.2589631707678768E-01 a       251     0    17     1    11
 -4.6205037030715973E-01 a       252     0    17     1    12
 -7.6695639422568185E-01 a       253     0    17     1    13
 -1.1302318057381255E+00 a       254     0    17     1    14
  8.0000490931224633E-01 a       255     0    17     1    15
 -4.6641778973070008E-01 a       256     0    18     1     1
  1.8874969912271627E-01 a       257     0    18     1     2
 -8.6126511382687121E-01 a       258     0    18     1     3
 -1.2289024517081833E-01 a       259     0    18     1     4
 -8.0920669126061787E-02 a       260     0    18     1     5
  8.6794431956982429E-02 a       261     0    18     1     6
 -1.4030685337144605E-01 a       262     0    18     1     7
  2.3857277697241108E-01 a       263     0    18     1     8
  3.5872727261205106E-01 a       264     0    18     1     9
  9.7234769378166819E-01 a       265     0    18     1    10
 -9.6861243665816865E-01 a       266     0    18     1    11
  4.1450563562547299E-01 a       267     0    18     1    12
  1.2012253153784509E+00 a       268     0    18     1    13
 -4.8892359699537841E-01 a       269     0    18     1    14
 -7.9705067328706775E-02 a       270     0    18     1    15
 -1.3713089574890275E-01 a       271     0    19     1     1
 -1.7798815258970857E-01 a       272     0    19     1     2
 -7.2985159483133655E-01 a       273     0    19     1     3
 -9.4203579382125657E-01 a       274     0    19     1     4
  4.3804360146569419E+00 a       275     0    19     1     5
  2.1152636035881772E-02 a       276     0    19     1     6
  8.5403872388829849E-01 a       277     0    19     1     7
 -2.1546260076268126E-01 a       278     0    19     1     8
  1.0931606440687240E-01 a       279     0    19     1     9
 -4.1463214502046525E-01 a       280     0    19     1    10
 -4.8439467062415548E-01 a       281     0    19     1    11
 -2.4953861307549432E+00 a       282     0    19     1    12
 -9.2903702351756168E-01 a       283     0    19     1    13
 -7.3080517652947111E-02 a       284     0    19     1    14
 -3.6319518298635098E-02 a       285     0    19     1    15
  6.4921190313616295E-01 a       286     0    20     1     1
 -2.2563443441841287E+00 a       287     0    20     1     2
  4.0102825831133987E-01 a       288     0    20     1     3
 -5.3470475276939700E-01 a       289     0    20     1     4
 -1.0454621591787043E+00 a       290     0    20     1     5
 -1.0759459746563049E+00 a       291     0    20     1     6
  3.8561423480533680E-01 a       292     0    20     1     7
 -3.6762100342396264E-01 a       293     0    20     1     8
 -6.4248583141109183E-01 a       294     0    20     1     9
 -1.8160040466736058E+00 a       295     0    20     1    10
  6.0185499883420246E-01 a       296     0    20     1    11
  1.1944260653342036E+00 a       297     0    20     1    12
 -1.7688190628474223E+00 a       298     0    20     1    13
  8.2403531351272319E-01 a       299     0    20     1    14
  1.6504607724488321E-01 a       300     0    20     1    15
 -1.4574905708374131E+00 a       301     0    21     1     1
  1.0525159518800848E+00 a       302     0    21     1     2
  3.7464527905661632E-01 a       303     0    21     1     3
 -4.6222085675440834E+00 a       304     0    21     1     4
  4.6221394364486368E-01 a       305     0    21     1     5
  1.1495954638392369E+00 a       306     0    21     1     6
  5.8441533982929683E-01 a       307     0    21     1     7
  1.6608539114972947E+00 a       308     0    21     1     8
 -2.3845116441997899E-01 a       309     0    21     1     9
 -3.1181776307619882E+00 a       310     0    21     1    10
 -1.4712651250293278E+00 a       311     0    21     1    11
  2.3521098482265508E+00 a       312     0    21     1    12
  1.2494290505646666E+00 a       313     0    21     1    13
 -5.8679032102984385E-01 a       314     0    21     1    14
  3.1384280258279769E+00 a       315     0    21     1    15
  4.6137842258966320E+00 a       316     0    22     1     1
 -4.4041141667373906E-01 a       317     0    22     1     2
  8.0338822369056195E-01 a       318     0    22     1     3
  2.9248546986213584E+00 a       319     0    22     1     4
 -4.2334678904697809E-01 a       320     0    22     1     5
  7.4240641090578352E-01 a       321     0    22     1     6
 -3.3523172210122882E+00 a       322     0    22     1     7
 -2.7575543704352903E+00 a       323     0    22     1     8
 -4.6200944548530467E+00 a       324     0    22     1     9
  4.1433355801826197E+00 a       325     0    22     1    10
  1.3532400306969672E+00 a       326     0    22     1    11
  2.1175218982872983E+00 a       327     0    22     1    12
 -1.5272550546825157E+00 a       328     0    22     1    13
  1.1098130034405451E+00 a       329     0    22     1    14
 -4.0764872975942534E+00 a       330     0    22     1    15
  1.8697749106613490E+00 a       331     0    23     1     1
 -1.5002526141885792E+00 a       332     0    23     1     2
  2.7110653047242106E-01 a       333     0    23     1     3
  2.1381323184733829E+00 a       334     0    23     1     4
 -1.6723415440082079E-01 a       335     0    23     1     5
 -1.2786394545212780E+00 a       336     0    23     1     6
  3.7484808407875536E-01 a       337     0    23     1     7
  4.2061116290588346E-01 a       338     0    23     1     8
  4.5338605034476154E-01 a       339     0    23     1     9
  2.7610995838972165E+00 a       340     0    23     1    10
 -3.0780804473318346E-01 a       341     0    23     1    11
 -1.0322880120176514E+00 a       342     0    23     1    12
  7.0958455969204581E-01 a       343     0    23     1    13
 -3.3194047788495384E-01 a       344     0    23     1    14
 -1.1139276297051566E+00 a       345     0    23     1    15
 -3.2781065111692909E-01 a       346     0    24     1     1
 -1.3131774682899793E+00 a       347     0    24     1     2
  4.8861211595994303E-01 a       348     0    24     1     3
 -6.3559127243355018E-01 a       349     0    24     1     4
 -2.2716705823305958E-01 a       350     0    24     1     5
  1.0007925097207728E+00 a       351     0    24     1     6
 -1.0411437522665155E+00 a       352     0    24     1     7
  2.0665721067228188E-01 a       353     0    24     1     8
  1.5563122074942567E-01 a       354     0    24     1     9
 -5.8973242735025011E-01 a       355     0    24     1    10
  1.1950993414054851E+00 a       356     0    24     1    11
 -2.1340527482237412E+00 a       357     0    24     1    12
 -1.1207618900101504E+00 a       358     0    24     1    13
  1.4703132243187171E+00 a       359     0    24     1    14
  1.8435848851600769E+00 a       360     0    24     1    15
 -2.9700997330288437E+00 a       361     0    25     1     1
 -4.9088273623944567E-01 a       362     0    25     1     2
 -1.1893724427783550E-01 a       363     0    25     1     3
  2.0959300820983295E+00 a       364     0    25     1     4
  1.6035644543596514E+00 a       365     0    25     1     5
 -1.2806724371402292E+00 a       366     0    25     1     6
  1.6667155863648683E-01 a       367     0    25     1     7
  1.2499661978648051E-01 a       368     0    25     1     8
  1.9409538653091796E+00 a       369     0    25     1     9
 -1.4871481476212300E-01 a       370     0    25     1    10
 -1.2229563255064044E+00 a       371     0    25     1    11
 -2.6332818429114202E-01 a       372     0    25     1    12
  1.5611571250181537E+00 a       373     0    25     1    13
  1.3710514400103826E+00 a       374     0    25     1    14
 -6.0180985058725744E-01 a       375     0    25     1    15
 -1.2944491588708125E+00 a       376     0    26     1     1
 -6.2078382571233592E-01 a       377     0    26     1     2
  5.5328039660035688E-01 a       378     0    26     1     3
 -1.2259006164941395E+00 a       379     0    26     1     4
 -1.5317642067650539E+00 a       380     0    26     1     5
 -6.1990568127709866E-01 a       381     0    26     1     6
  1.1779498419334118E+00 a       382     0    26     1     7
  1.5020841305717434E+00 a       383     0    26     1     8
  1.1590626504117412E+00 a       384     0    26     1     9
 -9.7970373090382745E-01 a       385     0    26     1    10
 -1.0768885717069561E+00 a       386     0    26     1    11
  1.3498103382524367E+00 a       387     0    26     1    12
  5.1353048828261361E-01 a       388     0    26     1    13
 -3.3223689884782104E-01 a       389     0    26     1    14
  1.0765587354944941E+00 a       390     0    26     1    15
 -1.3104059772782302E+00 a       391     0    27     1     1
  6.4568831988719555E-01 a       392     0    27     1     2
  2.8697811297574183E-01 a       393     0    27     1     3
  6.9738017037584266E-01 a       394     0    27     1     4
  1.0372801880751332E+00 a       395     0    27     1     5
  6.8609733733284425E-02 a       396     0    27     1     6
 -3.7313507126701229E-01 a       397     0    27     1     7
 -7.0621164514158152E-01 a       398     0    27     1     8
  4.3064725471168286E-01 a       399     0    27     1     9
  1.7568178252932035E-01 a       400     0    27     1    10
  1.1205033387309742E+00 a       401     0    27     1    11
  1.4078980235208276E+00 a       402     0    27     1    12
  1.6971237419136287E-01 a       403     0    27     1    13
  3.2912860520073308E+00 a       404     0    27     1    14
  2.7016325248797740E-01 a       405     0    27     1    15
 -6.5792063760086505E-02 b       406     1     1
  7.9682414066025042E-01 b       407     1     2
  1.5463317835406030E+00 b       408     1     3
  1.2794610584981676E+00 b       409     1     4
  1.1360746770185279E+00 b       410     1     5
 -1.0562055007446332E+00 b       411     1     6
 -1.0009147695894802E+00 b       412     1     7
 -6.7240222883154532E-01 b       413     1     8
 -1.1099451913005964E+00 b       414     1     9
  5.2846193875422087E-01 b       415     1    10
 -7.1457965297280679E-01 b       416     1    11
 -1.2837982550658229E+00 b       417     1    12
  1.2727650120704375E+00 b       418     1    13
 -7.3802785659492987E-01 b       419     1    14
  3.1113660572778517E-02 b       420     1    15
 -2.4135052983421185E-01 a       421     1     1     2     1
  1.5817394260144024E-01 a       422     1     1     2     2
  1.5650017525228612E+00 a       423     1     1     2     3
 -1.4683324761341703E+00 a       424     1     1     2     4
 -7.4995652096949161E-01 a       425     1     1     2     5
 -7.8004503525704783E-01 a       426     1     1     2     6
  6.7500726524696486E-01 a       427     1     1     2     7
 -6.0304685521314494E-01 a       428     1     1     2     8
 -4.3477567614584117E-01 a       429     1     1     2     9
 -2.0904474140003741E+00 a       430     1     1     2    10
 -2.5665480112988937E-01 a       431     1     1     2    11
  7.3407925241429450E-01 a       432     1     1     2    12
  7.3801833283723506E-01 a       433     1     1     2    13
 -4.8016444466384334E-01 a       434     1     1     2    14
  1.7224998969842955E+00 a       435     1     1     2    15
  1.7433369782049235E-01 a       436     1     2     2     1
 -4.8332250281998901E-01 a       437     1     2     2     2
  2.4234484763472919E-01 a       438     1     2     2     3
 -6.7605996540582947E-01 a       439     1     2     2     4
  9.1888957349718192E-01 a       440     1     2     2     5
  3.2410791212247769E-01 a       441     1     2     2     6
 -1.5334114493071524E-01 a       442     1     2     2     7
  4.9622351167302697E-01 a       443     1     2     2     8
  4.7215346972938577E-01 a       444     1     2     2     9
  2.0111885627796547E-01 a       445     1     2     2    10
  8.4230122104270055E-01 a       446     1     2     2    11
 -6.2663775392583876E-01 a       447     1     2     2    12
  2.0782244907174041E+00 a       448     1     2     2    13
  6.6942368633843785E-01 a       449     1     2     2    14
 -1.2541905375697371E-01 a       450     1     2     2    15
 -8.8176507135780258E-01 a       451     1     3     2     1
 -1.1565672112893948E+00 a       452     1     3     2     2
  5.8570091963320314E-01 a       453     1     3     2     3
 -2.9649391674660502E-01 a       454     1     3     2     4
 -3.8995241897373641E-02 a       455     1     3     2     5
  3.0937050843404890E-01 a       456     1     3     2     6
 -8.3740998406076239E-01 a       457     1     3     2     7
 -1.3875771387381188E+00 a       458     1     3     2     8
 -2.8105724518968284E-01 a       459     1     3     2     9
  7.2471858332345140E-01 a       460     1     3     2    10
  1.0684772451210081E+00 a       461     1     3     2    11
  4.3374326720994183E-01 a       462     1     3     2    12
 -6.9519069598086292E-01 a       463     1     3     2    13
 -6.7698895659313851E-01 a       464     1     3     2    14
  2.4793705032182381E-01 a       465     1     3     2    15
  1.6985180328903207E-01 a       466     1     4     2     1
  3.2332924489342507E-01 a       467     1     4     2     2
 -1.4938788846665313E-01 a       468     1     4     2     3
 -2.5958286552386505E+00 a       469     1     4     2     4
  1.1553125712113022E+00 a       470     1     4     2     5
 -4.3958516172815626E-01 a       471     1     4     2     6
  1.0758427256599119E+00 a       472     1     4     2     7
  1.4306244590484901E-01 a       473     1     4     2     8
  5.3422444532303115E-01 a       474     1     4     2     9
 -2.5002007883044350E+00 a       475     1     4     2    10
 -8.1384509261764137E-01 a       476     1     4     2    11
  1.5693038970586539E+00 a       477     1     4     2    12
 -1.3236358165596578E+00 a       478     1     4     2    13
 -1.6077350641454141E-01 a       479     1     4     2    14
 -1.2621746935559975E-02 a       480     1     4     2    15
  1.0940742132508210E+00 a       481     1     5     2     1
 -4.1428652889185613E-01 a       482     1     5     2     2
  1.0932041226974701E-01 a       483     1     5     2     3
  1.4704397865600667E+00 a       484     1     5     2     4
  1.1462725917363122E-01 a       485     1     5     2     5
  9.9340127656356170E-01 a       486     1     5     2     6
 -7.0290767756408590E-01 a       487     1     5     2     7
  3.6670526142406468E-01 a       488     1     5     2     8
 -9.5618534168306984E-02 a       489     1     5     2     9
  3.7880767400934873E-01 a       490     1     5     2    10
  2.8779785755813075E-01 a       491     1     5     2    11
 -2.8012577981953429E-01 a       492     1     5     2    12
  1.0873166824553062E+00 a       493     1     5     2    13
 -4.5821547789133743E-01 a       494     1     5     2    14
  8.3428287108836863E-01 a       495     1     5     2    15
  1.6534224365011116E-01 a       496     1     6     2     1
  3.7561237626827304E-01 a       497     1     6     2     2
  1.7706305785955564E-01 a       498     1     6     2     3
  1.9567434623698873E-01 a       499     1     6     2     4
  2.4172062320476495E-01 a       500     1     6     2     5
 -8.8610605771127074E-02 a       501     1     6     2     6
  1.4125319264048677E+00 a       502     1     6     2     7
  2.4881084704235559E-01 a       503     1     6     2     8
 -6.8811986186153029E-02 a       504     1     6     2     9
  2.6210934048518475E-01 a       505     1     6     2    10
 -4.9027148599796344E-02 a       506     1     6     2    11
  3.9908702184461425E-01 a       507     1     6     2    12
 -1.4949860463018356E+00 a       508     1     6     2    13
  1.4465170365184705E+00 a       509     1     6     2    14
  1.7215990787122857E+00 a       510     1     6     2    15
  1.0366719143054869E-01 a       511     1     7     2     1
 -5.0146089134130067E-01 a       512     1     7     2     2
  6.7318287268690746E-01 a       513     1     7     2     3
  2.2846193215677615E+00 a       514     1     7     2     4
 -7.3029775177749845E-01 a       515     1     7     2     5
 -1.0126961129679465E-01 a       516     1     7     2     6
 -2.0809598985001423E+00 a       517     1     7     2     7
  1.7527175738614911E-01 a       518     1     7     2     8
  8.0193688101932015E-01 a       519     1     7     2     9
 -1.5601789952703232E-01 a       520     1     7     2    10
  8.8955429273892617E-01 a       521     1     7     2    11
  1.5581336527491769E+00 a       522     1     7     2    12
 -1.1208618574627778E-01 a       523     1     7     2    13
  7.8805264305794753E-01 a       524     1     7     2    14
  1.6631267664116881E-01 a       525     1     7     2    15
 -5.5317630113624372E-01 a       526     1     8     2     1
  2.5075382323318124E-01 a       527     1     8     2     2
 -4.7741630697765602E-01 a       528     1     8     2     3
  4.2187714765009693E-01 a       529     1     8     2     4
 -6.8631257530128253E-01 a       530     1     8     2     5
  1.9984969104940306E-01 a       531     1     8     2     6
 -7.6819539537340831E-02 a       532     1     8     2     7
 -2.0320889740630285E-01 a       533     1     8     2     8
