################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.8290245974962882E-01 a        66     0     5     1     6
 -7.2767168982886932E-01 a        67     0     5     1     7
  2.3220724776409352E-01 a        68     0     5     1     8
  4.0726148786968114E-01 a        69     0     5     1     9
  6.0584734651690886E-01 a        70     0     5     1    10
  1.1351099591251619E-01 a        71     0     5     1    11
 -6.2885129751452851E-01 a        72     0     5     1    12
  2.0340664715163916E-02 a        73     0     5     1    13
  4.1112145363476937E-01 a        74     0     5     1    14
  6.4386890378265060E-01 a        75     0     5     1    15
 -3.0361231038175041E-01 a        76     0     6     1     1
  1.7447545950484739E-01 a        77     0     6     1     2
  3.6121525697361012E-01 a        78     0     6     1     3
  4.5542720502211315E-01 a        79     0     6     1     4
 -1.3465420437145126E-01 a        80     0     6     1     5
 -9.1239862382604731E-02 a        81     0     6     1     6
  2.3436876535515665E-02 a        82     0     6     1     7
 -1.3101836516786286E-01 a        83     0     6     1     8
 -1.5741762689892894E-01 a        84     0     6     1     9
 -1.3308467094256635E-02 a        85     0     6     1    10
 -7.1472852612035287E-01 a        86     0     6     1    11
 -3.2218971736651136E-01 a        87     0     6     1    12
  3.6012952845191604E-01 a        88     0     6     1    13
 -4.4252030716100954E-01 a        89     0     6     1    14
 -4.3410900775862393E-01 a        90     0     6     1    15
 -4.4340337662685719E-01 a        91     0     7     1     1
 -1.0917277767892337E+00 a        92     0     7     1     2
 -9.4466313372820654E-01 a        93     0     7     1     3
  1.0485943564974842E+00 a        94     0     7     1     4
  1.2683329253895506E-01 a        95     0     7     1     5
  1.2901544349404361E+00 a        96     0     7     1     6
  4.8342874738200314E-01 a        97     0     7     1     7
 -8.1915359876392635E-01 a        98     0     7     1     8
  3.5150413575164907E-02 a        99     0     7     1     9
 -9.6113252977417796E-01 a       100     0     7     1    10
  1.8354767096890373E-01 a       101     0     7     1    11
  3.7787401170780927E-01 a       102     0     7     1    12
 -2.2082322861288964E-01 a       103     0     7     1    13
  8.8303203481360573E-02 a       104     0     7     1    14
  1.7980388886593301E-01 a       105     0     7     1    15
  6.8737789285118929E-03 a       106     0     8     1     1
 -1.3327572293645307E-01 a       107     0     8     1     2
  7.1915650544077181E-01 a       108     0     8     1     3
  1.4938737591675591E-01 a       109     0     8     1     4
 -8.8878174866440807E-01 a       110     0     8     1     5
  1.8983014772576104E-01 a       111     0     8     1     6
  1.0450457922585400E-01 a       112     0     8     1     7
 -2.7217779187166019E-01 a       113     0     8     1     8
 -3.3653144746263092E-01 a       114     0     8     1     9
 -7.2440335949474233E-01 a       115     0     8     1    10
 -1.7657781113914572E-01 a       116     0     8     1    11
  3.5966626351739933E-01 a       117     0     8     1    12
  2.9682512912059415E-02 a       118     0     8     1    13
  2.6123947357241584E-01 a       119     0     8     1    14
  3.5278403801083635E-01 a       120     0     8     1    15
  3.6116218546472567E-02 a       121     0     9     1     1
  9.7539065589558183E-01 a       122     0     9     1     2
  5.8837634960967433E-01 a       123     0     9     1     3
 -1.3635063463459971E+00 a       124     0     9     1     4
  3.1168429672847953E-01 a       125     0     9     1     5
 -3.6472588715515192E-01 a       126     0     9     1     6
 -1.3644964710425167E-01 a       127     0     9     1     7
  6.5108140684969706E-01 a       128     0     9     1     8
  5.2861884237585768E-02 a       129     0     9     1     9
  6.2021189644912789E-01 a       130     0     9     1    10
  4.6190570010042287E-01 a       131     0     9     1    11
 -6.2102322794914372E-02 a       132     0     9     1    12
  2.7501279649311855E-01 a       133     0     9     1    13
  1.1306806132422173E-01 a       134     0     9     1    14
 -5.5823318777072750E-01 a       135     0     9     1    15
  4.1854931989034450E-01 a       136     0    10     1     1
  1.2753941648632555E-01 a       137     0    10     1     2
 -7.5518508684513500E-02 a       138     0    10     1     3
  1.1185816594352412E-01 a       139     0    10     1     4
  3.2326243490874251E-01 a       140     0    10     1     5
 -7.5127412118909320E-01 a       141     0    10     1     6
 -7.6056149890110350E-02 a       142     0    10     1     7
  3.9285388445720093E-01 a       143     0    10     1     8
  3.6090936607660878E-01 a       144     0    10     1     9
  1.2386523064523314E-01 a       145     0    10     1    10
 -7.1694602923648626E-02 a       146     0    10     1    11
 -3.3164370631403256E-01 a       147     0    10     1    12
 -8.7571644631410775E-02 a       148     0    10     1    13
 -4.0300837759439678E-01 a       149     0    10     1    14
 -2.0236324221842028E-01 a       150     0    10     1    15
  8.0327239037324905E-01 a       151     0    11     1     1
 -1.1519866087187427E+00 a       152     0    11     1     2
 -8.5654432491322274E-01 a       153     0    11     1     3
  4.0134182243133615E-01 a       154     0    11     1     4
 -4.1071717939897862E-01 a       155     0    11     1     5
 -1.6060205335054129E-01 a       156     0    11     1     6
 -1.8165009498901305E-01 a       157     0    11     1     7
  3.5282947831639672E-01 a       158     0    11     1     8
 -3.6132010654344909E-01 a       159     0    11     1     9
 -8.3290720263561846E-01 a       160     0    11     1    10
 -6.5448377123260826E-01 a       161     0    11     1    11
  1.9647345980915099E-01 a       162     0    11     1    12
 -2.7385550310890644E-01 a       163     0    11     1    13
 -2.1590541076240632E-01 a       164     0    11     1    14
  4.1709776383040342E-01 a       165     0    11     1    15
  3.8936809813880313E-02 a       166     0    12     1     1
 -3.2039924659002167E-01 a       167     0    12     1     2
 -3.4069529834100543E-01 a       168     0    12     1     3
  9.2485126558406516E-02 a       169     0    12     1     4
 -1.4678388571540754E-01 a       170     0    12     1     5
  4.8889714264788647E-01 a       171     0    12     1     6
 -3.6996410455780268E-02 a       172     0    12     1     7
 -2.3919367442442449E-01 a       173     0    12     1     8
 -2.0893100548175592E-01 a       174     0    12     1     9
  4.0054574609400839E-01 a       175     0    12     1    10
 -2.3865451189350559E-02 a       176     0    12     1    11
  1.4696077942079008E-01 a       177     0    12     1    12
 -2.2934499901658034E-01 a       178     0    12     1    13
  5.0957434851677773E-02 a       179     0    12     1    14
  1.2619536672633272E-01 a       180     0    12     1    15
 -2.3519200961973338E-01 a       181     0    13     1     1
  4.5613181699754851E-01 a       182     0    13     1     2
  8.7043839767850531E-02 a       183     0    13     1     3
  1.0895650211210563E-01 a       184     0    13     1     4
  1.2727226988907089E-01 a       185     0    13     1     5
 -4.5538264629967162E-01 a       186     0    13     1     6
 -4.3093740892484578E-01 a       187     0    13     1     7
 -5.2138437637112989E-01 a       188     0    13     1     8
 -3.2587493429410186E-01 a       189     0    13     1     9
  3.4328818719271392E-01 a       190     0    13     1    10
  5.9907928672643640E-01 a       191     0    13     1    11
  2.9293728750734199E-01 a       192     0    13     1    12
 -1.8754250180073781E-01 a       193     0    13     1    13
  4.3149357241280184E-01 a       194     0    13     1    14
 -3.9968664283486999E-01 a       195     0    13     1    15
  1.7967226243565701E-01 a       196     0    14     1     1
  9.0830144754135648E-03 a       197     0    14     1     2
 -4.6467322325932203E-02 a       198     0    14     1     3
 -5.5941331664233124E-02 a       199     0    14     1     4
  7.9173692948606381E-03 a       200     0    14     1     5
 -4.0323523586432132E-02 a       201     0    14     1     6
  3.8983550496891214E-02 a       202     0    14     1     7
  1.4927975117211811E-01 a       203     0    14     1     8
 -3.0882548709297467E-02 a       204     0    14     1     9
  6.0890036772514658E-02 a       205     0    14     1    10
 -8.1849044397308363E-02 a       206     0    14     1    11
 -7.1853447931621753E-02 a       207     0    14     1    12
 -4.0803114679735200E-02 a       208     0    14     1    13
 -1.7272479194997484E-01 a       209     0    14     1    14
 -1.2254260324488110E-01 a       210     0    14     1    15
 -1.0248887067176532E-01 a       211     0    15     1     1
 -2.2040870197672982E-01 a       212     0    15     1     2
  1.4503256916390717E-01 a       213     0    15     1     3
 -5.8839322346413359E-01 a       214     0    15     1     4
  1.7681357193364702E-01 a       215     0    15     1     5
  1.3758045342671604E-01 a       216     0    15     1     6
 -6.9111773063929557E-02 a       217     0    15     1     7
  2.9829306944423373E-01 a       218     0    15     1     8
 -1.3460397685305203E-01 a       219     0    15     1     9
 -2.3150122541316553E-01 a       220     0    15     1    10
 -9.4839929529160150E-02 a       221     0    15     1    11
 -4.5676038580519940E-01 a       222     0    15     1    12
  7.1721589698860166E-02 a       223     0    15     1    13
 -5.4055538830104011E-01 a       224     0    15     1    14
 -1.6602007181100809E-01 a       225     0    15     1    15
  8.2039388968460400E-02 a       226     0    16     1     1
 -4.1479345824738494E-02 a       227     0    16     1     2
 -7.1717592564979657E-02 a       228     0    16     1     3
  1.9201192200287315E-01 a       229     0    16     1     4
 -1.5509496707232670E-01 a       230     0    16     1     5
  4.1378502798556913E-02 a       231     0    16     1     6
 -5.0194029131399767E-02 a       232     0    16     1     7
  1.4521955871095940E-02 a       233     0    16     1     8
 -2.0051264472915370E-03 a       234     0    16     1     9
  1.3460613892840813E-02 a       235     0    16     1    10
 -1.5437226951719696E-01 a       236     0    16     1    11
 -1.1217999998342236E-01 a       237     0    16     1    12
 -5.0449232970384041E-02 a       238     0    16     1    13
  6.2660072928780921E-03 a       239     0    16     1    14
  1.9919060852570270E-02 a       240     0    16     1    15
 -5.1774442172655810E-01 a       241     0    17     1     1
  2.6693010544011930E-01 a       242     0    17     1     2
 -2.5486431295892659E-01 a       243     0    17     1     3
 -2.8501399709090597E-01 a       244     0    17     1     4
  4.6009166947428720E-01 a       245     0    17     1     5
  2.2561820660164988E-02 a       246     0    17     1     6
 -1.4883698188489311E-01 a       247     0    17     1     7
 -2.2207713467893866E-01 a       248     0    17     1     8
  5.5372224727852337E-01 a       249     0    17     1     9
 -4.0807200166668939E-01 a       250     0    17     1    10
 -1.2882202297794373E-01 a       251     0    17     1    11
  5.0924589376023906E-02 a       252     0    17     1    12
 -4.5388417904153745E-02 a       253     0    17     1    13
 -2.4269917207119063E-01 a       254     0    17     1    14
 -1.5332315201452135E-01 a       255     0    17     1    15
  1.2354218128408585E-01 a       256     0    18     1     1
 -5.0757235795991215E-02 a       257     0    18     1     2
  1.4190711137037715E-01 a       258     0    18     1     3
  1.8293579943385985E-01 a       259     0    18     1     4
 -1.3978649117596659E-01 a       260     0    18     1     5
  8.3170763581907924E-04 a       261     0    18     1     6
  2.8333319584075516E-02 a       262     0    18     1     7
  5.4667784428645380E-02 a       263     0    18     1     8
 -1.8612338413109558E-01 a       264     0    18     1     9
 -9.9488117761385390E-03 a       265     0    18     1    10
 -9.6674568474558659E-02 a       266     0    18     1    11
 -7.1711868984563054E-02 a       267     0    18     1    12
 -1.2103860158580299E-02 a       268     0    18     1    13
  1.0432001533464566E-01 a       269     0    18     1    14
 -3.9748261484940511E-02 a       270     0    18     1    15
  2.7154792656316762E-01 a       271     0    19     1     1
  3.6753358251482532E-01 a       272     0    19     1     2
 -7.5630034928030021E-01 a       273     0    19     1     3
 -3.0384984601633630E-01 a       274     0    19     1     4
  2.0604057621582295E-01 a       275     0    19     1     5
  3.0564855235484573E-01 a       276     0    19     1     6
  1.0358975639953781E-01 a       277     0    19     1     7
 -1.6931319954759269E-01 a       278     0    19     1     8
 -1.3167501372266409E-02 a       279     0    19     1     9
  3.9975605273726184E-01 a       280     0    19     1    10
  9.0602780298840968E-01 a       281     0    19     1    11
  3.9603719814751592E-01 a       282     0    19     1    12
  4.4604699028430027E-02 a       283     0    19     1    13
  1.2685567449059568E-01 a       284     0    19     1    14
  7.5154494716265641E-01 a       285     0    19     1    15
  1.4066923835554632E-01 a       286     0    20     1     1
 -2.2919588860009769E-02 a       287     0    20     1     2
  1.0494564096806105E-01 a       288     0    20     1     3
  1.1116871224141749E-01 a       289     0    20     1     4
 -2.8510888230036230E-01 a       290     0    20     1     5
 -7.6874699749008138E-02 a       291     0    20     1     6
 -6.3543639666708267E-03 a       292     0    20     1     7
  3.8954753950290411E-02 a       293     0    20     1     8
 -1.6821242636778772E-02 a       294     0    20     1     9
  7.5397195748926435E-02 a       295     0    20     1    10
 -1.3214232077243729E-01 a       296     0    20     1    11
 -3.8876066800153437E-02 a       297     0    20     1    12
  2.0395387079279159E-01 a       298     0    20     1    13
 -1.3487016467113291E-01 a       299     0    20     1    14
 -2.1418556722476816E-02 a       300     0    20     1    15
  4.6267400480132637E-01 a       301     0    21     1     1
 -3.4936831701113097E-01 a       302     0    21     1     2
  5.4233487385149137E-01 a       303     0    21     1     3
  1.8602225993509611E-01 a       304     0    21     1     4
 -2.9360988145794537E-01 a       305     0    21     1     5
 -1.9837670349736364E-01 a       306     0    21     1     6
  3.7119405026553770E-01 a       307     0    21     1     7
  2.4808350228038042E-01 a       308     0    21     1     8
 -5.0290178865344359E-01 a       309     0    21     1     9
  4.5128489921518722E-01 a       310     0    21     1    10
  1.4822887785860683E-01 a       311     0    21     1    11
  2.2937215462183080E-02 a       312     0    21     1    12
  3.9996648348962460E-01 a       313     0    21     1    13
  2.8261017518694137E-01 a       314     0    21     1    14
 -9.0240818407824573E-03 a       315     0    21     1    15
 -4.5350898759072944E-01 a       316     0    22     1     1
 -2.0070959293007010E-01 a       317     0    22     1     2
  1.2104351312464855E-01 a       318     0    22     1     3
  1.4487112333797836E-01 a       319     0    22     1     4
  2.4991791705991889E-01 a       320     0    22     1     5
  4.6088099235720305E-02 a       321     0    22     1     6
 -2.1673735431166746E-01 a       322     0    22     1     7
 -6.9434094127903814E-02 a       323     0    22     1     8
  2.8146613760210593E-01 a       324     0    22     1     9
 -4.4007545341152238E-01 a       325     0    22     1    10
 -4.9156689107668528E-01 a       326     0    22     1    11
 -2.6572485155037251E-01 a       327     0    22     1    12
 -4.9050257811754838E-01 a       328     0    22     1    13
  8.8263696213838366E-02 a       329     0    22     1    14
 -2.7799498244971199E-01 a       330     0    22     1    15
  1.0832808893987680E-01 a       331     0    23     1     1
 -5.0492323350472723E-01 a       332     0    23     1     2
  2.1557511662492701E-01 a       333     0    23     1     3
  1.0305162799631074E-01 a       334     0    23     1     4
 -2.6732863671434109E-01 a       335     0    23     1     5
 -3.1777461540594254E-01 a       336     0    23     1     6
 -1.2094624621818841E-01 a       337     0    23     1     7
 -1.7137341242201436E-02 a       338     0    23     1     8
  8.4420352242606064E-02 a       339     0    23     1     9
 -3.1373024206873040E-01 a       340     0    23     1    10
 -6.8701836425254070E-01 a       341     0    23     1    11
 -1.0505151276119878E-01 a       342     0    23     1    12
 -2.9989211465156168E-01 a       343     0    23     1    13
  1.3082228727139397E-01 a       344     0    23     1    14
 -1.2422342199634681E-01 a       345     0    23     1    15
  2.1064139432899329E-01 a       346     0    24     1     1
 -2.1403904563194268E-01 a       347     0    24     1     2
 -1.7744837875293129E-01 a       348     0    24     1     3
 -3.9736191061070540E-03 a       349     0    24     1     4
  3.6945946003752467E-01 a       350     0    24     1     5
  3.4443462039187933E-01 a       351     0    24     1     6
 -2.1282703683935311E-01 a       352     0    24     1     7
 -5.6710933798096254E-02 a       353     0    24     1     8
  4.9065127905597589E-01 a       354     0    24     1     9
 -3.8479696296806878E-02 a       355     0    24     1    10
  5.2582015785481806E-01 a       356     0    24     1    11
 -1.9031022837749695E-01 a       357     0    24     1    12
  2.8485844995188364E-01 a       358     0    24     1    13
  2.8048166884530329E-01 a       359     0    24     1    14
  1.1596059700627645E-01 a       360     0    24     1    15
  4.6633584792580215E-02 a       361     0    25     1     1
  1.4533867712440796E-01 a       362     0    25     1     2
  1.9198032674509653E-02 a       363     0    25     1     3
  1.1432427168511344E-01 a       364     0    25     1     4
 -2.4939680122346650E-01 a       365     0    25     1     5
 -1.0859003889524223E-01 a       366     0    25     1     6
  1.3678517961451347E-01 a       367     0    25     1     7
 -3.7377221731486358E-03 a       368     0    25     1     8
 -2.3860077154680656E-01 a       369     0    25     1     9
  7.6343896452745960E-02 a       370     0    25     1    10
 -1.7576835210113276E-01 a       371     0    25     1    11
  1.7289548662328985E-01 a       372     0    25     1    12
  1.2327482564605521E-01 a       373     0    25     1    13
 -1.5633739213660974E-01 a       374     0    25     1    14
  3.9415466494406921E-02 a       375     0    25     1    15
  1.0223221228870392E+00 a       376     0    26     1     1
 -5.4784415211412762E-01 a       377     0    26     1     2
  7.0296925949377209E-01 a       378     0    26     1     3
  1.7225583014406626E-01 a       379     0    26     1     4
 -5.0080966616933220E-01 a       380     0    26     1     5
 -2.3688455925769389E-02 a       381     0    26     1     6
  3.4910000246321410E-01 a       382     0    26     1     7
  5.2464911807592629E-01 a       383     0    26     1     8
 -7.5777856078875105E-01 a       384     0    26     1     9
  3.2520786342656710E-01 a       385     0    26     1    10
 -2.8374779420466367E-01 a       386     0    26     1    11
 -7.3457344258660684E-02 a       387     0    26     1    12
  3.8591733356808428E-01 a       388     0    26     1    13
 -2.3402518722965446E-01 a       389     0    26     1    14
 -7.1422381337725427E-01 a       390     0    26     1    15
 -9.1236173183857805E-01 a       391     0    27     1     1
  1.0921545250088334E+00 a       392     0    27     1     2
 -3.2084403292460018E-01 a       393     0    27     1     3
 -8.3160434359799240E-01 a       394     0    27     1     4
  2.6937607123728630E-01 a       395     0    27     1     5
 -9.4243525467719780E-01 a       396     0    27     1     6
 -2.4274817773443777E-01 a       397     0    27     1     7
  1.4589997923840170E-01 a       398     0    27     1     8
  4.4061634948635270E-01 a       399     0    27     1     9
 -3.3877761381283694E-01 a       400     0    27     1    10
  2.4614312738012362E-01 a       401     0    27     1    11
  6.2197292853090259E-02 a       402     0    27     1    12
  3.2461325207275911E-02 a       403     0    27     1    13
 -5.5001787908148891E-01 a       404     0    27     1    14
  7.2496854663360699E-02 a       405     0    27     1    15
 -1.9684424064284550E-01 a       406     0    28     1     1
 -2.5614587195216992E-01 a       407     0    28     1     2
  2.4100785587378232E-01 a       408     0    28     1     3
 -1.7929883308664513E-01 a       409     0    28     1     4
  4.6883326673088449E-01 a       410     0    28     1     5
  1.4014603720927435E-01 a       411     0    28     1     6
  4.4130749458593771E-02 a       412     0    28     1     7
 -5.5621188809238789E-02 a       413     0    28     1     8
  8.9632909065126457E-02 a       414     0    28     1     9
 -2.4233227049885853E-01 a       415     0    28     1    10
 -6.4672678675808296E-02 a       416     0    28     1    11
 -2.4848340107350333E-02 a       417     0    28     1    12
 -2.6172526358397197E-01 a       418     0    28     1    13
  1.5146049141050164E-01 a       419     0    28     1    14
 -2.8936326558544151E-01 a       420     0    28     1    15
 -6.6942883805679376E-01 a       421     0    29     1     1
  5.2172451906753081E-01 a       422     0    29     1     2
  4.4432902074774613E-02 a       423     0    29     1     3
  6.0003836282895306E-01 a       424     0    29     1     4
  1.6331482066463843E-01 a       425     0    29     1     5
  1.7804538961837518E-01 a       426     0    29     1     6
  2.4475058080019602E-01 a       427     0    29     1     7
 -4.9716664704894747E-01 a       428     0    29     1     8
  5.4871549045218987E-02 a       429     0    29     1     9
  3.8228738247158428E-01 a       430     0    29     1    10
  7.4202640358366906E-02 a       431     0    29     1    11
 -3.7032607618203914E-02 a       432     0    29     1    12
 -5.5238739677256038E-02 a       433     0    29     1    13
 -2.8252795965479643E-01 a       434     0    29     1    14
  4.3403121855967911E-02 a       435     0    29     1    15
 -4.7986362900021623E-01 a       436     0    30     1     1
  1.5688123267821080E-01 a       437     0    30     1     2
 -3.6049430904900209E-01 a       438     0    30     1     3
  5.3125026122991968E-03 a       439     0    30     1     4
  1.3020510230801804E-01 a       440     0    30     1     5
  2.0579636502696422E-01 a       441     0    30     1     6
 -1.4674446636551963E-01 a       442     0    30     1     7
 -2.6512836728400946E-01 a       443     0    30     1     8
  1.8807974369594604E-01 a       444     0    30     1     9
  4.7692322731018033E-02 a       445     0    30     1    10
  2.8561967137435690E-01 a       446     0    30     1    11
  1.1822229199474177E-02 a       447     0    30     1    12
 -2.0890093948817723E-01 a       448     0    30     1    13
  5.1696894390261805E-01 a       449     0    30     1    14
  7.2475547333402623E-01 a       450     0    30     1    15
 -1.1243203110340632E+00 a       451     0    31     1     1
  2.6481325021906804E-01 a       452     0    31     1     2
 -3.6834575152767463E-01 a       453     0    31     1     3
  1.4935435506726333E-01 a       454     0    31     1     4
  2.4425173723614774E-01 a       455     0    31     1     5
  1.8887700307058619E-01 a       456     0    31     1     6
  1.0549483381843378E-01 a       457     0    31     1     7
  1.2582004343453418E-01 a       458     0    31     1     8
  4.0020554730513436E-01 a       459     0    31     1     9
  1.4334838380427720E-02 a       460     0    31     1    10
  7.2333909323793177E-01 a       461     0    31     1    11
  3.8798830439429347E-02 a       462     0    31     1    12
  9.5658286657200309E-01 a       463     0    31     1    13
 -1.6195507421465517E-02 a       464     0    31     1    14
 -8.5693855154028456E-02 a       465     0    31     1    15
 -3.5917148141762212E-01 b       466     1     1
 -6.1867030007145211E-02 b       467     1     2
 -7.2765084070236274E-01 b       468     1     3
  7.5368313446363775E-03 b       469     1     4
  3.4036372615752969E-01 b       470     1     5
 -3.1764411872371612E-02 b       471     1     6
 -1.0236761910047970E-01 b       472     1     7
 -8.8404013686472091E-02 b       473     1     8
  4.2963432644836874E-01 b       474     1     9
 -2.4133228990346189E-01 b       475     1    10
  2.9235386804450952E-01 b       476     1    11
  6.6844639243420920E-02 b       477     1    12
  1.7458416240573912E-01 b       478     1    13
 -4.4482083393340074E-02 b       479     1    14
  1.9967703890177409E-03 b       480     1    15
 -2.7134529425788184E-01 a       481     1     1     2     1
  2.2903071276624123E-01 a       482     1     1     2     2
 -1.8432412072190214E-02 a       483     1     1     2     3
  7.2408644527021809E-03 a       484     1     1     2     4
 -1.1684524774659873E-01 a       485     1     1     2     5
 -8.8811770423658343E-02 a       486     1     1     2     6
  7.4418324365212596E-01 a       487     1     1     2     7
  1.1553514770386721E-02 a       488     1     1     2     8
  4.9870431658499342E-01 a       489     1     1     2     9
  5.6109637054029660E-01 a       490     1     1     2    10
  6.6305783959862863E-01 a       491     1     1     2    11
  2.8703445168354162E-02 a       492     1     1     2    12
 -3.2597937542861710E-01 a       493     1     1     2    13
  4.6312673593109926E-01 a       494     1     1     2    14
  5.3545852006681871E-01 a       495     1     1     2    15
  1.4413259825090477E-01 a       496     1     2     2     1
  5.7709535650885357E-01 a       497     1     2     2     2
 -6.7952410686487807E-01 a       498     1     2     2     3
 -1.4135996528778500E-02 a       499     1     2     2     4
 -4.5183351945943123E-01 a       500     1     2     2     5
 -1.5143115927828638E-01 a       501     1     2     2     6
  3.8243264738242194E-01 a       502     1     2     2     7
 -8.0479978915849251E-02 a       503     1     2     2     8
  9.1842459008446231E-02 a       504     1     2     2     9
  4.9872794707308110E-01 a       505     1     2     2    10
 -2.3487037864102875E-02 a       506     1     2     2    11
  2.4716904994593187E-02 a       507     1     2     2    12
 -3.6692270105226826E-01 a       508     1     2     2    13
  8.0064889944360651E-01 a       509     1     2     2    14
  7.3144533492889435E-02 a       510     1     2     2    15
  5.7343362930559849E-01 a       511     1     3     2     1
 -7.8968466899205292E-01 a       512     1     3     2     2
 -1.5266015471542035E-01 a       513     1     3     2     3
 -3.2084581599544199E-01 a       514     1     3     2     4
 -7.8617557042230016E-02 a       515     1     3     2     5
 -5.0854436969016281E-01 a       516     1     3     2     6
 -3.8107210398981312E-01 a       517     1     3     2     7
  3.1601838874523730E-01 a       518     1     3     2     8
 -8.0256030998396677E-02 a       519     1     3     2     9
  4.0654507955240921E-01 a       520     1     3     2    10
  9.0452828212234854E-02 a       521     1     3     2    11
  1.3713600809662943E-01 a       522     1     3     2    12
  2.1559623452852922E-01 a       523     1     3     2    13
 -1.7547425300506306E-01 a       524     1     3     2    14
  1.2779568510867706E-01 a       525     1     3     2    15
  2.6659355877632540E-01 a       526     1     4     2     1
 -5.9379013524019933E-02 a       527     1     4     2     2
 -7.9104264173240294E-03 a       528     1     4     2     3
  7.1238827381479491E-02 a       529     1     4     2     4
 -1.0799072777302002E-01 a       530     1     4     2     5
  2.5321975802762575E-01 a       531     1     4     2     6
 -4.2903009403125270E-01 a       532     1     4     2     7
