################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.6682662332705649E+00 a        51     0     4     1     6
  1.0768961315735914E+00 a        52     0     4     1     7
  5.0992693461093877E-02 a        53     0     4     1     8
 -2.1982613134824511E-02 a        54     0     4     1     9
  7.3088204216257391E-01 a        55     0     4     1    10
 -3.6822325615859175E-01 a        56     0     4     1    11
 -1.4614290284201359E-01 a        57     0     4     1    12
 -1.5578120195126808E+00 a        58     0     4     1    13
  7.5276923855405353E-02 a        59     0     4     1    14
  6.2713856514039901E-01 a        60     0     4     1    15
  1.3332994313208053E+00 a        61     0     5     1     1
 -1.9269290067976808E-01 a        62     0     5     1     2
 -2.4322970674639979E-01 a        63     0     5     1     3
 -2.5684551167289440E+00 a        64     0     5     1     4
 -1.4693022879633619E+00 a        65     0     5     1     5
 -4.1235117558148611E+00 a        66     0     5     1     6
  1.0138591265986447E+00 a        67     0     5     1     7
 -1.4463569707882917E+00 a        68     0     5     1     8
  2.2783182338522759E-01 a        69     0     5     1     9
 -4.5661991936739071E-01 a        70     0     5     1    10
 -8.0282753831249909E-01 a        71     0     5     1    11
  4.0852040177338383E-01 a        72     0     5     1    12
  1.6918496716079350E+00 a        73     0     5     1    13
  7.5685012323930478E-01 a        74     0     5     1    14
 -7.0168742702277676E-01 a        75     0     5     1    15
 -2.9894772742096071E-01 a        76     0     6     1     1
  7.0949200792812628E-01 a        77     0     6     1     2
  3.2523143789068570E-01 a        78     0     6     1     3
  1.9164434872256444E+00 a        79     0     6     1     4
 -1.8623824331911115E-01 a        80     0     6     1     5
  9.2487202073772012E-01 a        81     0     6     1     6
  1.1557615330402466E+00 a        82     0     6     1     7
  1.1953030779576844E-01 a        83     0     6     1     8
  2.2430527145790166E-01 a        84     0     6     1     9
  9.7188391836085752E-01 a        85     0     6     1    10
 -5.2127262535651020E-01 a        86     0     6     1    11
 -5.7318455541392554E-01 a        87     0     6     1    12
 -1.4630942688717989E+00 a        88     0     6     1    13
 -1.4640295265334460E-01 a        89     0     6     1    14
  2.2544774875511708E-02 a        90     0     6     1    15
  1.1951056474022435E+00 a        91     0     7     1     1
  1.0828465244792120E+00 a        92     0     7     1     2
  1.2299265290715733E+00 a        93     0     7     1     3
  3.2802726880505038E+00 a        94     0     7     1     4
 -8.5263025876819976E-01 a        95     0     7     1     5
  3.7997870928805564E+00 a        96     0     7     1     6
  1.9433440418598227E+00 a        97     0     7     1     7
  8.9093255656528259E-01 a        98     0     7     1     8
 -4.1923321974367586E-02 a        99     0     7     1     9
 -5.6373156077709630E-01 a       100     0     7     1    10
  3.8017771922465005E-01 a       101     0     7     1    11
 -4.7959344239016599E-01 a       102     0     7     1    12
 -2.8900455671196585E+00 a       103     0     7     1    13
 -1.8551097626558235E+00 a       104     0     7     1    14
  1.5358219907900494E+00 a       105     0     7     1    15
 -6.3445816279136491E-01 a       106     0     8     1     1
 -2.2499774998072888E-01 a       107     0     8     1     2
 -3.9544602110481519E-01 a       108     0     8     1     3
 -4.8660447777730131E-01 a       109     0     8     1     4
  1.9064586593680827E-01 a       110     0     8     1     5
 -9.9330134838140394E-01 a       111     0     8     1     6
  9.9061330923274504E-01 a       112     0     8     1     7
 -3.3082694953413555E-01 a       113     0     8     1     8
  4.1004638202028715E-01 a       114     0     8     1     9
  5.8607742143897956E-01 a       115     0     8     1    10
 -3.0837103459234394E-01 a       116     0     8     1    11
  5.5819227180024085E-02 a       117     0     8     1    12
 -3.0529089872017891E-02 a       118     0     8     1    13
  2.7566983425760250E-01 a       119     0     8     1    14
 -2.5977624850888631E-01 a       120     0     8     1    15
 -3.1079339336626471E-01 a       121     0     9     1     1
 -5.8533178568402483E-02 a       122     0     9     1     2
 -1.2471298799109594E+00 a       123     0     9     1     3
 -2.0772058703585747E+00 a       124     0     9     1     4
  3.2216760062466682E-01 a       125     0     9     1     5
  6.7457914932691376E-01 a       126     0     9     1     6
 -6.5672807725927818E-01 a       127     0     9     1     7
  1.8062423146026294E+00 a       128     0     9     1     8
  1.4823770247274348E-01 a       129     0     9     1     9
  3.6191431893971071E-01 a       130     0     9     1    10
 -3.2891835376738641E-02 a       131     0     9     1    11
  4.2687163350698443E-02 a       132     0     9     1    12
 -2.3568952524890480E-01 a       133     0     9     1    13
  2.5864271235452208E-01 a       134     0     9     1    14
 -1.1223747606032668E+00 a       135     0     9     1    15
 -7.1366049286065314E-01 a       136     0    10     1     1
 -6.0938830204163796E-01 a       137     0    10     1     2
 -1.0545127887985281E-01 a       138     0    10     1     3
 -1.2781311335761798E+00 a       139     0    10     1     4
  9.2240383639197465E-01 a       140     0    10     1     5
 -2.8297371540287823E+00 a       141     0    10     1     6
  4.6291388503466113E-01 a       142     0    10     1     7
 -5.1121280402820768E-01 a       143     0    10     1     8
  3.6195476788564679E-01 a       144     0    10     1     9
  1.4998876824703644E+00 a       145     0    10     1    10
 -5.8868706518102132E-01 a       146     0    10     1    11
 -3.5181299750405892E-01 a       147     0    10     1    12
  7.4931323726517785E-01 a       148     0    10     1    13
  1.5010907063778942E-01 a       149     0    10     1    14
 -1.0365324566194158E+00 a       150     0    10     1    15
 -1.2163916434225446E+00 a       151     0    11     1     1
  1.6456696466981560E+00 a       152     0    11     1     2
  1.7416294657906255E+00 a       153     0    11     1     3
  1.6045216692983117E+00 a       154     0    11     1     4
  4.2751862936840629E-01 a       155     0    11     1     5
 -1.6118791321581538E-01 a       156     0    11     1     6
  1.0182819132327277E+00 a       157     0    11     1     7
 -1.2873453140169102E+00 a       158     0    11     1     8
 -1.1347713083634681E+00 a       159     0    11     1     9
 -9.3875552377666749E-01 a       160     0    11     1    10
 -8.7421817235568888E-01 a       161     0    11     1    11
 -5.7473153604078309E-01 a       162     0    11     1    12
 -1.4920794876815491E+00 a       163     0    11     1    13
 -7.3692271242208585E-01 a       164     0    11     1    14
  2.7436215921872598E+00 a       165     0    11     1    15
 -2.4478589107754560E+00 a       166     0    12     1     1
 -2.9185579693214841E-01 a       167     0    12     1     2
 -6.6856602989573544E-01 a       168     0    12     1     3
 -1.3920913871786085E+00 a       169     0    12     1     4
  9.2730023431521413E-01 a       170     0    12     1     5
  1.6429686332138738E+00 a       171     0    12     1     6
  1.1353183098340589E+00 a       172     0    12     1     7
 -3.6926942441889105E-01 a       173     0    12     1     8
 -3.4493512504039470E-01 a       174     0    12     1     9
 -9.4510201885753786E-01 a       175     0    12     1    10
  1.2990092941872073E+00 a       176     0    12     1    11
 -2.5525565072587109E-01 a       177     0    12     1    12
  2.9032563444122861E-01 a       178     0    12     1    13
 -1.2411042606663962E+00 a       179     0    12     1    14
  2.3405666504299769E+00 a       180     0    12     1    15
 -6.0785794709336738E-01 a       181     0    13     1     1
  3.5552790132502976E-01 a       182     0    13     1     2
 -3.2423865304587757E-01 a       183     0    13     1     3
 -1.5685285772167608E+00 a       184     0    13     1     4
 -1.2500817085879007E-01 a       185     0    13     1     5
  1.8628891596278874E+00 a       186     0    13     1     6
 -2.4275062171223043E+00 a       187     0    13     1     7
 -3.9085273739479642E-01 a       188     0    13     1     8
 -2.4096351264120128E-01 a       189     0    13     1     9
  1.2046866108639676E+00 a       190     0    13     1    10
  1.7176587641410117E+00 a       191     0    13     1    11
  1.6095346744106356E+00 a       192     0    13     1    12
 -1.6010987513548087E+00 a       193     0    13     1    13
  9.5936514050958144E-01 a       194     0    13     1    14
 -3.5078701699800954E+00 a       195     0    13     1    15
 -9.0786039285404929E-01 a       196     0    14     1     1
  2.4559182150727481E-02 a       197     0    14     1     2
 -8.5813927186571337E-01 a       198     0    14     1     3
  4.3834085778787257E-01 a       199     0    14     1     4
 -7.9801509041858376E-01 a       200     0    14     1     5
 -2.2717460355672645E-01 a       201     0    14     1     6
 -4.1385185001576796E-01 a       202     0    14     1     7
 -4.6968345409471635E-01 a       203     0    14     1     8
  3.3787270325044375E-02 a       204     0    14     1     9
 -7.1546349956016908E-01 a       205     0    14     1    10
  5.5773778129355389E-01 a       206     0    14     1    11
  9.2190458536159359E-01 a       207     0    14     1    12
 -8.5332399527404046E-01 a       208     0    14     1    13
  7.6597768436874447E-01 a       209     0    14     1    14
 -7.6067378778003858E-01 a       210     0    14     1    15
  8.3727847809926759E-01 a       211     0    15     1     1
 -1.0356105657497574E+00 a       212     0    15     1     2
  1.5275050687233565E+00 a       213     0    15     1     3
 -3.7785433702153609E-01 a       214     0    15     1     4
  9.1448037872305446E-02 a       215     0    15     1     5
 -1.8535514101422608E+00 a       216     0    15     1     6
  6.5071484862931317E-01 a       217     0    15     1     7
  1.2077746778613190E+00 a       218     0    15     1     8
  1.1372490473933488E+00 a       219     0    15     1     9
 -9.8744493290199953E-01 a       220     0    15     1    10
 -1.3990287075851682E+00 a       221     0    15     1    11
  7.3827046704087351E-01 a       222     0    15     1    12
  1.4410709904311223E+00 a       223     0    15     1    13
  1.9345261091355834E-01 a       224     0    15     1    14
  1.5955015712906278E+00 a       225     0    15     1    15
  9.4989953284991624E-01 a       226     0    16     1     1
  7.8915861230057782E-01 a       227     0    16     1     2
  1.3009228915533955E-01 a       228     0    16     1     3
 -4.2215982681917746E-01 a       229     0    16     1     4
  7.1942132607812037E-01 a       230     0    16     1     5
 -8.3360159507928980E-02 a       231     0    16     1     6
  2.4984651061197660E-01 a       232     0    16     1     7
 -2.8115677526726368E-01 a       233     0    16     1     8
  4.4164179209586812E-01 a       234     0    16     1     9
  6.1076146604335579E-01 a       235     0    16     1    10
 -3.6982290111143101E-01 a       236     0    16     1    11
 -2.8069047356921228E-01 a       237     0    16     1    12
  8.9355017726263572E-02 a       238     0    16     1    13
  1.4418223709294339E-01 a       239     0    16     1    14
  7.2816343593277866E-01 a       240     0    16     1    15
 -2.1805138246645644E-01 a       241     0    17     1     1
 -1.7441489990373449E-01 a       242     0    17     1     2
  1.0976908512589816E+00 a       243     0    17     1     3
 -7.1247563388467092E-02 a       244     0    17     1     4
 -4.1448851452115174E-02 a       245     0    17     1     5
  1.4161960605487545E+00 a       246     0    17     1     6
  6.2443598927845834E-01 a       247     0    17     1     7
 -3.1454920432542499E-01 a       248     0    17     1     8
 -7.5131283625858913E-01 a       249     0    17     1     9
  9.1066596454287052E-01 a       250     0    17     1    10
 -3.6264079303949814E-01 a       251     0    17     1    11
 -8.1766970815757567E-01 a       252     0    17     1    12
  1.0428681571063414E+00 a       253     0    17     1    13
 -7.6569732768690502E-01 a       254     0    17     1    14
 -3.0415249779139242E-01 a       255     0    17     1    15
  1.7776499463720163E+00 a       256     0    18     1     1
  3.0508182309844162E-01 a       257     0    18     1     2
 -1.5048394045073729E-01 a       258     0    18     1     3
  5.6524821645858514E-01 a       259     0    18     1     4
 -5.9101075982726625E-01 a       260     0    18     1     5
  4.2133887910148787E-01 a       261     0    18     1     6
  2.1900605429083028E-01 a       262     0    18     1     7
 -1.2047860755457232E-01 a       263     0    18     1     8
  8.6931189271366971E-01 a       264     0    18     1     9
 -1.5644390556635068E+00 a       265     0    18     1    10
  4.1839492971295561E-01 a       266     0    18     1    11
  1.0060657203352459E+00 a       267     0    18     1    12
  8.6529916571572529E-01 a       268     0    18     1    13
  4.0243245655774579E-01 a       269     0    18     1    14
 -4.0920541831742568E-01 a       270     0    18     1    15
  6.4010352938125870E-01 a       271     0    19     1     1
  3.6888010484089478E-01 a       272     0    19     1     2
  2.1245853729167945E+00 a       273     0    19     1     3
  4.8396088258858189E-01 a       274     0    19     1     4
 -1.2008395326270763E-01 a       275     0    19     1     5
 -4.8262170784993919E-01 a       276     0    19     1     6
 -2.8083119126029388E+00 a       277     0    19     1     7
  1.1666957456996465E+00 a       278     0    19     1     8
 -1.5749901254746909E-01 a       279     0    19     1     9
 -4.8336144529627389E-01 a       280     0    19     1    10
  8.5863441887890701E-01 a       281     0    19     1    11
  3.4737516070706553E-01 a       282     0    19     1    12
 -1.9322893812727238E+00 a       283     0    19     1    13
 -3.2256485626622039E-01 a       284     0    19     1    14
 -2.1865176671890891E+00 a       285     0    19     1    15
  1.2297606540855996E+00 a       286     0    20     1     1
  2.7668026569882065E-01 a       287     0    20     1     2
 -9.9832946291772706E-01 a       288     0    20     1     3
 -9.5387764533443320E-01 a       289     0    20     1     4
 -7.9274242650731064E-01 a       290     0    20     1     5
 -7.7160755785640267E-01 a       291     0    20     1     6
  1.8149623955787826E+00 a       292     0    20     1     7
 -8.4255344055068265E-02 a       293     0    20     1     8
  1.6254193221933833E-01 a       294     0    20     1     9
 -4.6003726008185269E-01 a       295     0    20     1    10
  3.1679762308885751E-01 a       296     0    20     1    11
 -1.8051458040640439E-01 a       297     0    20     1    12
  1.5115179039066889E-01 a       298     0    20     1    13
 -2.2557909385248293E-01 a       299     0    20     1    14
  8.3827385801110998E-01 a       300     0    20     1    15
  5.3609597419935584E-01 a       301     0    21     1     1
  1.8081074927244388E-02 a       302     0    21     1     2
 -1.1075697927378521E+00 a       303     0    21     1     3
 -3.8963204321994710E-01 a       304     0    21     1     4
 -6.7345729953656464E-01 a       305     0    21     1     5
 -7.9431017444344332E-01 a       306     0    21     1     6
 -1.6034173079821377E+00 a       307     0    21     1     7
  8.9041553716395339E-01 a       308     0    21     1     8
 -1.3466654333261827E+00 a       309     0    21     1     9
  2.2199096392537646E-01 a       310     0    21     1    10
 -8.1014323206149697E-01 a       311     0    21     1    11
  5.9948620043862211E-01 a       312     0    21     1    12
  4.2724452767877957E-01 a       313     0    21     1    13
  1.2585580057137027E+00 a       314     0    21     1    14
  5.4614008006527004E-01 a       315     0    21     1    15
 -2.7455306588104995E+00 a       316     0    22     1     1
  1.9732625191622222E-01 a       317     0    22     1     2
 -2.9661752339792086E-01 a       318     0    22     1     3
  5.4257758688932833E-01 a       319     0    22     1     4
  6.5791501956424192E-01 a       320     0    22     1     5
  5.4846233148684170E-02 a       321     0    22     1     6
  9.6950535940771554E-01 a       322     0    22     1     7
 -2.6240114927702052E-01 a       323     0    22     1     8
 -3.1229848762667289E-01 a       324     0    22     1     9
  6.8372900150298876E-01 a       325     0    22     1    10
  3.3017574845938473E-02 a       326     0    22     1    11
 -7.2288243467864743E-01 a       327     0    22     1    12
 -4.5250446165710950E-01 a       328     0    22     1    13
 -1.4767993340574023E-01 a       329     0    22     1    14
  4.7214223242839470E-01 a       330     0    22     1    15
  6.4665554815726528E-02 a       331     0    23     1     1
 -5.3363280060338535E-03 a       332     0    23     1     2
 -1.1622088913964481E+00 a       333     0    23     1     3
 -1.7051887337486156E+00 a       334     0    23     1     4
  3.8464215447488415E-01 a       335     0    23     1     5
  9.4903142381521488E-01 a       336     0    23     1     6
  5.9621086088905051E-01 a       337     0    23     1     7
 -1.8259406585821063E+00 a       338     0    23     1     8
 -2.9733135209094252E-01 a       339     0    23     1     9
  4.3591542675441003E-01 a       340     0    23     1    10
 -6.0532382941755358E-01 a       341     0    23     1    11
  7.7482264742182461E-01 a       342     0    23     1    12
  1.5497488845806856E-01 a       343     0    23     1    13
 -1.4145872011633104E-01 a       344     0    23     1    14
  4.6463936303195996E-01 a       345     0    23     1    15
  6.3205601368677422E-01 a       346     0    24     1     1
 -9.4585399206693233E-01 a       347     0    24     1     2
  1.7547136564987169E+00 a       348     0    24     1     3
  1.9390921258709877E+00 a       349     0    24     1     4
 -8.3206708163818832E-01 a       350     0    24     1     5
  3.2414516924616227E-01 a       351     0    24     1     6
 -1.7573373122717777E+00 a       352     0    24     1     7
  2.8990313904382958E+00 a       353     0    24     1     8
  3.1551174885631578E-01 a       354     0    24     1     9
  1.0673906645128768E+00 a       355     0    24     1    10
  5.4667497322550740E-01 a       356     0    24     1    11
 -1.0088355515360019E+00 a       357     0    24     1    12
  2.1666553935397792E-01 a       358     0    24     1    13
 -6.1327255149160820E-01 a       359     0    24     1    14
 -9.3104914318929444E-01 a       360     0    24     1    15
 -6.0635061601308282E-01 a       361     0    25     1     1
 -9.8635592268131689E-01 a       362     0    25     1     2
  2.1954221349248815E-01 a       363     0    25     1     3
 -8.5981522535308397E-01 a       364     0    25     1     4
  1.8841183091174107E-01 a       365     0    25     1     5
 -5.5210484778947155E-01 a       366     0    25     1     6
  8.5804358711349327E-01 a       367     0    25     1     7
 -2.3411306663276363E-01 a       368     0    25     1     8
  1.0701624257939473E-02 a       369     0    25     1     9
 -2.8624339453010978E-02 a       370     0    25     1    10
 -1.2497541847756157E+00 a       371     0    25     1    11
 -9.7262756646831972E-01 a       372     0    25     1    12
 -1.8268837499532822E-01 a       373     0    25     1    13
  8.4243501472951465E-01 a       374     0    25     1    14
  8.8399590167026654E-01 a       375     0    25     1    15
 -5.4518350797785296E-03 a       376     0    26     1     1
 -4.7237150939589606E-01 a       377     0    26     1     2
 -1.6620960256371209E+00 a       378     0    26     1     3
  2.6457534629008034E-01 a       379     0    26     1     4
  1.1417717184309282E+00 a       380     0    26     1     5
  4.7685916178526461E-01 a       381     0    26     1     6
 -5.5434644405193568E-03 a       382     0    26     1     7
 -3.5226542458155002E-01 a       383     0    26     1     8
  3.0448740895801213E-01 a       384     0    26     1     9
  4.0582068168756996E-01 a       385     0    26     1    10
  2.0989179822039747E-01 a       386     0    26     1    11
 -7.1508009665302885E-01 a       387     0    26     1    12
  8.6578679644999201E-01 a       388     0    26     1    13
  3.2503319496899374E-01 a       389     0    26     1    14
  1.5699656536785730E-01 a       390     0    26     1    15
  1.1545231314051141E+00 a       391     0    27     1     1
  1.8260406918219876E-01 a       392     0    27     1     2
 -2.1336544109599861E-01 a       393     0    27     1     3
 -5.9619897024310686E-01 a       394     0    27     1     4
  2.4892703255548346E-01 a       395     0    27     1     5
 -2.9258224521098497E+00 a       396     0    27     1     6
 -3.3956838406284962E+00 a       397     0    27     1     7
  2.4305744152467570E-01 a       398     0    27     1     8
 -2.9740969603327727E-01 a       399     0    27     1     9
 -1.5481508883278043E+00 a       400     0    27     1    10
  5.8663878077567100E-01 a       401     0    27     1    11
  7.1633359298056787E-01 a       402     0    27     1    12
 -5.4048549586103856E-01 a       403     0    27     1    13
  2.5635103985264079E-01 a       404     0    27     1    14
 -7.8672695434131412E-01 a       405     0    27     1    15
 -1.2518121976740508E+00 a       406     0    28     1     1
  6.2261840139964075E-01 a       407     0    28     1     2
 -6.2569694724394398E-01 a       408     0    28     1     3
  6.8650270564367011E-01 a       409     0    28     1     4
  2.1877841447393048E-01 a       410     0    28     1     5
  1.5793585215234252E+00 a       411     0    28     1     6
 -8.1955943830444256E-01 a       412     0    28     1     7
 -3.3272009531156244E-01 a       413     0    28     1     8
 -6.2916965056902296E-01 a       414     0    28     1     9
 -9.9442165149657691E-01 a       415     0    28     1    10
  2.9539166030616182E-01 a       416     0    28     1    11
  6.4253117543969140E-01 a       417     0    28     1    12
  2.2323642458107812E-01 a       418     0    28     1    13
 -7.8997207918368520E-03 a       419     0    28     1    14
 -3.1634761851156029E-01 a       420     0    28     1    15
 -8.0154600837677847E-01 a       421     0    29     1     1
 -1.7661432219566753E-01 a       422     0    29     1     2
 -1.0871446810872547E+00 a       423     0    29     1     3
  1.3483703586597724E+00 a       424     0    29     1     4
  2.3025684744809535E-02 a       425     0    29     1     5
 -1.6113716181218396E+00 a       426     0    29     1     6
 -9.6627945875428989E-01 a       427     0    29     1     7
 -1.0441246575909744E+00 a       428     0    29     1     8
 -6.3446663820101212E-01 a       429     0    29     1     9
  9.1764525349197468E-01 a       430     0    29     1    10
  1.1883399418303793E+00 a       431     0    29     1    11
  1.7899634480261070E-01 a       432     0    29     1    12
  7.8179299418922255E-01 a       433     0    29     1    13
 -1.9331105042525540E-02 a       434     0    29     1    14
 -1.4664282686012466E+00 a       435     0    29     1    15
  1.5629008955193604E+00 a       436     0    30     1     1
  8.9592491721981637E-01 a       437     0    30     1     2
  2.0738589828849978E+00 a       438     0    30     1     3
 -1.1042411399969289E-01 a       439     0    30     1     4
  8.8827725329347088E-02 a       440     0    30     1     5
 -1.4548760014902121E-01 a       441     0    30     1     6
  2.5627249477581793E-01 a       442     0    30     1     7
 -2.5478265416202428E-01 a       443     0    30     1     8
  1.6325526055293810E-01 a       444     0    30     1     9
 -3.0526079663741768E+00 a       445     0    30     1    10
  4.1218851918098798E-01 a       446     0    30     1    11
  5.3386737679448049E-01 a       447     0    30     1    12
  3.5863549797372551E-01 a       448     0    30     1    13
  1.8563894647808227E-01 a       449     0    30     1    14
 -7.1983745680038735E-01 a       450     0    30     1    15
 -7.5122572411457400E-01 b       451     1     1
  1.2625927414543445E-01 b       452     1     2
  9.0080125455744153E-01 b       453     1     3
 -5.3767040073692218E-01 b       454     1     4
  2.7305327576996063E-01 b       455     1     5
  2.5244968184600319E-01 b       456     1     6
 -7.6023438453645864E-01 b       457     1     7
 -5.2847264077933727E-02 b       458     1     8
  1.8104349850742194E+00 b       459     1     9
 -1.3242208219319833E+00 b       460     1    10
 -1.1569968382825596E-01 b       461     1    11
  1.2373148976335886E+00 b       462     1    12
  3.1714315129174436E-01 b       463     1    13
  1.0057964414159524E+00 b       464     1    14
 -6.4349234529356791E-01 b       465     1    15
 -6.5996549541318306E-01 a       466     1     1     2     1
  2.0054049741664512E-01 a       467     1     1     2     2
  4.5537109117348373E-01 a       468     1     1     2     3
  7.9506808219426295E-01 a       469     1     1     2     4
  2.0803192978754872E-01 a       470     1     1     2     5
  5.3075247528234870E-01 a       471     1     1     2     6
  5.6547346387597952E-01 a       472     1     1     2     7
 -3.5716019230361981E-02 a       473     1     1     2     8
  6.2156745244631462E-01 a       474     1     1     2     9
  2.5077045583377244E-01 a       475     1     1     2    10
 -1.6407389731765554E-01 a       476     1     1     2    11
 -3.8384277896462771E-01 a       477     1     1     2    12
  5.4679839326474677E-01 a       478     1     1     2    13
  9.0802641591372968E-02 a       479     1     1     2    14
 -1.0686149636237758E+00 a       480     1     1     2    15
 -3.6622161978971768E-01 a       481     1     2     2     1
 -1.4081837957136456E+00 a       482     1     2     2     2
 -4.5274787748693535E-01 a       483     1     2     2     3
 -6.8892144561421387E-01 a       484     1     2     2     4
  1.8704505900484175E-01 a       485     1     2     2     5
  6.1034588702934323E-02 a       486     1     2     2     6
 -1.6045680787613054E-01 a       487     1     2     2     7
 -4.5938072557865850E-01 a       488     1     2     2     8
 -8.1047528145175163E-01 a       489     1     2     2     9
 -2.2021736150991181E-01 a       490     1     2     2    10
  5.1238820139330810E-01 a       491     1     2     2    11
 -2.5441372260974929E-02 a       492     1     2     2    12
  4.3461096379450664E-01 a       493     1     2     2    13
  3.4658955000846470E-01 a       494     1     2     2    14
  3.7897857551148378E-01 a       495     1     2     2    15
  1.0703481567086819E+00 a       496     1     3     2     1
  1.2135868052716112E+00 a       497     1     3     2     2
 -2.7611428771289465E-01 a       498     1     3     2     3
  1.2054257871530014E+00 a       499     1     3     2     4
  3.0937323664872629E-01 a       500     1     3     2     5
 -8.0849287714134177E-01 a       501     1     3     2     6
  1.0370975438876213E+00 a       502     1     3     2     7
  3.8580633430605110E-01 a       503     1     3     2     8
 -2.6780916044140896E-01 a       504     1     3     2     9
  2.3995569737718568E-02 a       505     1     3     2    10
  3.6480868992567783E-01 a       506     1     3     2    11
  8.1828324474736702E-01 a       507     1     3     2    12
 -7.5302641126212833E-01 a       508     1     3     2    13
  1.1517366390024596E-01 a       509     1     3     2    14
  8.0192481712089947E-01 a       510     1     3     2    15
  4.4567015786300263E-01 a       511     1     4     2     1
 -1.3994466114095092E-01 a       512     1     4     2     2
 -2.4223760635600748E+00 a       513     1     4     2     3
  9.5995665938321439E-01 a       514     1     4     2     4
 -2.9548310469480038E-01 a       515     1     4     2     5
  1.3841250932420648E-01 a       516     1     4     2     6
 -8.4658092485647884E-01 a       517     1     4     2     7
  2.5298789197462146E-02 a       518     1     4     2     8
  1.5474728213469743E-01 a       519     1     4     2     9
 -5.5762009433410298E-01 a       520     1     4     2    10
 -1.7725389603218324E+00 a       521     1     4     2    11
  9.5874688192400592E-01 a       522     1     4     2    12
  7.0697434020430772E-02 a       523     1     4     2    13
  1.6340903659017345E-02 a       524     1     4     2    14
  4.1607055950448046E-01 a       525     1     4     2    15
  5.3403765027003225E-01 a       526     1     5     2     1
 -1.5533565181452355E-01 a       527     1     5     2     2
  5.2243118134219246E-01 a       528     1     5     2     3
  5.2063663836157237E-01 a       529     1     5     2     4
  7.1328109172501386E-01 a       530     1     5     2     5
 -1.4514392505045182E+00 a       531     1     5     2     6
  3.0747538920870423E-02 a       532     1     5     2     7
 -7.2093472145647186E-01 a       533     1     5     2     8
