################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5727343244045996E-01 a       259     0    18     1     4
  2.7049886897234737E-01 a       260     0    18     1     5
 -1.5865841221252740E-02 a       261     0    18     1     6
 -1.6252292091918680E-01 a       262     0    18     1     7
 -5.2546839996379306E-04 a       263     0    18     1     8
  1.2049298340595534E-01 a       264     0    18     1     9
 -1.7276525607545212E-01 a       265     0    18     1    10
  1.4744377335609385E-02 a       266     0    18     1    11
 -6.0304589754656510E-02 a       267     0    18     1    12
 -1.1733729051930097E-01 a       268     0    18     1    13
 -1.1994589793393659E-01 a       269     0    18     1    14
  1.7053745039056303E-01 a       270     0    18     1    15
 -1.9749215319911990E-02 a       271     0    19     1     1
 -3.1194779174519273E-02 a       272     0    19     1     2
 -1.1193698019344387E-02 a       273     0    19     1     3
  7.5924081889198400E-02 a       274     0    19     1     4
  1.4056110202850067E-01 a       275     0    19     1     5
 -1.1188473543592678E-01 a       276     0    19     1     6
  1.3817161433458050E-02 a       277     0    19     1     7
  5.5544110148349153E-02 a       278     0    19     1     8
 -8.6616794657085994E-02 a       279     0    19     1     9
  2.8445612656895655E-02 a       280     0    19     1    10
  5.1015121460031058E-02 a       281     0    19     1    11
 -2.9474980065904873E-02 a       282     0    19     1    12
 -7.4617733823375432E-03 a       283     0    19     1    13
 -8.1623988464847391E-02 a       284     0    19     1    14
 -2.4267979544542698E-02 a       285     0    19     1    15
  6.1700361174622442E-03 a       286     0    20     1     1
 -7.7596677618592347E-02 a       287     0    20     1     2
  1.1218294289106034E-01 a       288     0    20     1     3
 -8.0956938704906667E-01 a       289     0    20     1     4
 -8.6567472168409687E-01 a       290     0    20     1     5
  6.1405347967458238E-02 a       291     0    20     1     6
  3.6131722949918854E-01 a       292     0    20     1     7
 -2.6005591906728194E-02 a       293     0    20     1     8
 -3.0705796930364060E-01 a       294     0    20     1     9
  2.8306817595309142E-01 a       295     0    20     1    10
 -1.0598682475138115E-01 a       296     0    20     1    11
  1.7873970462610830E-01 a       297     0    20     1    12
  3.9130986103353560E-01 a       298     0    20     1    13
  3.6419540336496348E-01 a       299     0    20     1    14
 -4.2267498234099948E-01 a       300     0    20     1    15
  1.7655813422820094E-01 a       301     0    21     1     1
 -4.4730233475473735E-01 a       302     0    21     1     2
 -8.8567498704528669E-01 a       303     0    21     1     3
 -5.7314709160762678E-01 a       304     0    21     1     4
  8.4973853611053796E-03 a       305     0    21     1     5
 -1.7316996566907081E-01 a       306     0    21     1     6
  8.2900099613983980E-02 a       307     0    21     1     7
 -4.7244911966427555E-01 a       308     0    21     1     8
  1.4125749613824384E-01 a       309     0    21     1     9
 -1.2828220052255951E-01 a       310     0    21     1    10
 -2.8837611876310992E-01 a       311     0    21     1    11
 -1.2812475846307134E-01 a       312     0    21     1    12
 -3.2421609551841113E-01 a       313     0    21     1    13
  9.3208305341844544E-02 a       314     0    21     1    14
  6.9091660719504144E-01 a       315     0    21     1    15
 -3.7739235537392203E-02 a       316     0    22     1     1
 -4.3420870545571415E-03 a       317     0    22     1     2
  3.6486160732289463E-01 a       318     0    22     1     3
 -4.1789009302478754E-03 a       319     0    22     1     4
 -5.2207592562070781E-01 a       320     0    22     1     5
  3.6048125722686780E-01 a       321     0    22     1     6
 -3.9355601386944661E-01 a       322     0    22     1     7
  3.8561544180215690E-01 a       323     0    22     1     8
  2.7724359406623011E-01 a       324     0    22     1     9
  6.3146670557552187E-02 a       325     0    22     1    10
 -2.8181398834418521E-03 a       326     0    22     1    11
  5.0429898960216601E-01 a       327     0    22     1    12
  1.9957936087680589E-01 a       328     0    22     1    13
  2.2505660386184435E-02 a       329     0    22     1    14
 -5.3270562342531476E-02 a       330     0    22     1    15
 -1.4044229092650606E-01 a       331     0    23     1     1
  5.3502558219222496E-01 a       332     0    23     1     2
  3.4490640397804689E-01 a       333     0    23     1     3
  5.4713272339564167E-01 a       334     0    23     1     4
  5.6039631114365185E-01 a       335     0    23     1     5
 -4.8244465947154680E-01 a       336     0    23     1     6
 -1.8662273739748536E-01 a       337     0    23     1     7
  2.9641591040252208E-01 a       338     0    23     1     8
  5.8594969938165070E-02 a       339     0    23     1     9
 -6.3013913386010076E-02 a       340     0    23     1    10
  3.2897904185169197E-01 a       341     0    23     1    11
 -1.5157600772554317E-01 a       342     0    23     1    12
  5.0015388936587787E-02 a       343     0    23     1    13
 -3.5814080510972995E-01 a       344     0    23     1    14
 -7.3425997142474597E-01 a       345     0    23     1    15
  2.4780561520167246E-02 a       346     0    24     1     1
 -2.0945961385400079E-02 a       347     0    24     1     2
 -4.4632872156817119E-02 a       348     0    24     1     3
  1.2213085579787133E-01 a       349     0    24     1     4
 -6.5079891145158109E-02 a       350     0    24     1     5
  1.9007062914019834E-01 a       351     0    24     1     6
  8.2523979617307647E-02 a       352     0    24     1     7
 -1.0070048624644715E-01 a       353     0    24     1     8
 -8.7056233236780661E-02 a       354     0    24     1     9
  1.0363935831902192E-01 a       355     0    24     1    10
 -4.6138102155767149E-02 a       356     0    24     1    11
 -5.8979062881261528E-02 a       357     0    24     1    12
 -8.8497467063640020E-02 a       358     0    24     1    13
  1.1623950816884795E-01 a       359     0    24     1    14
  2.0413795409097921E-01 a       360     0    24     1    15
 -8.2798234765972631E-02 a       361     0    25     1     1
  1.8130395632026816E-01 a       362     0    25     1     2
  9.7174734199581836E-01 a       363     0    25     1     3
  2.8384436198217183E-01 a       364     0    25     1     4
  2.4029159898842398E-01 a       365     0    25     1     5
  1.0738953352701075E-01 a       366     0    25     1     6
  6.9104269153617684E-02 a       367     0    25     1     7
  2.3693597209732936E-01 a       368     0    25     1     8
 -1.9419451070315485E-01 a       369     0    25     1     9
 -3.4976454035663379E-01 a       370     0    25     1    10
  2.9419246821280648E-01 a       371     0    25     1    11
 -2.8385168192464055E-01 a       372     0    25     1    12
  1.7745186763455348E-01 a       373     0    25     1    13
 -2.2643723299394353E-01 a       374     0    25     1    14
 -5.5785071466169156E-01 a       375     0    25     1    15
  1.0964141960205050E-01 a       376     0    26     1     1
 -4.3267220919310018E-01 a       377     0    26     1     2
 -2.6417789460579899E-01 a       378     0    26     1     3
  1.4873990274460647E-01 a       379     0    26     1     4
 -9.5430613221359054E-02 a       380     0    26     1     5
  1.7122835255570171E-01 a       381     0    26     1     6
 -3.2554166279100916E-01 a       382     0    26     1     7
 -6.1557666000979352E-02 a       383     0    26     1     8
  9.3118967476985781E-02 a       384     0    26     1     9
 -1.2024103022618689E-01 a       385     0    26     1    10
 -1.3247129548491987E-01 a       386     0    26     1    11
  1.7935080855619881E-01 a       387     0    26     1    12
 -1.6105798309287125E-01 a       388     0    26     1    13
 -4.2590004242442801E-03 a       389     0    26     1    14
  6.2083550575103252E-01 a       390     0    26     1    15
  1.0700404477879807E-02 a       391     0    27     1     1
  1.8559333703155065E-01 a       392     0    27     1     2
 -1.3803284988314826E-01 a       393     0    27     1     3
 -8.9469976770683757E-01 a       394     0    27     1     4
 -5.3283413156342871E-02 a       395     0    27     1     5
 -2.3481109355399132E-01 a       396     0    27     1     6
  2.6275058735427936E-01 a       397     0    27     1     7
  2.8190197972810083E-01 a       398     0    27     1     8
  9.6408209594423228E-02 a       399     0    27     1     9
 -1.0422164372181847E-01 a       400     0    27     1    10
  1.0837639766282704E-01 a       401     0    27     1    11
 -1.2474816021438202E-01 a       402     0    27     1    12
  6.2499585218585958E-02 a       403     0    27     1    13
 -1.9553764890335745E-01 a       404     0    27     1    14
 -3.2252230904419549E-01 a       405     0    27     1    15
 -1.0443015081866650E-01 a       406     0    28     1     1
  5.2713495927077314E-01 a       407     0    28     1     2
 -2.0542734205427088E-01 a       408     0    28     1     3
  3.6042429225331840E-01 a       409     0    28     1     4
 -8.8591460067723837E-01 a       410     0    28     1     5
  4.2402336016591269E-02 a       411     0    28     1     6
 -9.7668217932018436E-02 a       412     0    28     1     7
  3.3663972810034602E-02 a       413     0    28     1     8
 -9.3496583790152932E-01 a       414     0    28     1     9
  1.9357863915998527E-01 a       415     0    28     1    10
  6.2963474442390821E-01 a       416     0    28     1    11
 -4.2691733765516188E-01 a       417     0    28     1    12
  1.2822205328890762E-01 a       418     0    28     1    13
  8.0675197801153198E-01 a       419     0    28     1    14
 -4.5113337656426100E-01 a       420     0    28     1    15
 -6.6937581428243331E-01 b       421     1     1
  2.6042625923596519E-01 b       422     1     2
  1.3520948255544471E-01 b       423     1     3
 -2.5159549178149054E-01 b       424     1     4
  7.6196269266316030E-01 b       425     1     5
 -3.4862874270396621E-01 b       426     1     6
 -1.9119649430726465E-01 b       427     1     7
  1.0437681047293147E-01 b       428     1     8
  5.1636192446687257E-01 b       429     1     9
  1.5061233193451845E-01 b       430     1    10
 -4.6610346234091210E-01 b       431     1    11
  3.1744744649460566E-01 b       432     1    12
 -1.0212836791995859E-01 b       433     1    13
 -9.7786736214472048E-01 b       434     1    14
 -5.6696749511301062E-02 b       435     1    15
  5.9893927647000300E-01 a       436     1     1     2     1
 -5.2453586494433724E-01 a       437     1     1     2     2
  8.3236429431193537E-01 a       438     1     1     2     3
 -1.5208514351399145E+00 a       439     1     1     2     4
 -3.1513361040159388E-01 a       440     1     1     2     5
  7.9238730625930787E-01 a       441     1     1     2     6
 -7.9449864061311479E-02 a       442     1     1     2     7
 -3.2103096114439778E-01 a       443     1     1     2     8
 -5.4411019288541984E-01 a       444     1     1     2     9
 -1.9433715277663586E+00 a       445     1     1     2    10
 -1.7698033699832562E-02 a       446     1     1     2    11
  2.4357167846862016E-01 a       447     1     1     2    12
  5.6988951085493678E-01 a       448     1     1     2    13
  2.0998317525241586E-01 a       449     1     1     2    14
  5.6868032397301349E-01 a       450     1     1     2    15
 -5.0576833035473578E-01 a       451     1     2     2     1
 -4.9143186123328332E-02 a       452     1     2     2     2
  2.4098537634431955E-01 a       453     1     2     2     3
  2.3343957997082743E-01 a       454     1     2     2     4
  1.1841518877248527E+00 a       455     1     2     2     5
 -1.0110977770597847E-01 a       456     1     2     2     6
 -2.2295347219136430E-01 a       457     1     2     2     7
 -3.6330347288531334E-01 a       458     1     2     2     8
  1.1188796292479937E+00 a       459     1     2     2     9
  2.3062854180620354E-01 a       460     1     2     2    10
 -1.4279264171620462E-01 a       461     1     2     2    11
  3.8122613089512403E-01 a       462     1     2     2    12
 -3.2075191058665325E-01 a       463     1     2     2    13
  2.9794618713798260E-01 a       464     1     2     2    14
 -2.6958304287043988E-01 a       465     1     2     2    15
 -5.7020625528284730E-01 a       466     1     3     2     1
  5.6678022853744348E-01 a       467     1     3     2     2
  5.6963517435545652E-01 a       468     1     3     2     3
  9.5077606048868002E-02 a       469     1     3     2     4
  2.1002579278274192E-01 a       470     1     3     2     5
  2.0283125595701959E-01 a       471     1     3     2     6
 -1.7740891382328336E-01 a       472     1     3     2     7
 -3.6325978750653520E-01 a       473     1     3     2     8
  7.3600497011729649E-01 a       474     1     3     2     9
  1.6640481800399543E-01 a       475     1     3     2    10
 -1.3658333199326789E-01 a       476     1     3     2    11
  9.9436778018282199E-02 a       477     1     3     2    12
 -3.3827321244082253E-01 a       478     1     3     2    13
  6.7961957300132458E-01 a       479     1     3     2    14
 -8.5119274363599423E-02 a       480     1     3     2    15
  2.3771562845256664E-01 a       481     1     4     2     1
 -2.5691308823506548E-01 a       482     1     4     2     2
 -2.6645663304115691E-01 a       483     1     4     2     3
  9.1696565865922425E-02 a       484     1     4     2     4
 -5.9580301684602717E-02 a       485     1     4     2     5
  3.1548738371007568E-01 a       486     1     4     2     6
  2.5556193880071509E-01 a       487     1     4     2     7
  1.0284172524281801E-02 a       488     1     4     2     8
 -1.9470123128462352E-01 a       489     1     4     2     9
 -1.1479486706280750E-01 a       490     1     4     2    10
  3.1326616004744823E-01 a       491     1     4     2    11
 -8.5481518359130426E-02 a       492     1     4     2    12
 -2.8554559656930578E-01 a       493     1     4     2    13
  3.0781395933892558E-01 a       494     1     4     2    14
  2.0447257560027153E-02 a       495     1     4     2    15
  1.1568241815699307E-01 a       496     1     5     2     1
  2.3411507562938227E-01 a       497     1     5     2     2
  1.3485642941618128E-01 a       498     1     5     2     3
  1.3162189197680885E-01 a       499     1     5     2     4
  4.7625086440293252E-01 a       500     1     5     2     5
 -2.9880375810362327E-02 a       501     1     5     2     6
  1.4704679181979172E-01 a       502     1     5     2     7
  3.5737630283143529E-01 a       503     1     5     2     8
  2.9700486497382450E-01 a       504     1     5     2     9
  2.0057190967542898E-01 a       505     1     5     2    10
 -1.3424950086593571E-02 a       506     1     5     2    11
 -3.9342950734433196E-01 a       507     1     5     2    12
  2.8615924166786511E-01 a       508     1     5     2    13
 -6.4000207619783933E-01 a       509     1     5     2    14
 -2.2671375060165848E-03 a       510     1     5     2    15
  1.2822315951128005E+00 a       511     1     6     2     1
 -1.8489636442905463E-01 a       512     1     6     2     2
 -1.0753171316989450E-01 a       513     1     6     2     3
 -1.7191663947157837E-01 a       514     1     6     2     4
 -9.4492201883305948E-01 a       515     1     6     2     5
 -4.2553915812927035E-01 a       516     1     6     2     6
 -2.5303740790002721E-01 a       517     1     6     2     7
  6.4009831298565606E-02 a       518     1     6     2     8
 -1.3834116289711678E+00 a       519     1     6     2     9
 -4.1340351771429784E-01 a       520     1     6     2    10
 -5.2557880064352511E-02 a       521     1     6     2    11
 -8.5291337086236194E-02 a       522     1     6     2    12
 -2.3673123703877355E-01 a       523     1     6     2    13
 -3.7082117260400314E-03 a       524     1     6     2    14
  1.9045860712958737E-01 a       525     1     6     2    15
 -2.0882990482269926E-02 a       526     1     7     2     1
  7.5404275793632750E-02 a       527     1     7     2     2
 -2.7899302512671353E-01 a       528     1     7     2     3
  5.1553623501874890E-01 a       529     1     7     2     4
 -4.7339186038730247E-01 a       530     1     7     2     5
  3.6953833982675471E-01 a       531     1     7     2     6
 -8.4421888496686315E-01 a       532     1     7     2     7
