################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0542776759563264E+00 a       279     0    19     1     9
 -5.5306808386633455E-01 a       280     0    19     1    10
 -1.6456329996240209E+00 a       281     0    19     1    11
 -8.1794003161654971E-01 a       282     0    19     1    12
 -3.2706270217622585E-01 a       283     0    19     1    13
 -1.1882541588707599E-01 a       284     0    19     1    14
 -6.7956391639150482E-01 a       285     0    19     1    15
  8.9499833898774950E-01 a       286     0    20     1     1
 -4.7741502092137872E-01 a       287     0    20     1     2
 -1.6350176521327571E+00 a       288     0    20     1     3
 -1.1943561996644769E+00 a       289     0    20     1     4
  6.7287248849718106E-01 a       290     0    20     1     5
 -2.1278576750099062E-01 a       291     0    20     1     6
 -5.5143876818335436E-01 a       292     0    20     1     7
 -6.1958646877009460E-01 a       293     0    20     1     8
  6.3981537467844429E-01 a       294     0    20     1     9
 -1.0082323681110434E+00 a       295     0    20     1    10
  1.6942128344615661E+00 a       296     0    20     1    11
  1.2527500468190300E+00 a       297     0    20     1    12
 -4.1345860208319674E-01 a       298     0    20     1    13
  1.0428631048378167E+00 a       299     0    20     1    14
 -6.6811542366023791E-01 a       300     0    20     1    15
  9.8389424544867454E-01 a       301     0    21     1     1
 -1.0627362328130981E-01 a       302     0    21     1     2
 -9.5128062945575365E-01 a       303     0    21     1     3
  1.1321202568617135E+00 a       304     0    21     1     4
  2.0139878156724109E-01 a       305     0    21     1     5
  6.1708738397666751E-01 a       306     0    21     1     6
  6.7196771672576694E-01 a       307     0    21     1     7
  4.7277519541280111E-01 a       308     0    21     1     8
 -7.8037240126725485E-02 a       309     0    21     1     9
 -8.0039386183308880E-01 a       310     0    21     1    10
 -5.0672589050201000E-01 a       311     0    21     1    11
 -1.0632126062553329E+00 a       312     0    21     1    12
  6.0674869016851174E-01 a       313     0    21     1    13
 -1.8189700601382002E+00 a       314     0    21     1    14
 -1.2319784043521078E+00 a       315     0    21     1    15
  3.8410438694541876E-01 a       316     0    22     1     1
 -2.2200594812771041E-01 a       317     0    22     1     2
 -4.4184757994118162E-01 a       318     0    22     1     3
 -3.1256530203421884E-01 a       319     0    22     1     4
 -4.8146014559184359E-02 a       320     0    22     1     5
 -9.5043973906915810E-02 a       321     0    22     1     6
 -8.4450763906160331E-01 a       322     0    22     1     7
 -8.9899894291621196E-01 a       323     0    22     1     8
  8.0486961783848121E-01 a       324     0    22     1     9
  6.2385686793539330E-01 a       325     0    22     1    10
 -3.5036135117792216E-01 a       326     0    22     1    11
  8.8549413670986787E-02 a       327     0    22     1    12
 -3.1666096238622998E-01 a       328     0    22     1    13
 -1.8923605001773558E-01 a       329     0    22     1    14
  1.7139061702418255E+00 a       330     0    22     1    15
  8.0841537165587862E-01 a       331     0    23     1     1
  1.2335891965567998E+00 a       332     0    23     1     2
 -3.0306066398640708E-01 a       333     0    23     1     3
 -6.3315605950732246E-01 a       334     0    23     1     4
  2.2586488831409346E-01 a       335     0    23     1     5
 -1.5454098284709239E-01 a       336     0    23     1     6
 -1.2583714889679454E+00 a       337     0    23     1     7
 -5.1947512464288748E-01 a       338     0    23     1     8
  9.9220869651285559E-01 a       339     0    23     1     9
  1.3857068215950663E+00 a       340     0    23     1    10
  8.6260574658806233E-01 a       341     0    23     1    11
 -5.9823144966868058E-01 a       342     0    23     1    12
 -1.9888712809546900E+00 a       343     0    23     1    13
  1.0295404352782894E-01 a       344     0    23     1    14
 -1.5513483942015643E-01 a       345     0    23     1    15
 -5.3649866153145798E-01 a       346     0    24     1     1
 -1.2337227944455751E+00 a       347     0    24     1     2
  1.2190385413308229E+00 a       348     0    24     1     3
  5.6139321876348025E-01 a       349     0    24     1     4
 -9.5040055256020273E-01 a       350     0    24     1     5
  4.2647232921693534E-01 a       351     0    24     1     6
  1.8789737853256330E+00 a       352     0    24     1     7
  8.7100359400469440E-01 a       353     0    24     1     8
 -1.6073496612377405E+00 a       354     0    24     1     9
 -3.0566680751431863E-02 a       355     0    24     1    10
 -1.0094695099383857E+00 a       356     0    24     1    11
  4.6313965912883481E-01 a       357     0    24     1    12
  2.8523041727950753E+00 a       358     0    24     1    13
  5.0007844008333679E-01 a       359     0    24     1    14
  8.4958931485517242E-01 a       360     0    24     1    15
 -6.9958721143310154E-01 a       361     0    25     1     1
  1.3332970999557769E-01 a       362     0    25     1     2
 -1.2844646173792744E+00 a       363     0    25     1     3
  1.9913531797976458E+00 a       364     0    25     1     4
 -9.5487393916787351E-03 a       365     0    25     1     5
 -1.3001700309699873E+00 a       366     0    25     1     6
 -3.3493701362980666E-01 a       367     0    25     1     7
 -2.1147340158042433E-01 a       368     0    25     1     8
  2.4464132815816256E-01 a       369     0    25     1     9
  1.7575044153347011E-01 a       370     0    25     1    10
  4.7384804692111822E-02 a       371     0    25     1    11
  9.6152507777214657E-01 a       372     0    25     1    12
 -1.0291131109969129E+00 a       373     0    25     1    13
 -9.2971575343404689E-01 a       374     0    25     1    14
 -5.3553841760103771E-01 a       375     0    25     1    15
  1.5347073153682784E+00 a       376     0    26     1     1
  1.0547527648284034E+00 a       377     0    26     1     2
  3.6911212274054384E-01 a       378     0    26     1     3
 -7.6036594014565334E-02 a       379     0    26     1     4
 -3.4484630252182880E-01 a       380     0    26     1     5
  1.6838644414472165E-01 a       381     0    26     1     6
 -3.5327894904756157E-01 a       382     0    26     1     7
 -1.4189877841695139E-01 a       383     0    26     1     8
  1.2837945292297826E-02 a       384     0    26     1     9
  5.4402801047689797E-01 a       385     0    26     1    10
  8.3740392340141079E-01 a       386     0    26     1    11
 -1.4659459870326777E-02 a       387     0    26     1    12
  1.7096110193138718E+00 a       388     0    26     1    13
 -7.0601100406143291E-01 a       389     0    26     1    14
 -9.2782902867463457E-01 a       390     0    26     1    15
  6.2915027546663160E-01 a       391     0    27     1     1
  4.7069136785929155E-01 a       392     0    27     1     2
  7.6105144860599647E-02 a       393     0    27     1     3
  1.6639872849121933E+00 a       394     0    27     1     4
 -4.5521910818452727E-01 a       395     0    27     1     5
  2.0734657255674530E-01 a       396     0    27     1     6
  7.9646066403292848E-01 a       397     0    27     1     7
  1.4650879193749957E+00 a       398     0    27     1     8
 -5.3106385890401897E-01 a       399     0    27     1     9
 -1.8425135406396234E+00 a       400     0    27     1    10
 -1.3862240613290846E+00 a       401     0    27     1    11
 -1.9236463200694067E+00 a       402     0    27     1    12
 -3.1480011013193510E-01 a       403     0    27     1    13
  4.3861196446364237E-01 a       404     0    27     1    14
 -3.3543741297045320E+00 a       405     0    27     1    15
  7.9621002777388206E-01 a       406     0    28     1     1
  1.8665672663230634E-01 a       407     0    28     1     2
  6.6006429468736860E-01 a       408     0    28     1     3
 -1.8937003965204402E+00 a       409     0    28     1     4
  3.8576774831682044E-02 a       410     0    28     1     5
  3.9927087282493678E-01 a       411     0    28     1     6
  9.0296672611484785E-01 a       412     0    28     1     7
  3.1410672957451025E-01 a       413     0    28     1     8
 -9.4200085520430590E-02 a       414     0    28     1     9
  6.7738219411527179E-01 a       415     0    28     1    10
  1.0635403307312179E+00 a       416     0    28     1    11
 -6.5056652027587469E-01 a       417     0    28     1    12
  7.3117819458125310E-01 a       418     0    28     1    13
 -8.0320151928608266E-02 a       419     0    28     1    14
  9.6355261339050968E-01 a       420     0    28     1    15
  7.6064335798836979E-01 a       421     0    29     1     1
 -4.7262161262314079E-01 a       422     0    29     1     2
  1.3307403479012572E+00 a       423     0    29     1     3
  5.6023614508065933E-01 a       424     0    29     1     4
  9.6578527509873502E-01 a       425     0    29     1     5
  1.0823585811576208E+00 a       426     0    29     1     6
 -5.1763316089158395E-01 a       427     0    29     1     7
 -8.0777988213861651E-01 a       428     0    29     1     8
 -1.4258423515120144E+00 a       429     0    29     1     9
 -4.5638156048232992E-01 a       430     0    29     1    10
 -4.8713001587498772E-01 a       431     0    29     1    11
 -1.0489299725831012E+00 a       432     0    29     1    12
  7.7722275332700974E-01 a       433     0    29     1    13
  1.1409132119992117E-01 a       434     0    29     1    14
 -1.0388032358681440E+00 a       435     0    29     1    15
 -2.8854020028217473E+00 a       436     0    30     1     1
  2.1006614212446265E-01 a       437     0    30     1     2
 -2.0507892636955918E-02 a       438     0    30     1     3
 -1.2206213517136559E+00 a       439     0    30     1     4
  3.5431863256252327E-01 a       440     0    30     1     5
 -2.0425397045583588E-01 a       441     0    30     1     6
 -1.0939148870130967E-01 a       442     0    30     1     7
 -4.7855966313789111E-01 a       443     0    30     1     8
 -6.3087967694790881E-01 a       444     0    30     1     9
 -1.4987680128086645E-01 a       445     0    30     1    10
 -6.8018441750377767E-01 a       446     0    30     1    11
 -1.4940732473484844E-01 a       447     0    30     1    12
 -7.3377476830136845E-01 a       448     0    30     1    13
  2.9671237309988913E-01 a       449     0    30     1    14
 -5.9668998196952783E-01 a       450     0    30     1    15
 -9.3265236521821615E-01 b       451     1     1
 -1.4589855815178099E-01 b       452     1     2
  3.2489682760180438E-01 b       453     1     3
 -2.7424517408628196E-01 b       454     1     4
 -6.7227572248145318E-01 b       455     1     5
  5.9686293349122087E-02 b       456     1     6
  7.4474596212374788E-02 b       457     1     7
 -6.0827922747469698E-01 b       458     1     8
 -4.4077327789508519E-01 b       459     1     9
  1.3318971381775258E-01 b       460     1    10
 -3.2156112886669552E-01 b       461     1    11
 -1.1718069736718808E+00 b       462     1    12
 -7.1666825550180457E-01 b       463     1    13
 -7.9015234212258079E-01 b       464     1    14
 -1.6574798208814356E-01 b       465     1    15
  2.2455706786177272E+00 a       466     1     1     2     1
 -5.5540961808674705E-01 a       467     1     1     2     2
  1.7832427002634474E+00 a       468     1     1     2     3
  9.8345081015991972E-02 a       469     1     1     2     4
  5.1111214927926019E-01 a       470     1     1     2     5
  7.2285961726102918E-03 a       471     1     1     2     6
  1.5279980545332396E-02 a       472     1     1     2     7
 -3.8590947661088132E-01 a       473     1     1     2     8
 -6.7985069852508062E-01 a       474     1     1     2     9
 -1.7844045383221907E+00 a       475     1     1     2    10
 -7.4059220603405340E-01 a       476     1     1     2    11
 -8.2427953512602536E-01 a       477     1     1     2    12
  1.0048104633610346E+00 a       478     1     1     2    13
  2.9722178873164101E-01 a       479     1     1     2    14
 -1.6776281536146107E-01 a       480     1     1     2    15
  7.2752367466175061E-01 a       481     1     2     2     1
  2.9702348880648821E-01 a       482     1     2     2     2
  9.1611385607982054E-01 a       483     1     2     2     3
  2.0643921511891003E-01 a       484     1     2     2     4
  5.1589832063514429E-01 a       485     1     2     2     5
  2.8793021811125741E-01 a       486     1     2     2     6
 -7.7187244004306210E-01 a       487     1     2     2     7
 -9.6622598950238248E-01 a       488     1     2     2     8
  1.7907056740219998E+00 a       489     1     2     2     9
  8.3783059424171491E-01 a       490     1     2     2    10
 -3.1301237848844188E-01 a       491     1     2     2    11
  2.9511123385275662E-01 a       492     1     2     2    12
  5.2262062619637584E-01 a       493     1     2     2    13
 -1.4498677185846862E+00 a       494     1     2     2    14
 -4.8366790523392794E-01 a       495     1     2     2    15
  5.5721090859193878E-01 a       496     1     3     2     1
 -1.0129326871296895E+00 a       497     1     3     2     2
  3.5240011300171864E-01 a       498     1     3     2     3
  3.3262135118984298E-01 a       499     1     3     2     4
  1.2737492478070367E+00 a       500     1     3     2     5
 -1.9476495025764173E+00 a       501     1     3     2     6
  1.9898573366130573E-02 a       502     1     3     2     7
  4.8567605401565100E-01 a       503     1     3     2     8
 -7.6764914278913121E-01 a       504     1     3     2     9
 -4.5420737549313545E-01 a       505     1     3     2    10
 -5.0964022289938071E-01 a       506     1     3     2    11
 -9.8471384948841861E-02 a       507     1     3     2    12
 -4.4572949270980988E-01 a       508     1     3     2    13
 -2.8768133841109905E-01 a       509     1     3     2    14
  1.2313835584817232E+00 a       510     1     3     2    15
 -1.3025222820820999E+00 a       511     1     4     2     1
  7.7304116104876119E-01 a       512     1     4     2     2
  7.2620433608879720E-01 a       513     1     4     2     3
 -8.6956785874830439E-02 a       514     1     4     2     4
  4.0962141823291782E-02 a       515     1     4     2     5
  9.9223068138786019E-01 a       516     1     4     2     6
 -5.1681712960454362E-01 a       517     1     4     2     7
 -8.4556095961401456E-01 a       518     1     4     2     8
  4.7119669681439116E-02 a       519     1     4     2     9
 -1.7034215602571874E+00 a       520     1     4     2    10
  6.0284566476999108E-03 a       521     1     4     2    11
 -1.2954263421914491E+00 a       522     1     4     2    12
  3.4204869923727371E-01 a       523     1     4     2    13
  6.8857704534092193E-02 a       524     1     4     2    14
 -1.3663750677035231E+00 a       525     1     4     2    15
  6.6822269060582073E-01 a       526     1     5     2     1
  1.5327459397878876E-01 a       527     1     5     2     2
 -6.6061958962410705E-01 a       528     1     5     2     3
 -2.1621273387468403E+00 a       529     1     5     2     4
  2.0808784409408445E+00 a       530     1     5     2     5
  4.9075649931613208E-01 a       531     1     5     2     6
 -8.2997807154785919E-01 a       532     1     5     2     7
